Time_seconds,Current,State
0.71,-0.689697,0
0.71125,-0.543213,0
0.7125,-0.842285,0
0.71375,-0.970459,0
0.715,-0.372314,0
0.71625,-0.811768,0
0.7175,-0.817871,0
0.71875,-0.88501,0
0.72,-0.860596,0
0.72125,-0.88501,0
0.7225,-0.805664,0
0.72375,-0.708008,0
0.725,-0.720215,0
0.72625,-0.714111,0
0.7275,-0.390625,0
0.72875,-0.3479,0
0.73,-0.811768,0
0.73125,-0.250244,0
0.7325,-0.866699,0
0.73375,-0.476074,0
0.735,-0.640869,0
0.73625,-0.799561,0
0.7375,-0.683594,0
0.73875,-0.585938,0
0.74,-0.579834,0
0.74125,-0.512695,0
0.7425,-0.744629,0
0.74375,-0.494385,0
0.745,-0.708008,0
0.74625,-0.579834,0
0.7475,-0.439453,0
0.74875,-0.622559,0
0.75,-0.537109,0
0.75125,-0.653076,0
0.7525,-1.01929,0
0.75375,-0.88501,0
0.755,-0.561523,0
0.75625,-0.775146,0
0.7575,-0.57373,0
0.75875,-0.646973,0
0.76,-0.45166,0
0.76125,-0.683594,0
0.7625,-0.57373,0
0.76375,-0.421143,0
0.765,-0.67749,0
0.76625,-0.622559,0
0.7675,-0.531006,0
0.76875,-0.714111,0
0.77,-0.799561,0
0.77125,-0.726318,0
0.7725,-0.57373,0
0.77375,-0.500488,0
0.775,-0.854492,0
0.77625,-0.848389,0
0.7775,-0.726318,0
0.77875,-0.671387,0
0.78,-0.756836,0
0.78125,-0.43335,0
0.7825,-0.695801,0
0.78375,-0.415039,0
0.785,-0.769043,0
0.78625,-0.604248,0
0.7875,-0.817871,0
0.78875,-0.616455,0
0.79,-0.750732,0
0.79125,-0.457764,0
0.7925,-0.897217,0
0.79375,-0.708008,0
0.795,-0.549316,0
0.79625,-0.793457,0
0.7975,-0.549316,0
0.79875,-0.689697,0
0.8,-0.732422,0
0.80125,-0.817871,0
0.8025,-0.476074,0
0.80375,-0.756836,0
0.805,-0.769043,0
0.80625,-1.08032,0
0.8075,-0.445557,0
0.80875,-0.762939,0
0.81,-0.689697,0
0.81125,-0.341797,0
0.8125,-0.500488,0
0.81375,-0.567627,0
0.815,-0.531006,0
0.81625,-0.457764,0
0.8175,-0.372314,0
0.81875,-0.762939,0
0.82,-0.518799,0
0.82125,-0.65918,0
0.8225,-0.549316,0
0.82375,-0.415039,0
0.825,-0.695801,0
0.82625,-0.646973,0
0.8275,-0.744629,0
0.82875,-0.622559,0
0.83,-0.634766,0
0.83125,-0.341797,0
0.8325,-0.695801,0
0.83375,-0.750732,0
0.835,-0.616455,0
0.83625,-0.604248,0
0.8375,-0.640869,0
0.83875,-0.769043,0
0.84,-0.701904,0
0.84125,-0.500488,0
0.8425,-1.08643,0
0.84375,-0.561523,0
0.845,-0.805664,0
0.84625,-0.445557,0
0.8475,-0.427246,0
0.84875,-0.634766,0
0.85,-0.775146,0
0.85125,-0.500488,0
0.8525,-0.616455,0
0.85375,-0.549316,0
0.855,-0.305176,0
0.85625,-0.98877,0
0.8575,-0.201416,0
0.85875,-0.946045,0
0.86,-0.622559,0
0.86125,-0.98877,0
0.8625,-0.628662,0
0.86375,-0.769043,0
0.865,-0.634766,0
0.86625,-0.543213,0
0.8675,-0.750732,0
0.86875,-0.695801,0
0.87,-0.65918,0
0.87125,-0.622559,0
0.8725,-0.793457,0
0.87375,-0.561523,0
0.875,-0.537109,0
0.87625,-0.823975,0
0.8775,-0.500488,0
0.87875,-0.805664,0
0.88,-0.457764,0
0.88125,-0.445557,0
0.8825,-0.616455,0
0.88375,-0.653076,0
0.885,-0.45166,0
0.88625,-0.793457,0
0.8875,-0.592041,0
0.88875,-0.500488,0
0.89,-0.787354,0
0.89125,-0.744629,0
0.8925,-0.738525,0
0.89375,-0.634766,0
0.895,-0.616455,0
0.89625,-0.244141,0
0.8975,-0.78125,0
0.89875,-0.689697,0
0.9,-0.689697,0
0.90125,-0.549316,0
0.9025,-0.439453,0
0.90375,-0.463867,0
0.905,-0.640869,0
0.90625,-0.65918,0
0.9075,-0.726318,0
0.90875,-0.585938,0
0.91,-0.860596,0
0.91125,-0.549316,0
0.9125,-0.854492,0
0.91375,-0.860596,0
0.915,-0.286865,0
0.91625,-0.689697,0
0.9175,-0.457764,0
0.91875,-0.811768,0
0.92,-0.720215,0
0.92125,-0.57373,0
0.9225,-0.738525,0
0.92375,-0.762939,0
0.925,-0.891113,0
0.92625,-1.11084,0
0.9275,-3.70483,0
0.92875,-6.15845,1
0.93,-6.31714,1
0.93125,-6.18896,1
0.9325,-5.86548,1
0.93375,-5.896,1
0.935,-6.17676,1
0.93625,-5.67017,1
0.9375,-6.40259,1
0.93875,-6.2439,1
0.94,-5.81055,1
0.94125,-6.12793,1
0.9425,-6.00586,1
0.94375,-6.23779,1
0.945,-5.96924,1
0.94625,-5.85327,1
0.9475,-5.74341,1
0.94875,-6.14624,1
0.95,-6.45142,1
0.95125,-6.01196,1
0.9525,-6.18286,1
0.95375,-5.76782,1
0.955,-5.99976,1
0.95625,-6.45142,1
0.9575,-6.20117,1
0.95875,-6.56128,1
0.96,-6.03638,1
0.96125,-6.23169,1
0.9625,-5.896,1
0.96375,-5.78003,1
0.965,-5.98755,1
0.96625,-6.05469,1
0.9675,-6.11572,1
0.96875,-6.073,1
0.97,-6.00586,1
0.97125,-6.01196,1
0.9725,-5.92041,1
0.97375,-6.38428,1
0.975,-5.94482,1
0.97625,-6.06689,1
0.9775,-6.04858,1
0.97875,-6.04858,1
0.98,-5.3772,1
0.98125,-6.12183,1
0.9825,-6.2561,1
0.98375,-5.7251,1
0.985,-5.74341,1
0.98625,-5.94482,1
0.9875,-5.79224,1
0.98875,-5.95703,1
0.99,-6.28662,1
0.99125,-5.97534,1
0.9925,-5.96313,1
0.99375,-6.25,1
0.995,-6.08521,1
0.99625,-6.2439,1
0.9975,-5.92041,1
0.99875,-5.91431,1
1.0,-6.02417,1
1.00125,-6.00586,1
1.0025,-5.83496,1
1.00375,-6.08521,1
1.005,-5.69458,1
1.00625,-6.51245,1
1.0075,-5.84717,1
1.00875,-6.03027,1
1.01,-6.04858,1
1.01125,-5.5542,1
1.0125,-5.75562,1
1.01375,-6.073,1
1.015,-6.22559,1
1.01625,-5.94482,1
1.0175,-6.11572,1
1.01875,-6.13403,1
1.02,-6.01807,1
1.02125,-6.06689,1
1.0225,-6.46973,1
1.02375,-6.17065,1
1.025,-6.32324,1
1.02625,-6.04248,1
1.0275,-6.17676,1
1.02875,-5.92651,1
1.03,-5.74341,1
1.03125,-5.69458,1
1.0325,-6.13403,1
1.03375,-6.10352,1
1.035,-5.7251,1
1.03625,-6.05469,1
1.0375,-6.23779,1
1.03875,-6.14014,1
1.04,-5.95703,1
1.04125,-6.03638,1
1.0425,-6.27441,1
1.04375,-5.99365,1
1.045,-5.78613,1
1.04625,-5.87158,1
1.0475,-5.78613,1
1.04875,-6.2561,1
1.05,-5.98755,1
1.05125,-6.13403,1
1.0525,-5.57251,1
1.05375,-6.04858,1
1.055,-6.14624,1
1.05625,-6.48193,1
1.0575,-5.9082,1
1.05875,-5.88379,1
1.06,-6.2439,1
1.06125,-5.92651,1
1.0625,-6.21948,1
1.06375,-6.31104,1
1.065,-6.41479,1
1.06625,-6.15234,1
1.0675,-5.95093,1
1.06875,-6.11572,1
1.07,-5.87158,1
1.07125,-6.10962,1
1.0725,-5.92651,1
1.07375,-5.88379,1
1.075,-5.82275,1
1.07625,-5.96313,1
1.0775,-6.17065,1
1.07875,-6.03638,1
1.08,-6.14014,1
1.08125,-5.96313,1
1.0825,-6.43921,1
1.08375,-6.18286,1
1.085,-6.09741,1
1.08625,-6.22559,1
1.0875,-5.87769,1
1.08875,-6.2561,1
1.09,-6.26831,1
1.09125,-6.02417,1
1.0925,-6.32935,1
1.09375,-5.84717,1
1.095,-6.37207,1
1.09625,-5.76782,1
1.0975,-5.78003,1
1.09875,-5.96313,1
1.1,-6.14624,1
1.10125,-5.85327,1
1.1025,-5.88379,1
1.10375,-5.93872,1
1.105,-5.80444,1
1.10625,-6.19507,1
1.1075,-6.20728,1
1.10875,-6.40869,1
1.11,-5.93262,1
1.11125,-6.2439,1
1.1125,-6.25,1
1.11375,-6.39648,1
1.115,-6.29272,1
1.11625,-6.19507,1
1.1175,-5.60303,1
1.11875,-6.04858,1
1.12,-6.10962,1
1.12125,-5.79834,1
1.1225,-6.74438,1
1.12375,-5.82886,1
1.125,-6.23169,1
1.12625,-5.88989,1
1.1275,-6.17065,1
1.12875,-6.10962,1
1.13,-6.01807,1
1.13125,-5.42603,1
1.1325,-6.2439,1
1.13375,-5.59082,1
1.135,-5.84106,1
1.13625,-6.15234,1
1.1375,-6.10352,1
1.13875,-6.2561,1
1.14,-6.22559,1
1.14125,-6.11572,1
1.1425,-6.26831,1
1.14375,-6.47583,1
1.145,-6.01807,1
1.14625,-6.20728,1
1.1475,-5.69458,1
1.14875,-6.22559,1
1.15,-6.18286,1
1.15125,-5.99976,1
1.1525,-6.26221,1
1.15375,-5.85327,1
1.155,-5.94482,1
1.15625,-6.5979,1
1.1575,-5.94482,1
1.15875,-6.54907,1
1.16,-6.18286,1
1.16125,-5.88989,1
1.1625,-6.38428,1
1.16375,-6.10962,1
1.165,-6.28662,1
1.16625,-5.98755,1
1.1675,-5.97534,1
1.16875,-4.84619,1
1.17,-6.28052,1
1.17125,-6.31104,1
1.1725,-6.10352,1
1.17375,-6.25,1
1.175,-6.11572,1
1.17625,-5.84717,1
1.1775,-5.93872,1
1.17875,-5.84106,1
1.18,-6.29272,1
1.18125,-6.15234,1
1.1825,-6.31714,1
1.18375,-5.99365,1
1.185,-5.7312,1
1.18625,-6.15234,1
1.1875,-5.82275,1
1.18875,-6.04858,1
1.19,-5.93872,1
1.19125,-6.16455,1
1.1925,-6.43921,1
1.19375,-5.94482,1
1.195,-6.30493,1
1.19625,-5.97534,1
1.1975,-6.37207,1
1.19875,-5.81665,1
1.2,-5.76782,1
1.20125,-5.9021,1
1.2025,-5.95703,1
1.20375,-6.06689,1
1.205,-5.76172,1
1.20625,-6.32935,1
1.2075,-5.62134,1
1.20875,-5.67627,1
1.21,-6.04248,1
1.21125,-5.86548,1
1.2125,-5.71899,1
1.21375,-6.04248,1
1.215,-6.23779,1
1.21625,-6.2561,1
1.2175,-5.75562,1
1.21875,-5.9082,1
1.22,-5.42603,1
1.22125,-6.073,1
1.2225,-6.04858,1
1.22375,-5.62744,1
1.225,-6.15845,1
1.22625,-6.16455,1
1.2275,-6.11572,1
1.22875,-5.3894,1
1.23,-5.85938,1
1.23125,-5.71289,1
1.2325,-6.22559,1
1.23375,-6.073,1
1.235,-5.896,1
1.23625,-5.97534,1
1.2375,-5.97534,1
1.23875,-5.71899,1
1.24,-6.30493,1
1.24125,-6.14014,1
1.2425,-6.63452,1
1.24375,-5.84106,1
1.245,-5.95093,1
1.24625,-6.35986,1
1.2475,-5.7312,1
1.24875,-6.19507,1
1.25,-6.17065,1
1.25125,-5.94482,1
1.2525,-6.51855,1
1.25375,-6.32935,1
1.255,-6.16455,1
1.25625,-5.98755,1
1.2575,-5.83496,1
1.25875,-5.9082,1
1.26,-6.27441,1
1.26125,-6.21948,1
1.2625,-6.26831,1
1.26375,-6.10352,1
1.265,-6.44531,1
1.26625,-5.98145,1
1.2675,-5.9021,1
1.26875,-6.17065,1
1.27,-6.14624,1
1.27125,-5.79224,1
1.2725,-6.49414,1
1.27375,-6.18896,1
1.275,-5.81665,1
1.27625,-6.0791,1
1.2775,-5.74341,1
1.27875,-6.32935,1
1.28,-6.47583,1
1.28125,-6.073,1
1.2825,-6.47583,1
1.28375,-5.99365,1
1.285,-5.96924,1
1.28625,-5.93872,1
1.2875,-5.59692,1
1.28875,-5.96924,1
1.29,-5.9021,1
1.29125,-6.12183,1
1.2925,-6.26221,1
1.29375,-6.29883,1
1.295,-5.98755,1
1.29625,-5.41382,1
1.2975,-6.01807,1
1.29875,-5.82886,1
1.3,-5.93872,1
1.30125,-6.02417,1
1.3025,-6.02417,1
1.30375,-6.03638,1
1.305,-5.60913,1
1.30625,-6.57349,1
1.3075,-5.84717,1
1.30875,-6.01196,1
1.31,-6.21948,1
1.31125,-5.80444,1
1.3125,-5.78613,1
1.31375,-6.08521,1
1.315,-6.49414,1
1.31625,-5.76172,1
1.3175,-5.99976,1
1.31875,-5.88989,1
1.32,-5.7312,1
1.32125,-4.81567,1
1.3225,-5.65186,1
1.32375,-5.88379,1
1.325,-5.99976,1
1.32625,-5.88989,1
1.3275,-5.93872,1
1.32875,-5.78613,1
1.33,-6.18286,1
1.33125,-5.11475,1
1.3325,-6.15234,1
1.33375,-6.604,1
1.335,-6.15845,1
1.33625,-6.32935,1
1.3375,-6.12183,1
1.33875,-5.7373,1
1.34,-5.59082,1
1.34125,-5.87769,1
1.3425,-6.49414,1
1.34375,-5.82886,1
1.345,-5.896,1
1.34625,-6.06689,1
1.3475,-6.16455,1
1.34875,-6.31104,1
1.35,-5.99365,1
1.35125,-6.48193,1
1.3525,-6.26221,1
1.35375,-5.81055,1
1.355,-5.85327,1
1.35625,-6.20728,1
1.3575,-6.18896,1
1.35875,-5.13916,1
1.36,-1.01929,1
1.36125,-0.653076,1
1.3625,-0.964355,1
1.36375,-6.03638,1
1.365,-6.21948,1
1.36625,-6.08521,1
1.3675,-6.03638,1
1.36875,-6.29272,1
1.37,-6.18286,1
1.37125,-6.03638,1
1.3725,-6.23779,1
1.37375,-4.99878,1
1.375,-6.54297,1
1.37625,-6.00586,1
1.3775,-6.34766,1
1.37875,-6.15234,1
1.38,-6.23169,1
1.38125,-6.0791,1
1.3825,-5.79834,1
1.38375,-6.15234,1
1.385,-6.19507,1
1.38625,-6.21948,1
1.3875,-6.48193,1
1.38875,-6.15234,1
1.39,-5.84717,1
1.39125,-5.95703,1
1.3925,-6.17676,1
1.39375,-5.9021,1
1.395,-6.12793,1
1.39625,-5.92651,1
1.3975,-5.92041,1
1.39875,-6.29883,1
1.4,-6.06689,1
1.40125,-6.25,1
1.4025,-5.82886,1
1.40375,-5.62744,1
1.405,-6.10352,1
1.40625,-6.28052,1
1.4075,-6.02417,1
1.40875,-6.15234,1
1.41,-5.93872,1
1.41125,-5.96313,1
1.4125,-6.073,1
1.41375,-6.2439,1
1.415,-5.79834,1
1.41625,-6.33545,1
1.4175,-5.78613,1
1.41875,-6.53076,1
1.42,-5.93262,1
1.42125,-6.17676,1
1.4225,-5.84106,1
1.42375,-6.10352,1
1.425,-6.28662,1
1.42625,-6.32935,1
1.4275,-5.95093,1
1.42875,-6.0791,1
1.43,-6.21948,1
1.43125,-5.91431,1
1.4325,-6.35376,1
1.43375,-6.20728,1
1.435,-6.10352,1
1.43625,-6.06079,1
1.4375,-6.0791,1
1.43875,-6.51245,1
1.44,-6.20728,1
1.44125,-6.22559,1
1.4425,-6.13403,1
1.44375,-6.02417,1
1.445,-6.14624,1
1.44625,-6.09131,1
1.4475,-6.05469,1
1.44875,-6.15234,1
1.45,-5.7373,1
1.45125,-6.33545,1
1.4525,-6.09741,1
1.45375,-6.50024,1
1.455,-5.82275,1
1.45625,-6.38428,1
1.4575,-5.79224,1
1.45875,-6.40869,1
1.46,-5.88989,1
1.46125,-6.03027,1
1.4625,-6.2439,1
1.46375,-6.073,1
1.465,-5.28564,1
1.46625,-6.11572,1
1.4675,-6.21338,1
1.46875,-5.84106,1
1.47,-6.21948,1
1.47125,-5.98145,1
1.4725,-5.99365,1
1.47375,-6.21338,1
1.475,-6.0791,1
1.47625,-6.2561,1
1.4775,-6.08521,1
1.47875,-5.96313,1
1.48,-6.32935,1
1.48125,-6.25,1
1.4825,-6.40869,1
1.48375,-6.18286,1
1.485,-5.74341,1
1.48625,-6.37817,1
1.4875,-6.09131,1
1.48875,-5.99976,1
1.49,-5.62744,1
1.49125,-5.7373,1
1.4925,-6.10962,1
1.49375,-6.15234,1
1.495,-5.87158,1
1.49625,-5.62134,1
1.4975,-6.20728,1
1.49875,-6.67114,1
1.5,-6.09741,1
1.50125,-6.22559,1
1.5025,-6.12183,1
1.50375,-6.35376,1
1.505,-6.35986,1
1.50625,-6.43311,1
1.5075,-5.53589,1
1.50875,-6.06689,1
1.51,-5.96924,1
1.51125,-6.04248,1
1.5125,-5.78613,1
1.51375,-5.3772,1
1.515,-6.13403,1
1.51625,-6.06689,1
1.5175,-5.99365,1
1.51875,-6.17065,1
1.52,-6.16455,1
1.52125,-5.78613,1
1.5225,-6.28052,1
1.52375,-5.99976,1
1.525,-6.20728,1
1.52625,-5.33447,1
1.5275,-6.20117,1
1.52875,-6.0791,1
1.53,-6.21338,1
1.53125,-6.30493,1
1.5325,-6.2439,1
1.53375,-6.39038,1
1.535,-6.073,1
1.53625,-6.37207,1
1.5375,-6.19507,1
1.53875,-6.15234,1
1.54,-5.98755,1
1.54125,-6.23779,1
1.5425,-5.15137,1
1.54375,-5.63965,1
1.545,-5.92651,1
1.54625,-6.26831,1
1.5475,-5.95703,1
1.54875,-5.78003,1
1.55,-6.12183,1
1.55125,-6.073,1
1.5525,-5.74341,1
1.55375,-6.09131,1
1.555,-5.71289,1
1.55625,-6.54297,1
1.5575,-5.88379,1
1.55875,-6.30493,1
1.56,-6.06079,1
1.56125,-5.92651,1
1.5625,-5.79224,1
1.56375,-6.33545,1
1.565,-6.17676,1
1.56625,-6.28662,1
1.5675,-6.32935,1
1.56875,-5.98145,1
1.57,-5.74341,1
1.57125,-5.83496,1
1.5725,-6.12793,1
1.57375,-6.14624,1
1.575,-6.18896,1
1.57625,-4.85229,1
1.5775,-6.44531,1
1.57875,-6.13403,1
1.58,-5.76172,1
1.58125,-5.80444,1
1.5825,-6.14014,1
1.58375,-5.74341,1
1.585,-5.9082,1
1.58625,-6.14014,1
1.5875,-6.32324,1
1.58875,-6.0791,1
1.59,-6.29272,1
1.59125,-5.81665,1
1.5925,-5.99365,1
1.59375,-5.56641,1
1.595,-6.06079,1
1.59625,-6.00586,1
1.5975,-5.82886,1
1.59875,-6.09131,1
1.6,-6.01807,1
1.60125,-6.08521,1
1.6025,-5.97534,1
1.60375,-5.96313,1
1.605,-6.32324,1
1.60625,-6.29883,1
1.6075,-6.33545,1
1.60875,-5.99365,1
1.61,-5.94482,1
1.61125,-6.10352,1
1.6125,-6.03027,1
1.61375,-6.03027,1
1.615,-6.23169,1
1.61625,-5.896,1
1.6175,-6.44531,1
1.61875,-6.17676,1
1.62,-6.2439,1
1.62125,-6.09741,1
1.6225,-5.44434,1
1.62375,-5.82886,1
1.625,-5.98145,1
1.62625,-6.13403,1
1.6275,-6.12793,1
1.62875,-5.60303,1
1.63,-6.13403,1
1.63125,-5.99365,1
1.6325,-6.15234,1
1.63375,-6.18286,1
1.635,-5.68237,1
1.63625,-6.15234,1
1.6375,-6.53687,1
1.63875,-5.96924,1
1.64,-5.81665,1
1.64125,-5.87158,1
1.6425,-6.01196,1
1.64375,-6.22559,1
1.645,-6.43311,1
1.64625,-5.97534,1
1.6475,-5.70068,1
1.64875,-6.36597,1
1.65,-5.88989,1
1.65125,-5.83496,1
1.6525,-6.2561,1
1.65375,-6.09131,1
1.655,-5.70068,1
1.65625,-6.06079,1
1.6575,-5.83496,1
1.65875,-6.04248,1
1.66,-5.84106,1
1.66125,-5.62744,1
1.6625,-5.70068,1
1.66375,-6.2561,1
1.665,-5.83496,1
1.66625,-6.45752,1
1.6675,-6.31104,1
1.66875,-6.03638,1
1.67,-5.99365,1
1.67125,-6.45752,1
1.6725,-6.25,1
1.67375,-6.00586,1
1.675,-6.00586,1
1.67625,-6.00586,1
1.6775,-5.98145,1
1.67875,-5.95703,1
1.68,-6.03638,1
1.68125,-5.81055,1
1.6825,-6.12183,1
1.68375,-6.30493,1
1.685,-6.08521,1
1.68625,-6.03027,1
1.6875,-5.896,1
1.68875,-5.52368,1
1.69,-6.39038,1
1.69125,-5.57861,1
1.6925,-6.10962,1
1.69375,-5.93262,1
1.695,-6.11572,1
1.69625,-6.15845,1
1.6975,-5.82886,1
1.69875,-6.06079,1
1.7,-5.99976,1
1.70125,-6.29272,1
1.7025,-6.13403,1
1.70375,-5.99365,1
1.705,-5.59082,1
1.70625,-6.14624,1
1.7075,-5.88989,1
1.70875,-5.66406,1
1.71,-6.14014,1
1.71125,-5.70068,1
1.7125,-6.36597,1
1.71375,-6.01196,1
1.715,-6.13403,1
1.71625,-6.15234,1
1.7175,-5.69458,1
1.71875,-5.78003,1
1.72,-6.12793,1
1.72125,-6.02417,1
1.7225,-6.23169,1
1.72375,-5.84717,1
1.725,-6.03027,1
1.72625,-6.14624,1
1.7275,-6.12183,1
1.72875,-5.97534,1
1.73,-6.28052,1
1.73125,-5.79834,1
1.7325,-5.7373,1
1.73375,-5.81665,1
1.735,-6.22559,1
1.73625,-6.01807,1
1.7375,-6.2439,1
1.73875,-5.9021,1
1.74,-5.66406,1
1.74125,-6.17676,1
1.7425,-6.39038,1
1.74375,-6.63452,1
1.745,-6.01807,1
1.74625,-5.9082,1
1.7475,-5.70679,1
1.74875,-5.87769,1
1.75,-5.91431,1
1.75125,-5.96924,1
1.7525,-5.92041,1
1.75375,-5.75562,1
1.755,-5.78003,1
1.75625,-6.71997,1
1.7575,-5.78613,1
1.75875,-6.20728,1
1.76,-6.21948,1
1.76125,-5.9082,1
1.7625,-5.96313,1
1.76375,-6.0791,1
1.765,-6.03027,1
1.76625,-5.68848,1
1.7675,-6.04248,1
1.76875,-6.12183,1
1.77,-5.94482,1
1.77125,-6.28662,1
1.7725,-6.23779,1
1.77375,-6.09741,1
1.775,-5.82886,1
1.77625,-5.95093,1
1.7775,-6.01807,1
1.77875,-5.85938,1
1.78,-5.82886,1
1.78125,-6.30493,1
1.7825,-6.01196,1
1.78375,-5.896,1
1.785,-6.26221,1
1.78625,-3.60107,1
1.7875,-6.10352,1
1.78875,-5.54199,1
1.79,-5.77393,1
1.79125,-5.88379,1
1.7925,-5.98145,1
1.79375,-6.15845,1
1.795,-6.23169,1
1.79625,-6.13403,1
1.7975,-5.77393,1
1.79875,-6.09741,1
1.8,-5.92651,1
1.80125,-5.0415,1
1.8025,-5.92651,1
1.80375,-5.98145,1
1.805,-5.96313,1
1.80625,-6.00586,1
1.8075,-5.93262,1
1.80875,-6.14014,1
1.81,-6.39038,1
1.81125,-5.67017,1
1.8125,-6.20117,1
1.81375,-6.37207,1
1.815,-6.13403,1
1.81625,-5.78003,1
1.8175,-6.17065,1
1.81875,-5.81665,1
1.82,-5.91431,1
1.82125,-6.46973,1
1.8225,-6.37207,1
1.82375,-5.85938,1
1.825,-6.31714,1
1.82625,-5.76782,1
1.8275,-3.96118,1
1.82875,-5.67017,1
1.83,-5.77393,1
1.83125,-6.08521,1
1.8325,-6.06079,1
1.83375,-6.06079,1
1.835,-6.13403,1
1.83625,-5.78613,1
1.8375,-6.16455,1
1.83875,-6.00586,1
1.84,-5.45654,1
1.84125,-6.11572,1
1.8425,-6.34766,1
1.84375,-5.94482,1
