nanopore_name,peptide_name,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA_F427A,guesthost_Phe,0,1,0.9299290594637513,-3538.0819663805064,0.9999999994787864,0.0889676117152398,0.001981651874742576,0.0003523509151265042,0.4703516502562115,0.09058721968674525,0.006539124461186928,0.0005788685921368764,0.019540005519962798,0.0021099536800315223,0.07920414961901628,0.006005193021944077,0.006604989376019282,0.0001333795459958693
PA_F427A,guesthost_Phe,0,2,,,,,,,,,,,,,,,,
PA_F427A,guesthost_Phe,0,3,,,,,,,,,,,,,,,,
PA_F427A,guesthost_Phe,1,0,0.9920308694629166,-10780.660629324788,0.42984475755681817,0.015802510144404373,0.002825657845745814,0.0001813813329889698,0.8102215236127899,0.011401111946993357,0.011314464248418568,7.635486800457765e-05,0.0036568328365599472,0.0001614739894957675,0.32388883954433606,0.015169852754433144,0.011566224017700287,4.5134423024307185e-05
PA_F427A,guesthost_Phe,1,2,0.9903256889481122,-6445.886687669732,0.8119161255454025,0.025684147598148407,0.009663016961314804,0.00023766491848073822,0.4697709660016642,0.024627939438232535,0.002682025651425327,0.00029481936910570546,0.01935264441421798,0.00674139112170806,0.030001691057958055,0.003694867470881552,0.009686109132291428,3.771227142895331e-05
PA_F427A,guesthost_Phe,1,3,,,,,,,,,,,,,,,,
PA_F427A,guesthost_Phe,2,0,0.9644049899673068,-1058.554991974761,0.5791326848544113,3.7417457851204077,0.002730119645227507,0.004972914168519198,0.9999988773396951,1.3328017506985685,0.0012556960445839738,0.005363087330834618,0.3889524090190331,0.03717044226093835,0.015269857097049958,0.0005940352360792731,0.00877604385825221,0.00256561902577947
PA_F427A,guesthost_Phe,2,1,0.9942317199674382,-17117.609792818905,0.5114144139803464,0.009611153323239259,0.0031977310367419624,0.0001090081150621935,0.7253969850512306,0.006357596198652291,0.015121401110463345,0.00010578140162780916,0.0005294008483518308,0.0011649905782538464,0.07444730878034263,0.10124583748246853,0.01264379698792842,2.0958426995060222e-05
PA_F427A,guesthost_Phe,2,3,,,,,,,,,,,,,,,,
