peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Ala,PA_F427A,0,1,3-exp,-1712.99,0.920245,0.0134635,0.00038283,0.00297678,1,0.000256846,0.0517086,0.0232993,0.140736,0.00415847,0.0224119,0.218817,0.0329392,0.0215067,0.00481848
guesthost_Ala,PA_F427A,0,2,3-exp,-310.613,0.925789,0.0491079,0.00536285,0.00247673,1,0.000844067,0.316463,0.0521769,0.245366,0.0107629,0.0275652,0.995038,0.0339974,0.325767,0.0107909
guesthost_Ala,PA_F427A,0,3,2-exp,-43.344,0.983894,0.104866,1.26707,0.0161229,0.89317,0.00585412,0.123561,1,0.0904658,15.711,0.16142,1,0.0904658,15.711,0.16142
guesthost_Ala,PA_F427A,1,0,3-exp,-3356.72,0.993296,0.0684984,0.000361326,0.00534901,0.695274,0.000205643,0.0126344,0.0567454,0.271904,0.00269171,0.00760558,0.353358,0.13966,0.00497286,0.00373988
guesthost_Ala,PA_F427A,1,2,3-exp,-3000.4,0.986801,0.030391,0.000293207,0.00330154,0.970747,0.000143241,0.0256369,0.0270439,0.294138,0.00119932,0.0115792,0.315181,0.061017,0.00739721,0.0020748
guesthost_Ala,PA_F427A,1,3,3-exp,-2412.51,0.987025,0.0313271,0.000385125,0.00527423,1,0.000109863,0.0144193,0.122872,0.136296,0.00983724,0.00629946,0.459898,0.0202348,0.0889262,0.00767517
guesthost_Ala,PA_F427A,2,0,1-exp,-42.648,0.240166,0.00227347,0.000651095,0.00227347,1.1,0.000651095,0.368701,,,,,,,,
guesthost_Ala,PA_F427A,2,1,3-exp,-1905.21,0.888122,0.00449653,0.000465389,0.00143567,1,0.00129025,0.521997,0.00283484,1,0.000716506,1.04353,0.0334021,0.00676648,0.0127584,0.00343433
guesthost_Ala,PA_F427A,2,3,2-exp,-3411.66,0.908341,0.0049489,0.000101702,0.00189338,1,0.0003369,0.209466,0.00324482,0.941661,0.000160206,0.277566,0.00324482,0.941661,0.000160206,0.277566
