nanopore_name,peptide_name,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA_F427A,guesthost_Trp,0,1,0.30066816312931144,-1074.834733279916,0.445547237444834,0.007231712964489642,0.023666935565410364,0.0006657948574131114,0.023666935565410364,0.0006657948574131114
PA_F427A,guesthost_Trp,0,2,0.19182235582978013,-82.45771564968473,0.49732868017728604,0.0288032873998963,0.009982340434432156,0.0011228318275527686,0.009982340434432156,0.0011228318275527686
PA_F427A,guesthost_Trp,0,3,0.15239199688488758,-11.506964935126042,1.0999999999999999,0.9420194627165672,0.002340918400393316,0.0018135138960184679,0.002340918400393316,0.0018135138960184679
PA_F427A,guesthost_Trp,1,0,0.8322099431162908,-5748.256048269183,0.5761963661169367,0.004620461256361991,0.08060084622777386,0.0006392817777564798,0.08060084622777386,0.0006392817777564798
PA_F427A,guesthost_Trp,1,2,0.8518324197963097,-1046.2895921849301,0.5702626088122534,0.010240358246230987,0.09897420953530946,0.0017779814954532523,0.09897420953530946,0.0017779814954532523
PA_F427A,guesthost_Trp,1,3,0.977586797981403,-1268.2329049099076,0.7538779921464194,0.007487422475354489,0.14766949100702995,0.0012327277206072213,0.14766949100702995,0.0012327277206072213
PA_F427A,guesthost_Trp,2,0,0.8902586902144668,-232.16899017042212,0.6258184099637786,0.022193082787626838,0.08093387518401776,0.0028415635574164963,0.08093387518401776,0.0028415635574164963
PA_F427A,guesthost_Trp,2,1,0.9812831038482402,-4277.642570777906,0.7831066797057459,0.004077528410625298,0.053503115886286076,0.0002260008634984511,0.053503115886286076,0.0002260008634984511
PA_F427A,guesthost_Trp,2,3,0.5485572479501837,-525.5306517718645,0.6981373558582761,0.024125257212776717,0.0056141042057563355,0.00020116062243734256,0.0056141042057563355,0.00020116062243734256
