peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Phe,PA_F427A,0,1,3-exp,-3538.08,0.929929,0.00660499,0.00013338,0.00198165,1,0.000352351,0.0889676,0.00653912,0.470352,0.000578869,0.0905872,0.0792041,0.01954,0.00600519,0.00210995
guesthost_Phe,PA_F427A,0,2,1-exp,-201.553,0.148079,0.00226562,0.000229378,0.00226562,1.1,0.000229378,0.128784,,,,,,,,
guesthost_Phe,PA_F427A,0,3,2-exp,-24.3946,0.261522,0.014168,180369,0.00259117,1,604.902,145025,1,0.0115769,1.82525e+07,31167.9,1,0.0115769,1.82525e+07,31167.9
guesthost_Phe,PA_F427A,1,0,3-exp,-10780.7,0.992031,0.0115662,4.51344e-05,0.00282566,0.429845,0.000181381,0.0158025,0.0113145,0.810222,7.63549e-05,0.0114011,0.323889,0.00365683,0.0151699,0.000161474
guesthost_Phe,PA_F427A,1,2,3-exp,-6445.89,0.990326,0.00968611,3.77123e-05,0.00268203,0.469771,0.000294819,0.0246279,0.00966302,0.811916,0.000237665,0.0256841,0.0300017,0.0193526,0.00369487,0.00674139
guesthost_Phe,PA_F427A,1,3,2-exp,-6419.37,0.990621,0.0111783,6.39863e-06,0.00935679,0.993415,3.74541,353823,0.00935683,0.201258,18.5198,353823,0.00935683,0.201258,18.5198,353823
guesthost_Phe,PA_F427A,2,0,2-exp,-1064.64,0.963795,0.008357,0.000119353,0.00246658,1,0.000263695,0.0896327,0.0153333,0.384158,0.00042816,0.0210399,0.0153333,0.384158,0.00042816,0.0210399
guesthost_Phe,PA_F427A,2,1,3-exp,-17117.6,0.994232,0.0126438,2.09584e-05,0.00319773,0.511414,0.000109008,0.00961115,0.0151214,0.725397,0.000105781,0.0063576,0.0744473,0.000529401,0.101246,0.00116499
guesthost_Phe,PA_F427A,2,3,2-exp,-3100.46,0.729001,0.00370245,4.94614e-05,0.00284998,1,0.000121504,0.0361158,0.0206346,0.041313,0.00165914,0.00583661,0.0206346,0.041313,0.00165914,0.00583661
