peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Thr,PA,40,20,0,1,3-exp,-495.5,0.99202,0.0434093,0.00180905,0.00218383,0.33259,0.00137019,0.238386,0.0399238,0.858035,0.00134866,0.0179407,0.377339,0.0223325,0.18217,0.00870925
guesthost_Thr,PA,40,20,0,2,2-exp,-569.617,0.996128,0.0585735,0.000346747,0.0367303,0.616036,0.00485187,0.140824,0.0706451,0.50883,0.00529119,0.151807,0.0706451,0.50883,0.00529119,0.151807
guesthost_Thr,PA,40,20,0,3,2-exp,-157.333,0.975926,0.0466729,0.0012352,0.0252212,1,0.00758668,0.274886,0.059344,0.36148,0.017635,0.347859,0.059344,0.36148,0.017635,0.347859
guesthost_Thr,PA,40,20,1,0,3-exp,-187.961,0.904317,0.00794591,0.00521349,0.00127137,0.999999,0.011399,2.5249,0.00270514,0.933697,0.00624577,8.22948,0.0369888,0.112163,0.00744125,0.03044
guesthost_Thr,PA,40,20,1,2,1-exp,-384.242,0.97529,0.0170976,0.000272149,0.0170976,0.906755,0.000272149,0.018303,,,,,,,,
guesthost_Thr,PA,40,20,1,3,1-exp,-191.054,0.961612,0.0122545,0.000330154,0.0122545,1.07481,0.000330154,0.0392631,,,,,,,,
guesthost_Thr,PA,40,20,2,0,2-exp,-116.805,0.689414,0.00354067,0.000552172,0.00231297,1,0.00185686,0.248507,0.00785376,0.15632,0.00771774,0.447437,0.00785376,0.15632,0.00771774,0.447437
guesthost_Thr,PA,40,20,2,1,2-exp,-362.264,0.980213,0.0207455,0.00031249,0.017105,1,0.00172761,0.0862315,0.0469238,0.0775836,0.0240823,0.103394,0.0469238,0.0775836,0.0240823,0.103394
guesthost_Thr,PA,40,20,2,3,3-exp,-860.95,0.971669,0.00829652,0.00017534,0.00394346,0.877394,7.02077,2.00992e+06,0.00394359,0.531475,11.374,2.00992e+06,0.0329437,0.0831915,0.00330681,0.0143395
