nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,25.0,20.0,0,1,0.9649403260234596,-14390.136159962361,0.7456420931463789,0.0030645835445148213,0.05658544843251924,0.00035190296336911166,0.03230617567374548,0.0005879995767526928,0.9999999999999999,0.015520851348869926,0.07449866788459561,0.0004510329680512662
PA,guesthost_Tyr,25.0,20.0,0,2,0.9861082564079403,-18389.15064726068,0.7854225444919217,0.0019523355037585966,0.09170152714187517,0.00033782682733183406,0.01867026117609553,0.0007970221458484498,0.4676809815758562,0.010104925688262274,0.08075617285468058,0.00015985802756616593
PA,guesthost_Tyr,25.0,20.0,0,3,0.9986259593027917,-2939.32561720477,0.9569822269234521,0.0026326188253284,0.11815525881108992,0.0004495799846905307,0.026630220626046617,0.0010348806357114119,0.7340641397586715,0.01884709733446991,0.1326207726951962,0.0002659037995246831
PA,guesthost_Tyr,25.0,20.0,1,0,0.9651587432602505,-14373.302609975366,0.9999999999999999,0.008833230769924195,0.004023815753851857,6.39491119182599e-05,0.1895776320455034,0.009652130933892375,0.011545401546893265,0.00018677543861956686,0.0062125656401263735,1.908596798135218e-05
PA,guesthost_Tyr,25.0,20.0,1,2,0.9341847338007628,-20290.77332461531,0.9999996753548555,0.07169294587270544,0.0034052472006450697,0.0001383214974015385,0.588889480152343,0.08174780086517987,0.005485363636802449,0.00011075438428996998,0.0066355190356712605,2.815519282889467e-05
PA,guesthost_Tyr,25.0,20.0,1,3,0.74968100338769,-584.5210862784471,0.9999998818246225,0.29001034138741494,0.001739125181328545,0.000985706061815308,0.5322714131444932,0.4936387100435074,0.0034250715570601172,0.0006105428450364664,0.0035621926536041687,0.0003439160529814624
PA,guesthost_Tyr,25.0,20.0,2,0,0.9922969197333691,-20689.93972248382,0.33012161691614755,0.0030770325749885554,0.012709321271906581,0.0003335860249030773,0.5475560321103821,0.0019346156621487351,0.13735598989247924,0.0002941138775217872,0.07940572250030827,0.0001263541438634961
PA,guesthost_Tyr,25.0,20.0,2,1,0.9995114962440229,-56857.64442064194,0.5315087817262909,0.0032064564306375025,0.08652960528790235,0.000320279466699595,0.43024112863286057,0.003391339386113537,0.16621454288601464,0.0003015242099510897,0.11750357761630374,3.0321953467971605e-05
PA,guesthost_Tyr,25.0,20.0,2,3,0.8615331067567839,-4262.414097124443,0.9999999999999999,0.015713265908098357,0.0036857053541397653,6.460424881483933e-05,0.015280092547057405,0.0033583843611289716,0.02395143850518932,0.0031166016050199158,0.004051685551134212,3.4949676456772115e-05
PA,guesthost_Tyr,25.0,20.0,0,1,0.9649403260234596,-14390.136159962361,0.7456420931463789,0.0030645835445148213,0.05658544843251924,0.00035190296336911166,0.03230617567374548,0.0005879995767526928,0.9999999999999999,0.015520851348869926,0.07449866788459561,0.0004510329680512662
PA,guesthost_Tyr,25.0,20.0,0,2,0.9861082564079403,-18389.15064726068,0.7854225444919217,0.0019523355037585966,0.09170152714187517,0.00033782682733183406,0.01867026117609553,0.0007970221458484498,0.4676809815758562,0.010104925688262274,0.08075617285468058,0.00015985802756616593
PA,guesthost_Tyr,25.0,20.0,0,3,0.9986259593027917,-2939.32561720477,0.9569822269234521,0.0026326188253284,0.11815525881108992,0.0004495799846905307,0.026630220626046617,0.0010348806357114119,0.7340641397586715,0.01884709733446991,0.1326207726951962,0.0002659037995246831
PA,guesthost_Tyr,25.0,20.0,1,0,0.9651587432602505,-14373.302609975366,0.9999999999999999,0.008833230769924195,0.004023815753851857,6.39491119182599e-05,0.1895776320455034,0.009652130933892375,0.011545401546893265,0.00018677543861956686,0.0062125656401263735,1.908596798135218e-05
PA,guesthost_Tyr,25.0,20.0,1,2,0.9341847338007628,-20290.77332461531,0.9999996753548555,0.07169294587270544,0.0034052472006450697,0.0001383214974015385,0.588889480152343,0.08174780086517987,0.005485363636802449,0.00011075438428996998,0.0066355190356712605,2.815519282889467e-05
PA,guesthost_Tyr,25.0,20.0,1,3,0.74968100338769,-584.5210862784471,0.9999998818246225,0.29001034138741494,0.001739125181328545,0.000985706061815308,0.5322714131444932,0.4936387100435074,0.0034250715570601172,0.0006105428450364664,0.0035621926536041687,0.0003439160529814624
PA,guesthost_Tyr,25.0,20.0,2,0,0.9922969197333691,-20689.93972248382,0.33012161691614755,0.0030770325749885554,0.012709321271906581,0.0003335860249030773,0.5475560321103821,0.0019346156621487351,0.13735598989247924,0.0002941138775217872,0.07940572250030827,0.0001263541438634961
PA,guesthost_Tyr,25.0,20.0,2,1,0.9995114962440229,-56857.64442064194,0.5315087817262909,0.0032064564306375025,0.08652960528790235,0.000320279466699595,0.43024112863286057,0.003391339386113537,0.16621454288601464,0.0003015242099510897,0.11750357761630374,3.0321953467971605e-05
PA,guesthost_Tyr,25.0,20.0,2,3,0.8615331067567839,-4262.414097124443,0.9999999999999999,0.015713265908098357,0.0036857053541397653,6.460424881483933e-05,0.015280092547057405,0.0033583843611289716,0.02395143850518932,0.0031166016050199158,0.004051685551134212,3.4949676456772115e-05
