nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Phe,22.0,19.0,0,1,0.5499441111738119,-2407.920411909311,0.4819276197527194,0.0062577742318371465,0.0817941951293127,0.0013543295075713225,0.0817941951293127,0.0013543295075713225
PA,guesthost_Phe,22.0,19.0,0,2,0.902995992618403,-1467.4512635567598,0.6886532409682721,0.010133480966585232,0.03669933088427165,0.0004826857182956256,0.03669933088427165,0.0004826857182956256
PA,guesthost_Phe,22.0,19.0,0,3,0.978154630593048,-915.9241848478061,0.9663946503721683,0.012667306156163604,0.051194907033693025,0.0004990785380576704,0.051194907033693025,0.0004990785380576704
PA,guesthost_Phe,22.0,19.0,1,0,0.9913274663387702,-14294.459792807691,0.9986798329296325,0.002394033578979624,0.011238763418267165,1.9179336063814967e-05,0.011238763418267165,1.9179336063814967e-05
PA,guesthost_Phe,22.0,19.0,1,2,0.9913036632524586,-22583.4072432218,1.065489707054756,0.0021035652999365803,0.010986030125814032,1.4926843436947187e-05,0.010986030125814032,1.4926843436947187e-05
PA,guesthost_Phe,22.0,19.0,1,3,0.8144427614282824,-419.0969295111373,1.0999999999999999,0.061796843644580504,0.003351451038442804,0.00013575779797945684,0.003351451038442804,0.00013575779797945684
PA,guesthost_Phe,22.0,19.0,2,0,0.9610137142325441,-1921.4967427340832,0.761385757782378,0.007602422509851418,0.022939560872984776,0.00019086562217886325,0.022939560872984776,0.00019086562217886325
PA,guesthost_Phe,22.0,19.0,2,1,0.9884797669080584,-21398.38346932795,1.000467889821794,0.002196143544795311,0.014084584324170632,2.197884609122759e-05,0.014084584324170632,2.197884609122759e-05
PA,guesthost_Phe,22.0,19.0,2,3,0.8104906447023423,-705.6819631207863,0.7950696879400831,0.021911490252838152,0.0075604272856485445,0.00017945868091228369,0.0075604272856485445,0.00017945868091228369
