nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,75.0,20.0,0,1,0.8379861352897401,-3450.515312642459,0.9509345087769695,0.021565790707135202,0.027488632208564418,0.0008366171787454606,0.12431814101365467,0.003970826746539284,0.6220955209293408,0.01774332316092903,0.10347764766105874,0.001772034107546734
PA,guesthost_Tyr,75.0,20.0,0,2,0.7637783784932417,-1720.4352174326025,0.9999999999999934,0.032534043855822724,0.023652224472576252,0.00091696873220182,0.07486677176913646,0.004479891416029048,0.6827295151315196,0.038184761567298255,0.07476597926198078,0.0023615443623868893
PA,guesthost_Tyr,75.0,20.0,1,0,0.841833536172111,-2116.49167126719,0.9999999999999999,0.047294019330596807,0.003036115625645866,0.0001745866070689671,0.089784240987797,0.0060105966047229965,0.04565869234907071,0.002119512066606536,0.007135546662702513,0.00014364706533856846
PA,guesthost_Tyr,75.0,20.0,1,2,0.983864817913355,-13857.08228346438,0.9999999999999999,0.00761490682424496,0.005772127178411686,6.506262019313781e-05,0.18698973502710917,0.008433783814036422,0.01574008899705551,0.00022083604358238962,0.008715362249274211,2.018637601117563e-05
PA,guesthost_Tyr,75.0,20.0,1,3,0.9350801232233681,-147.53874313816033,0.9378805181756252,6236672.344010237,0.005635075322400154,10.587908876385692,0.23121578209421353,6236672.27966401,0.005638260528207576,43.013060032991,0.006588682181011783,0.0007306404295901786
PA,guesthost_Tyr,75.0,20.0,2,0,0.8018494852618332,-3126.101866715774,0.9999999999999978,0.07423592823794496,0.002643234626837881,0.00021540054299631263,0.12927288822770805,0.006518605018349857,0.049619268201857504,0.0016611689128233436,0.009057660739037268,0.0001716229565681016
PA,guesthost_Tyr,75.0,20.0,2,1,0.9964051383713426,-12264.044279644082,0.7102534397544278,0.012955382704098486,0.0473716777508506,0.0005093155334066354,0.16972807406237253,0.01361693040357913,0.0894385785936667,0.0016180155243524677,0.04882613476105912,6.43330918616507e-05
PA,guesthost_Tyr,75.0,20.0,2,3,0.9959622062451214,-19404.856310894087,0.5667871674363008,0.005827844195152377,0.004515852528820208,6.880186718407053e-05,0.5563505438288018,0.0014690595104414601,0.06278944383687879,0.00010362015112013565,0.03749246848872558,4.6317285658059704e-05
PA,guesthost_Tyr,75.0,20.0,0,1,0.8379861352897401,-3450.515312642459,0.9509345087769695,0.021565790707135202,0.027488632208564418,0.0008366171787454606,0.12431814101365467,0.003970826746539284,0.6220955209293408,0.01774332316092903,0.10347764766105874,0.001772034107546734
PA,guesthost_Tyr,75.0,20.0,0,2,0.7637783784932417,-1720.4352174326025,0.9999999999999934,0.032534043855822724,0.023652224472576252,0.00091696873220182,0.07486677176913646,0.004479891416029048,0.6827295151315196,0.038184761567298255,0.07476597926198078,0.0023615443623868893
PA,guesthost_Tyr,75.0,20.0,1,0,0.841833536172111,-2116.49167126719,0.9999999999999999,0.047294019330596807,0.003036115625645866,0.0001745866070689671,0.089784240987797,0.0060105966047229965,0.04565869234907071,0.002119512066606536,0.007135546662702513,0.00014364706533856846
PA,guesthost_Tyr,75.0,20.0,1,2,0.983864817913355,-13857.08228346438,0.9999999999999999,0.00761490682424496,0.005772127178411686,6.506262019313781e-05,0.18698973502710917,0.008433783814036422,0.01574008899705551,0.00022083604358238962,0.008715362249274211,2.018637601117563e-05
PA,guesthost_Tyr,75.0,20.0,1,3,0.9350801232233681,-147.53874313816033,0.9378805181756252,6236672.344010237,0.005635075322400154,10.587908876385692,0.23121578209421353,6236672.27966401,0.005638260528207576,43.013060032991,0.006588682181011783,0.0007306404295901786
PA,guesthost_Tyr,75.0,20.0,2,0,0.8018494852618332,-3126.101866715774,0.9999999999999978,0.07423592823794496,0.002643234626837881,0.00021540054299631263,0.12927288822770805,0.006518605018349857,0.049619268201857504,0.0016611689128233436,0.009057660739037268,0.0001716229565681016
PA,guesthost_Tyr,75.0,20.0,2,1,0.9964051383713426,-12264.044279644082,0.7102534397544278,0.012955382704098486,0.0473716777508506,0.0005093155334066354,0.16972807406237253,0.01361693040357913,0.0894385785936667,0.0016180155243524677,0.04882613476105912,6.43330918616507e-05
PA,guesthost_Tyr,75.0,20.0,2,3,0.9959622062451214,-19404.856310894087,0.5667871674363008,0.005827844195152377,0.004515852528820208,6.880186718407053e-05,0.5563505438288018,0.0014690595104414601,0.06278944383687879,0.00010362015112013565,0.03749246848872558,4.6317285658059704e-05
