nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,20.0,90.0,0,2,0.7949267571875251,-2293.7175729498204,0.6256697842177847,0.008624662398946326,0.10438257160026208,0.0014000528180157761,0.10438257160026208,0.0014000528180157761
PA,guesthost_Trp,20.0,90.0,0,3,0.9131469839770261,-322.73373022382043,0.7027650649430273,0.021020474909366635,0.4791781419976077,0.013113458909551911,0.4791781419976077,0.013113458909551911
PA,guesthost_Trp,20.0,90.0,2,0,0.9691760984328075,-5039.432796923243,1.0999999999999956,0.008479521200738997,0.012444734737436744,6.555499415995216e-05,0.012444734737436744,6.555499415995216e-05
PA,guesthost_Trp,20.0,90.0,2,3,0.9207443415756622,-418.96609021656917,1.0999999999999999,0.03637601567833865,0.004877537504892368,0.00011439242634354293,0.004877537504892368,0.00011439242634354293
PA,guesthost_Trp,20.0,90.0,0,2,0.7949267571875251,-2293.7175729498204,0.6256697842177847,0.008624662398946326,0.10438257160026208,0.0014000528180157761,0.10438257160026208,0.0014000528180157761
PA,guesthost_Trp,20.0,90.0,0,3,0.9131469839770261,-322.73373022382043,0.7027650649430273,0.021020474909366635,0.4791781419976077,0.013113458909551911,0.4791781419976077,0.013113458909551911
PA,guesthost_Trp,20.0,90.0,2,0,0.9691760984328075,-5039.432796923243,1.0999999999999956,0.008479521200738997,0.012444734737436744,6.555499415995216e-05,0.012444734737436744,6.555499415995216e-05
PA,guesthost_Trp,20.0,90.0,2,3,0.9207443415756622,-418.96609021656917,1.0999999999999999,0.03637601567833865,0.004877537504892368,0.00011439242634354293,0.004877537504892368,0.00011439242634354293
PA,guesthost_Trp,20.0,90.0,0,2,0.7949267571875251,-2293.7175729498204,0.6256697842177847,0.008624662398946326,0.10438257160026208,0.0014000528180157761,0.10438257160026208,0.0014000528180157761
PA,guesthost_Trp,20.0,90.0,0,3,0.9131469839770261,-322.73373022382043,0.7027650649430273,0.021020474909366635,0.4791781419976077,0.013113458909551911,0.4791781419976077,0.013113458909551911
PA,guesthost_Trp,20.0,90.0,2,0,0.9691760984328075,-5039.432796923243,1.0999999999999956,0.008479521200738997,0.012444734737436744,6.555499415995216e-05,0.012444734737436744,6.555499415995216e-05
PA,guesthost_Trp,20.0,90.0,2,3,0.9207443415756622,-418.96609021656917,1.0999999999999999,0.03637601567833865,0.004877537504892368,0.00011439242634354293,0.004877537504892368,0.00011439242634354293
PA,guesthost_Trp,20.0,90.0,0,2,0.7949267571875251,-2293.7175729498204,0.6256697842177847,0.008624662398946326,0.10438257160026208,0.0014000528180157761,0.10438257160026208,0.0014000528180157761
PA,guesthost_Trp,20.0,90.0,0,3,0.9131469839770261,-322.73373022382043,0.7027650649430273,0.021020474909366635,0.4791781419976077,0.013113458909551911,0.4791781419976077,0.013113458909551911
PA,guesthost_Trp,20.0,90.0,2,0,0.9691760984328075,-5039.432796923243,1.0999999999999956,0.008479521200738997,0.012444734737436744,6.555499415995216e-05,0.012444734737436744,6.555499415995216e-05
PA,guesthost_Trp,20.0,90.0,2,3,0.9207443415756622,-418.96609021656917,1.0999999999999999,0.03637601567833865,0.004877537504892368,0.00011439242634354293,0.004877537504892368,0.00011439242634354293
