nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Trp,80.0,53.0,0,1,0.9974830564825162,-1501.947528738511,0.4511720356723414,299811.0734319227,0.02502864623292041,38.53708589669389,0.5197229955730505,299811.07584007544,0.025028209116068272,33.41974443114057,0.13579139334295753,0.014045780025768765,0.1006579681979841,0.004076189036306544,0.03796844683933668,0.00015299615170862076
PA,guesthost_Trp,80.0,53.0,0,2,0.9905954061111185,-389.8002058028262,0.09317322682213634,1.1142415525439635,0.012650028761427975,0.06281072715459024,0.9402562869006164,1.1284453616695944,0.024378884076767773,0.010187594345370303,0.11553655225995602,0.027381667412101386,0.18374981269929597,0.026964884598564554,0.04533086285758664,0.0006718679269807947
PA,guesthost_Trp,80.0,53.0,1,0,0.9754554213923163,-733.0091328559524,0.7255300043176184,1722858.913840291,0.0052874233014921475,8.831122132359045,0.37788533329734025,1722858.8539945309,0.0052871506247935,17.496663020152226,0.13973261666355272,0.05035961895958958,0.026069402798944603,0.004297564525360311,0.009476866794756681,0.00017022852101026325
PA,guesthost_Trp,80.0,53.0,1,2,0.9866280247426603,-682.5861559365482,0.6595234417363444,0.12553325766948267,0.0025123858445753747,0.0005904961845069487,0.6597098522678401,0.02409792567896984,0.02834302069302209,0.003068677630715719,0.002852973885140776,0.03787594369641715,0.44816474552585767,18.799133911844226,0.021633749668627994,0.0391325663064993
PA,guesthost_Trp,80.0,53.0,1,3,0.9756962478459167,-98.20556382085029,0.5096039737736314,5205738.593661575,0.03270504701376034,140.59520357015765,0.7150001653044104,5205738.5780487275,0.03270193073750549,101.18487047403802,6.462704177930333e-09,0.20522858441184458,0.18892493931548737,4854965.835119106,0.040048509024721506,0.017098381229432854
PA,guesthost_Trp,80.0,53.0,2,0,0.9527853736357679,-314.91597296842826,0.49553139144091096,8526109.194140378,0.005733905890128722,33243.172968489234,0.5250501512994584,4878191.283320773,0.005734279839715052,1172130.343455206,0.08108782666348478,4753155.653364392,0.005734287117781401,7386512.090287943,0.006317095741407855,0.6283097558564558
PA,guesthost_Trp,80.0,53.0,2,1,0.9696698940876669,-400.6327330487216,0.9276651463350954,4701616.8496869765,0.008138324411899564,39487.890287621405,0.5783818012495539,3665541.204502187,0.008137693579766507,254836.83526536744,0.07269281071876225,3456716.780719226,0.00813748309628883,1523681.5835595934,0.01284787029561522,0.05029951151249034
PA,guesthost_Trp,80.0,53.0,2,3,0.9356433776887269,-325.5433453187419,0.8003394149003665,8720492.198651249,0.003384229226272936,71.28855185386954,0.4702147330514475,8720532.661606751,0.003384989670365146,108.06410902780803,0.11350124032661453,41.28042295396174,0.006060666282685359,0.38812646241771737,0.004988097193367137,0.0015957527958626642
PA,guesthost_Trp,80.0,53.0,0,1,0.9974830564825162,-1501.947528738511,0.4511720356723414,299811.0734319227,0.02502864623292041,38.53708589669389,0.5197229955730505,299811.07584007544,0.025028209116068272,33.41974443114057,0.13579139334295753,0.014045780025768765,0.1006579681979841,0.004076189036306544,0.03796844683933668,0.00015299615170862076
PA,guesthost_Trp,80.0,53.0,0,2,0.9905954061111185,-389.8002058028262,0.09317322682213634,1.1142415525439635,0.012650028761427975,0.06281072715459024,0.9402562869006164,1.1284453616695944,0.024378884076767773,0.010187594345370303,0.11553655225995602,0.027381667412101386,0.18374981269929597,0.026964884598564554,0.04533086285758664,0.0006718679269807947
