nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Trp,20.0,18.0,0,2,0.9492825174492178,-31041.529409907922,0.9895268158756296,0.016701879050818925,0.04188372590708088,0.0007226743958218241,0.12430426558947646,0.018843392282451348,0.11403993009523054,0.007853574256909836,0.011529001003990137,0.0004577865296109061,0.9999999999999999,0.015198818016702581,0.06714972069619436,0.0002387912329343148
PA,guesthost_Trp,20.0,18.0,0,3,0.9538729803243279,-1166.1491566204238,0.6703901431576031,0.187847920668061,0.008280616007345453,0.0022871855026980214,0.5462958916833206,0.019993451340960845,0.23424598453714585,0.014267655913089042,0.13679874520752874,0.01273394579414927,0.9999999999999999,0.03307171540294958,0.2703176075540836,0.003917558960937047
PA,guesthost_Trp,20.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,20.0,18.0,2,3,0.9457296707251233,-3374.8893653106306,0.6842900414085689,837467.5423362155,0.004576359294461872,0.8127709665240628,0.7959824511852492,837467.5192871381,0.004575743226300181,0.9819145959104395,0.015837859727097704,0.00560504026504208,0.028803840809405783,0.005480037802569196,0.007229959590713543,0.00010066910828165022
PA,guesthost_Trp,20.0,18.0,0,2,0.9492825174492178,-31041.529409907922,0.9895268158756296,0.016701879050818925,0.04188372590708088,0.0007226743958218241,0.12430426558947646,0.018843392282451348,0.11403993009523054,0.007853574256909836,0.011529001003990137,0.0004577865296109061,0.9999999999999999,0.015198818016702581,0.06714972069619436,0.0002387912329343148
PA,guesthost_Trp,20.0,18.0,0,3,0.9538729803243279,-1166.1491566204238,0.6703901431576031,0.187847920668061,0.008280616007345453,0.0022871855026980214,0.5462958916833206,0.019993451340960845,0.23424598453714585,0.014267655913089042,0.13679874520752874,0.01273394579414927,0.9999999999999999,0.03307171540294958,0.2703176075540836,0.003917558960937047
PA,guesthost_Trp,20.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,20.0,18.0,2,3,0.9457296707251233,-3374.8893653106306,0.6842900414085689,837467.5423362155,0.004576359294461872,0.8127709665240628,0.7959824511852492,837467.5192871381,0.004575743226300181,0.9819145959104395,0.015837859727097704,0.00560504026504208,0.028803840809405783,0.005480037802569196,0.007229959590713543,0.00010066910828165022
PA,guesthost_Trp,20.0,18.0,0,2,0.9492825174492178,-31041.529409907922,0.9895268158756296,0.016701879050818925,0.04188372590708088,0.0007226743958218241,0.12430426558947646,0.018843392282451348,0.11403993009523054,0.007853574256909836,0.011529001003990137,0.0004577865296109061,0.9999999999999999,0.015198818016702581,0.06714972069619436,0.0002387912329343148
PA,guesthost_Trp,20.0,18.0,0,3,0.9538729803243279,-1166.1491566204238,0.6703901431576031,0.187847920668061,0.008280616007345453,0.0022871855026980214,0.5462958916833206,0.019993451340960845,0.23424598453714585,0.014267655913089042,0.13679874520752874,0.01273394579414927,0.9999999999999999,0.03307171540294958,0.2703176075540836,0.003917558960937047
PA,guesthost_Trp,20.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,20.0,18.0,2,3,0.9457296707251233,-3374.8893653106306,0.6842900414085689,837467.5423362155,0.004576359294461872,0.8127709665240628,0.7959824511852492,837467.5192871381,0.004575743226300181,0.9819145959104395,0.015837859727097704,0.00560504026504208,0.028803840809405783,0.005480037802569196,0.007229959590713543,0.00010066910828165022
PA,guesthost_Trp,20.0,18.0,0,2,0.9492825174492178,-31041.529409907922,0.9895268158756296,0.016701879050818925,0.04188372590708088,0.0007226743958218241,0.12430426558947646,0.018843392282451348,0.11403993009523054,0.007853574256909836,0.011529001003990137,0.0004577865296109061,0.9999999999999999,0.015198818016702581,0.06714972069619436,0.0002387912329343148
PA,guesthost_Trp,20.0,18.0,0,3,0.9538729803243279,-1166.1491566204238,0.6703901431576031,0.187847920668061,0.008280616007345453,0.0022871855026980214,0.5462958916833206,0.019993451340960845,0.23424598453714585,0.014267655913089042,0.13679874520752874,0.01273394579414927,0.9999999999999999,0.03307171540294958,0.2703176075540836,0.003917558960937047
PA,guesthost_Trp,20.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,20.0,18.0,2,3,0.9457296707251233,-3374.8893653106306,0.6842900414085689,837467.5423362155,0.004576359294461872,0.8127709665240628,0.7959824511852492,837467.5192871381,0.004575743226300181,0.9819145959104395,0.015837859727097704,0.00560504026504208,0.028803840809405783,0.005480037802569196,0.007229959590713543,0.00010066910828165022
