nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,60.0,20.0,0,1,0.9825987339927766,-13028.08778186676,0.8433978898649126,0.0033526540469513188,0.07811938011479252,0.0004571713356097769,0.059576620388962366,0.000858648538851677,0.8150528634796194,0.008740791800727298,0.11444381539083306,0.00040426456791021987
PA,guesthost_Tyr,60.0,20.0,0,2,0.5058243918630909,-1944.4309870765014,0.8826703575143512,0.021569876561900993,0.07037263024195509,0.0023777184115782216,0.06947320671956106,0.00415768731544555,0.9999999999999998,0.030435141416446612,0.13158904141445277,0.0029834921456188715
PA,guesthost_Tyr,60.0,20.0,0,3,0.9632069063586314,-60.1219618003905,0.5347405462937221,6100163.249600319,0.02800625275798739,773.5313160731489,0.6667498360582936,6100163.33732725,0.02800605776385673,619.2414508402555,0.03364911332213681,0.0024821680808499147
PA,guesthost_Tyr,60.0,20.0,1,0,0.9135710033966633,-5737.812644465381,0.9999999999999999,0.035308103048992553,0.002656930156981221,0.00012229758303750667,0.23097842781056005,0.009924255245187103,0.0156216564940087,0.00032298129027610845,0.006265195813763976,5.172965492465569e-05
PA,guesthost_Tyr,60.0,20.0,1,2,0.9920772231688767,-34114.7232915987,0.7461397834323932,0.004017266875251205,0.004842329101914366,4.529812874244323e-05,0.4434461777719744,0.003237779202688197,0.018990542029472368,5.695007581031029e-05,0.012034337664198317,1.3591136931566935e-05
PA,guesthost_Tyr,60.0,20.0,1,3,0.9883996664407902,-1233.5788545889027,0.5554838577108505,0.023899355226218937,0.005422695880185522,0.00043745050239799005,0.5237684257065423,0.024249545290825777,0.02048698616112994,0.00039669943336699575,0.013742656515804936,8.977226050867936e-05
PA,guesthost_Tyr,60.0,20.0,2,0,0.9245598048987197,-9079.212683234968,0.9999999999999981,0.05718448155027287,0.002508855343307011,0.00014695750931423447,0.2546322887267232,0.0034605921424713526,0.0913661020036531,0.000871998850895095,0.025773615008536446,0.00020236299020973887
PA,guesthost_Tyr,60.0,20.0,2,1,0.999562701148702,-44246.274634035304,0.22109136843160898,0.00478550441180001,0.05635044527909031,0.0006877993622950964,0.7489273170382477,0.0050180549047634465,0.10558530438385764,0.00015923888873922004,0.09153431578935381,2.5358440236857385e-05
PA,guesthost_Tyr,60.0,20.0,2,3,0.9778173719092844,-18495.744869921797,0.9835280720104085,0.007626572448280986,0.00412788346228548,4.2452369987707016e-05,0.2041801888577281,0.0014427654224684905,0.0961813784285222,0.00047451300055555053,0.023698221275277567,8.331595544931415e-05
PA,guesthost_Tyr,60.0,20.0,0,1,0.9825987339927766,-13028.08778186676,0.8433978898649126,0.0033526540469513188,0.07811938011479252,0.0004571713356097769,0.059576620388962366,0.000858648538851677,0.8150528634796194,0.008740791800727298,0.11444381539083306,0.00040426456791021987
PA,guesthost_Tyr,60.0,20.0,0,2,0.5058243918630909,-1944.4309870765014,0.8826703575143512,0.021569876561900993,0.07037263024195509,0.0023777184115782216,0.06947320671956106,0.00415768731544555,0.9999999999999998,0.030435141416446612,0.13158904141445277,0.0029834921456188715
PA,guesthost_Tyr,60.0,20.0,0,3,0.9632069063586314,-60.1219618003905,0.5347405462937221,6100163.249600319,0.02800625275798739,773.5313160731489,0.6667498360582936,6100163.33732725,0.02800605776385673,619.2414508402555,0.03364911332213681,0.0024821680808499147
PA,guesthost_Tyr,60.0,20.0,1,0,0.9135710033966633,-5737.812644465381,0.9999999999999999,0.035308103048992553,0.002656930156981221,0.00012229758303750667,0.23097842781056005,0.009924255245187103,0.0156216564940087,0.00032298129027610845,0.006265195813763976,5.172965492465569e-05
PA,guesthost_Tyr,60.0,20.0,1,2,0.9920772231688767,-34114.7232915987,0.7461397834323932,0.004017266875251205,0.004842329101914366,4.529812874244323e-05,0.4434461777719744,0.003237779202688197,0.018990542029472368,5.695007581031029e-05,0.012034337664198317,1.3591136931566935e-05
PA,guesthost_Tyr,60.0,20.0,1,3,0.9883996664407902,-1233.5788545889027,0.5554838577108505,0.023899355226218937,0.005422695880185522,0.00043745050239799005,0.5237684257065423,0.024249545290825777,0.02048698616112994,0.00039669943336699575,0.013742656515804936,8.977226050867936e-05
PA,guesthost_Tyr,60.0,20.0,2,0,0.9245598048987197,-9079.212683234968,0.9999999999999981,0.05718448155027287,0.002508855343307011,0.00014695750931423447,0.2546322887267232,0.0034605921424713526,0.0913661020036531,0.000871998850895095,0.025773615008536446,0.00020236299020973887
PA,guesthost_Tyr,60.0,20.0,2,1,0.999562701148702,-44246.274634035304,0.22109136843160898,0.00478550441180001,0.05635044527909031,0.0006877993622950964,0.7489273170382477,0.0050180549047634465,0.10558530438385764,0.00015923888873922004,0.09153431578935381,2.5358440236857385e-05
PA,guesthost_Tyr,60.0,20.0,2,3,0.9778173719092844,-18495.744869921797,0.9835280720104085,0.007626572448280986,0.00412788346228548,4.2452369987707016e-05,0.2041801888577281,0.0014427654224684905,0.0961813784285222,0.00047451300055555053,0.023698221275277567,8.331595544931415e-05
