nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Trp,40.0,53.0,0,1,0.9979729372666164,-32579.966877967043,0.17502024041776718,0.0009825193178451476,0.16150490983940932,0.000967865868860918,0.8583908735092298,0.0014530836182177166,0.022218535755389353,7.034169974133905e-05,0.015883096135744783,0.0002048876598631183,0.9999999999999999,0.006042640953461759,0.06322191259965274,7.176990981573543e-05
PA,guesthost_Trp,40.0,53.0,0,2,0.998713603422273,-12110.35275199187,0.17364263477064468,0.0024711482980354273,0.12674202293752146,0.0018395452109124116,0.9999999999999996,0.002839455664403388,0.023836899055217915,0.00012730424474820745,0.03113502496222802,0.0005657964788053271,0.758126210368636,0.0071086171024934055,0.06944899633859743,0.00010121835417480742
PA,guesthost_Trp,40.0,53.0,0,3,0.9717929084422015,-238.51939103389572,0.46112531346543295,20.29469124137428,0.0027855081247518993,0.04911941317173928,0.17943100473423354,0.21904051197300045,0.039147838915624456,0.06016146520300201,0.7815442444883056,0.03891505822887099,0.546878808327968,0.017311313853875007,0.4357187894583378,0.037747896659040506
PA,guesthost_Trp,40.0,53.0,1,0,0.9824591816722452,-20948.819823215592,0.5586142507121202,285468.6191606556,0.005124260155000245,2.4174121065015153,0.5450762574137875,285468.61599784205,0.005124420782403077,2.4964913006456104,0.13549857477838367,0.014041771523180908,0.014472223501395312,0.00038818132437692097,0.007616650506738432,2.6490874316186675e-05
PA,guesthost_Trp,40.0,53.0,1,2,0.9583941394470278,-8187.543663530721,0.6249118779757878,0.3923379630149985,0.0014802681264899226,0.0014315643886879342,0.8220180780138876,0.6509181789095778,0.003200977151987996,0.0010790981724223645,0.29698571869714807,0.08629791652926952,0.007242193899682835,0.0004381873304039111,0.005707126381317467,0.0002782392948913263
PA,guesthost_Trp,40.0,53.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Trp,40.0,53.0,2,0,0.9897884522539073,-8580.860840623296,0.9474383804805797,258790.3185712106,0.010386077397751567,46951.41904306323,0.5065608869134606,273248.8974403242,0.010386020281301265,82757.07661017058,0.19580325467249193,286208.85479041317,0.010386975854848374,13084.994780804027,0.017135123673052758,0.0177869097260949
PA,guesthost_Trp,40.0,53.0,2,1,,,,,,,,,,,,,,,,
PA,guesthost_Trp,40.0,53.0,2,3,0.7722747893868793,-106.935339354827,0.9847349004346299,30577248.27882669,0.0011387963563325308,74.92009635810824,0.9116035193254481,30577150.59021324,0.0011390622198850452,88.48328592483574,0.651709484534561,8.383637249695719,0.003483190784818861,0.011851884363914196,0.004429814115856132,0.06137761939318253
PA,guesthost_Trp,40.0,53.0,0,1,0.9979729372666164,-32579.966877967043,0.17502024041776718,0.0009825193178451476,0.16150490983940932,0.000967865868860918,0.8583908735092298,0.0014530836182177166,0.022218535755389353,7.034169974133905e-05,0.015883096135744783,0.0002048876598631183,0.9999999999999999,0.006042640953461759,0.06322191259965274,7.176990981573543e-05
PA,guesthost_Trp,40.0,53.0,0,2,0.998713603422273,-12110.35275199187,0.17364263477064468,0.0024711482980354273,0.12674202293752146,0.0018395452109124116,0.9999999999999996,0.002839455664403388,0.023836899055217915,0.00012730424474820745,0.03113502496222802,0.0005657964788053271,0.758126210368636,0.0071086171024934055,0.06944899633859743,0.00010121835417480742
PA,guesthost_Trp,40.0,53.0,0,3,0.9717929084422015,-238.51939103389572,0.46112531346543295,20.29469124137428,0.0027855081247518993,0.04911941317173928,0.17943100473423354,0.21904051197300045,0.039147838915624456,0.06016146520300201,0.7815442444883056,0.03891505822887099,0.546878808327968,0.017311313853875007,0.4357187894583378,0.037747896659040506
PA,guesthost_Trp,40.0,53.0,1,0,0.9824591816722452,-20948.819823215592,0.5586142507121202,285468.6191606556,0.005124260155000245,2.4174121065015153,0.5450762574137875,285468.61599784205,0.005124420782403077,2.4964913006456104,0.13549857477838367,0.014041771523180908,0.014472223501395312,0.00038818132437692097,0.007616650506738432,2.6490874316186675e-05
PA,guesthost_Trp,40.0,53.0,1,2,0.9583941394470278,-8187.543663530721,0.6249118779757878,0.3923379630149985,0.0014802681264899226,0.0014315643886879342,0.8220180780138876,0.6509181789095778,0.003200977151987996,0.0010790981724223645,0.29698571869714807,0.08629791652926952,0.007242193899682835,0.0004381873304039111,0.005707126381317467,0.0002782392948913263
PA,guesthost_Trp,40.0,53.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Trp,40.0,53.0,2,0,0.9897884522539073,-8580.860840623296,0.9474383804805797,258790.3185712106,0.010386077397751567,46951.41904306323,0.5065608869134606,273248.8974403242,0.010386020281301265,82757.07661017058,0.19580325467249193,286208.85479041317,0.010386975854848374,13084.994780804027,0.017135123673052758,0.0177869097260949
PA,guesthost_Trp,40.0,53.0,2,1,,,,,,,,,,,,,,,,
PA,guesthost_Trp,40.0,53.0,2,3,0.7722747893868793,-106.935339354827,0.9847349004346299,30577248.27882669,0.0011387963563325308,74.92009635810824,0.9116035193254481,30577150.59021324,0.0011390622198850452,88.48328592483574,0.651709484534561,8.383637249695719,0.003483190784818861,0.011851884363914196,0.004429814115856132,0.06137761939318253
PA,guesthost_Trp,40.0,53.0,0,1,0.9979729372666164,-32579.966877967043,0.17502024041776718,0.0009825193178451476,0.16150490983940932,0.000967865868860918,0.8583908735092298,0.0014530836182177166,0.022218535755389353,7.034169974133905e-05,0.015883096135744783,0.0002048876598631183,0.9999999999999999,0.006042640953461759,0.06322191259965274,7.176990981573543e-05
PA,guesthost_Trp,40.0,53.0,0,2,0.998713603422273,-12110.35275199187,0.17364263477064468,0.0024711482980354273,0.12674202293752146,0.0018395452109124116,0.9999999999999996,0.002839455664403388,0.023836899055217915,0.00012730424474820745,0.03113502496222802,0.0005657964788053271,0.758126210368636,0.0071086171024934055,0.06944899633859743,0.00010121835417480742
PA,guesthost_Trp,40.0,53.0,0,3,0.9717929084422015,-238.51939103389572,0.46112531346543295,20.29469124137428,0.0027855081247518993,0.04911941317173928,0.17943100473423354,0.21904051197300045,0.039147838915624456,0.06016146520300201,0.7815442444883056,0.03891505822887099,0.546878808327968,0.017311313853875007,0.4357187894583378,0.037747896659040506
PA,guesthost_Trp,40.0,53.0,1,0,0.9824591816722452,-20948.819823215592,0.5586142507121202,285468.6191606556,0.005124260155000245,2.4174121065015153,0.5450762574137875,285468.61599784205,0.005124420782403077,2.4964913006456104,0.13549857477838367,0.014041771523180908,0.014472223501395312,0.00038818132437692097,0.007616650506738432,2.6490874316186675e-05
PA,guesthost_Trp,40.0,53.0,1,2,0.9583941394470278,-8187.543663530721,0.6249118779757878,0.3923379630149985,0.0014802681264899226,0.0014315643886879342,0.8220180780138876,0.6509181789095778,0.003200977151987996,0.0010790981724223645,0.29698571869714807,0.08629791652926952,0.007242193899682835,0.0004381873304039111,0.005707126381317467,0.0002782392948913263
PA,guesthost_Trp,40.0,53.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Trp,40.0,53.0,2,0,0.9897884522539073,-8580.860840623296,0.9474383804805797,258790.3185712106,0.010386077397751567,46951.41904306323,0.5065608869134606,273248.8974403242,0.010386020281301265,82757.07661017058,0.19580325467249193,286208.85479041317,0.010386975854848374,13084.994780804027,0.017135123673052758,0.0177869097260949
PA,guesthost_Trp,40.0,53.0,2,1,,,,,,,,,,,,,,,,
PA,guesthost_Trp,40.0,53.0,2,3,0.7722747893868793,-106.935339354827,0.9847349004346299,30577248.27882669,0.0011387963563325308,74.92009635810824,0.9116035193254481,30577150.59021324,0.0011390622198850452,88.48328592483574,0.651709484534561,8.383637249695719,0.003483190784818861,0.011851884363914196,0.004429814115856132,0.06137761939318253
PA,guesthost_Trp,40.0,53.0,0,1,0.9979729372666164,-32579.966877967043,0.17502024041776718,0.0009825193178451476,0.16150490983940932,0.000967865868860918,0.8583908735092298,0.0014530836182177166,0.022218535755389353,7.034169974133905e-05,0.015883096135744783,0.0002048876598631183,0.9999999999999999,0.006042640953461759,0.06322191259965274,7.176990981573543e-05
