nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,70.0,20.0,0,1,0.9988806902650055,-17209.351670866632,0.7943282070402332,0.0030660831976547782,0.02115586505811568,0.00015103449641586195,0.3513603435304495,0.003209164047033095,0.093922112454247,0.0006591536848019996,0.03702055916834367,0.00041204454445065413,0.5558802776566764,0.003240943168961382,0.07038420476653216,6.601887833555464e-05
PA,guesthost_Tyr,70.0,20.0,0,2,0.9989427179328014,-13516.071882925606,0.20903255752740663,0.0026494413902137595,0.11087205912815762,0.0013372739132393892,0.9697978733959126,0.002829652999560711,0.02083316570405268,0.0001169224016426871,0.047900491739738774,0.00044088193952475087,0.8166055889152461,0.0041984206356026925,0.08249563914024285,0.00011330362894087102
PA,guesthost_Tyr,70.0,20.0,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,1,2,0.9785172556608807,-16533.253750975746,0.5529203341644728,323003.74495487934,0.0050715493623631576,0.5160817053159542,0.6133920256676311,323003.7396478884,0.0050724219943294865,0.5319953334949987,0.0938768901687341,0.01866024760535569,0.013326793788051372,0.000639651927951102,0.007166623927054532,1.458578739376321e-05
PA,guesthost_Tyr,70.0,20.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,2,1,0.9987382008636521,-20116.94426719275,0.22619980935118914,0.005911097966005949,0.01810750403674994,0.0005178617736660406,0.7352030918016782,0.005706990901408113,0.05869490116010562,0.0003216279954738858,0.0014290658830566924,0.0009140628032214407,0.2714997591537282,0.10011783760704687,0.04763657780990698,4.0581080359028964e-05
PA,guesthost_Tyr,70.0,20.0,2,3,0.9965573273481418,-27550.430438746473,0.6716180415515831,0.00553535584763741,0.005664115549141149,8.43754257703115e-05,0.06036976735560075,0.012844161086947668,0.030757657360361436,0.005981153799942261,0.4114964839363306,0.016843770233616332,0.05760490786029691,0.0004889035891248571,0.029365171853472823,2.8914628855763366e-05
PA,guesthost_Tyr,70.0,20.0,0,1,0.9988806902650055,-17209.351670866632,0.7943282070402332,0.0030660831976547782,0.02115586505811568,0.00015103449641586195,0.3513603435304495,0.003209164047033095,0.093922112454247,0.0006591536848019996,0.03702055916834367,0.00041204454445065413,0.5558802776566764,0.003240943168961382,0.07038420476653216,6.601887833555464e-05
PA,guesthost_Tyr,70.0,20.0,0,2,0.9989427179328014,-13516.071882925606,0.20903255752740663,0.0026494413902137595,0.11087205912815762,0.0013372739132393892,0.9697978733959126,0.002829652999560711,0.02083316570405268,0.0001169224016426871,0.047900491739738774,0.00044088193952475087,0.8166055889152461,0.0041984206356026925,0.08249563914024285,0.00011330362894087102
PA,guesthost_Tyr,70.0,20.0,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,1,2,0.9785172556608807,-16533.253750975746,0.5529203341644728,323003.74495487934,0.0050715493623631576,0.5160817053159542,0.6133920256676311,323003.7396478884,0.0050724219943294865,0.5319953334949987,0.0938768901687341,0.01866024760535569,0.013326793788051372,0.000639651927951102,0.007166623927054532,1.458578739376321e-05
PA,guesthost_Tyr,70.0,20.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,2,1,0.9987382008636521,-20116.94426719275,0.22619980935118914,0.005911097966005949,0.01810750403674994,0.0005178617736660406,0.7352030918016782,0.005706990901408113,0.05869490116010562,0.0003216279954738858,0.0014290658830566924,0.0009140628032214407,0.2714997591537282,0.10011783760704687,0.04763657780990698,4.0581080359028964e-05
PA,guesthost_Tyr,70.0,20.0,2,3,0.9965573273481418,-27550.430438746473,0.6716180415515831,0.00553535584763741,0.005664115549141149,8.43754257703115e-05,0.06036976735560075,0.012844161086947668,0.030757657360361436,0.005981153799942261,0.4114964839363306,0.016843770233616332,0.05760490786029691,0.0004889035891248571,0.029365171853472823,2.8914628855763366e-05
