nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Trp,10.0,18.0,0,2,0.999175838254896,-15342.999416943765,0.7964497341826926,0.014977803418781724,0.0466573411946405,0.00046791915572589774,0.23481329852182856,0.015104463531284931,0.09743150925729357,0.0024358714937391074,0.007986135017203593,0.0007464416940439236,0.40395836850063904,0.01618424858755054,0.06326450713298319,4.150079305432234e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.9974816622876244,-1639.4458068991917,0.44244575438417477,0.04503790884077274,0.008494456061421195,0.0009301138839714276,0.7555771755228574,0.006351218954722151,0.12816575675264688,0.0012637808395083898,0.034251917621391875,0.0016314625122995326,0.9999999999999954,0.03268385782568741,0.13484937412748496,0.0005854407549125345
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768418391908,-9534.64941488331,0.8270457287071258,354579.0341809709,0.009493474311494658,13169.489187295221,0.49686042952952164,324351.1978905912,0.009493840517601231,15198.000166864565,0.049684302299910874,353555.0987313328,0.009493620771817455,371204.88845354604,0.013040334981720294,0.013517748035762932
PA,guesthost_Trp,10.0,18.0,2,3,,,,,,,,,,,,,,,,
PA,guesthost_Trp,10.0,18.0,0,2,0.999175838254896,-15342.999416943765,0.7964497341826926,0.014977803418781724,0.0466573411946405,0.00046791915572589774,0.23481329852182856,0.015104463531284931,0.09743150925729357,0.0024358714937391074,0.007986135017203593,0.0007464416940439236,0.40395836850063904,0.01618424858755054,0.06326450713298319,4.150079305432234e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.9974816622876244,-1639.4458068991917,0.44244575438417477,0.04503790884077274,0.008494456061421195,0.0009301138839714276,0.7555771755228574,0.006351218954722151,0.12816575675264688,0.0012637808395083898,0.034251917621391875,0.0016314625122995326,0.9999999999999954,0.03268385782568741,0.13484937412748496,0.0005854407549125345
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768418391908,-9534.64941488331,0.8270457287071258,354579.0341809709,0.009493474311494658,13169.489187295221,0.49686042952952164,324351.1978905912,0.009493840517601231,15198.000166864565,0.049684302299910874,353555.0987313328,0.009493620771817455,371204.88845354604,0.013040334981720294,0.013517748035762932
PA,guesthost_Trp,10.0,18.0,2,3,,,,,,,,,,,,,,,,
PA,guesthost_Trp,10.0,18.0,0,2,0.999175838254896,-15342.999416943765,0.7964497341826926,0.014977803418781724,0.0466573411946405,0.00046791915572589774,0.23481329852182856,0.015104463531284931,0.09743150925729357,0.0024358714937391074,0.007986135017203593,0.0007464416940439236,0.40395836850063904,0.01618424858755054,0.06326450713298319,4.150079305432234e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.9974816622876244,-1639.4458068991917,0.44244575438417477,0.04503790884077274,0.008494456061421195,0.0009301138839714276,0.7555771755228574,0.006351218954722151,0.12816575675264688,0.0012637808395083898,0.034251917621391875,0.0016314625122995326,0.9999999999999954,0.03268385782568741,0.13484937412748496,0.0005854407549125345
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768418391908,-9534.64941488331,0.8270457287071258,354579.0341809709,0.009493474311494658,13169.489187295221,0.49686042952952164,324351.1978905912,0.009493840517601231,15198.000166864565,0.049684302299910874,353555.0987313328,0.009493620771817455,371204.88845354604,0.013040334981720294,0.013517748035762932
PA,guesthost_Trp,10.0,18.0,2,3,,,,,,,,,,,,,,,,
PA,guesthost_Trp,10.0,18.0,0,2,0.999175838254896,-15342.999416943765,0.7964497341826926,0.014977803418781724,0.0466573411946405,0.00046791915572589774,0.23481329852182856,0.015104463531284931,0.09743150925729357,0.0024358714937391074,0.007986135017203593,0.0007464416940439236,0.40395836850063904,0.01618424858755054,0.06326450713298319,4.150079305432234e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.9974816622876244,-1639.4458068991917,0.44244575438417477,0.04503790884077274,0.008494456061421195,0.0009301138839714276,0.7555771755228574,0.006351218954722151,0.12816575675264688,0.0012637808395083898,0.034251917621391875,0.0016314625122995326,0.9999999999999954,0.03268385782568741,0.13484937412748496,0.0005854407549125345
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768418391908,-9534.64941488331,0.8270457287071258,354579.0341809709,0.009493474311494658,13169.489187295221,0.49686042952952164,324351.1978905912,0.009493840517601231,15198.000166864565,0.049684302299910874,353555.0987313328,0.009493620771817455,371204.88845354604,0.013040334981720294,0.013517748035762932
PA,guesthost_Trp,10.0,18.0,2,3,,,,,,,,,,,,,,,,
