nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,65.0,20.0,0,1,0.7411931698461383,-3281.290855327362,0.8623763840654746,0.01643795758061238,0.05581833602307262,0.0015113687703138317,0.06564587013288059,0.002877900870809976,0.9999999999999999,0.04184253791656384,0.11378228491700956,0.0023919947053272113
PA,guesthost_Tyr,65.0,20.0,0,2,-0.03497416400634701,61.50274125582018,0.9561058823140569,0.047352542433796184,0.04042738482704412,0.002765375201455455,0.09792591838689221,0.011951635757255209,0.5406979784527346,0.06003069330138247,0.09160120654963103,0.0037473061935683143
PA,guesthost_Tyr,65.0,20.0,1,0,0.8150646436892661,-2720.035899764324,0.9999999999999494,0.040020532434703986,0.00294768964591355,0.00015015419060280947,0.08702929440546879,0.008293334255548727,0.020204798664390164,0.0010794208754424262,0.004706099017279835,6.373488772791334e-05
PA,guesthost_Tyr,65.0,20.0,1,2,0.9906321226769359,-23922.628313031062,0.6008281000974453,0.007024604118401295,0.004593054660105491,8.676557463924919e-05,0.5851508942739884,0.00813871607036477,0.013170282541642224,6.0525217878844124e-05,0.010466238912157944,1.5021665906339577e-05
PA,guesthost_Tyr,65.0,20.0,1,3,0.9750005580306147,-540.2375040550992,0.9514855746586323,0.04528737880848108,0.006840641219783897,0.00048707814429016104,0.1279050618217983,0.05351778967982906,0.021255987663729915,0.0037444270806252134,0.009227519858252365,0.00012160469079159036
PA,guesthost_Tyr,65.0,20.0,2,0,0.8468590243064317,-5108.630196469118,0.9999999999999999,0.07155090156471879,0.0025586822355860572,0.00019393884368893528,0.17000664562617823,0.00520662170663589,0.07817197763348584,0.0016092548798666995,0.015848437935019614,0.00023690618821121864
PA,guesthost_Tyr,65.0,20.0,2,1,0.9987254558199042,-25029.280874138054,0.5696849749816488,0.031355568168129636,0.06627903313425074,0.0010132298643794424,0.3700922028548112,0.03184540880164045,0.09768936068077938,0.0012695918469803134,0.07391224002272131,4.3261802738656313e-05
PA,guesthost_Tyr,65.0,20.0,2,3,0.9868481617475982,-18490.0899182799,0.9444069090663386,0.012096984712100458,0.0030944766259754764,4.767060368325307e-05,0.3702296373080906,0.0018175202347758342,0.07723377075647883,0.00024712637606796276,0.0315166760406229,7.998331414416349e-05
PA,guesthost_Tyr,65.0,20.0,0,1,0.7411931698461383,-3281.290855327362,0.8623763840654746,0.01643795758061238,0.05581833602307262,0.0015113687703138317,0.06564587013288059,0.002877900870809976,0.9999999999999999,0.04184253791656384,0.11378228491700956,0.0023919947053272113
PA,guesthost_Tyr,65.0,20.0,0,2,-0.03497416400634701,61.50274125582018,0.9561058823140569,0.047352542433796184,0.04042738482704412,0.002765375201455455,0.09792591838689221,0.011951635757255209,0.5406979784527346,0.06003069330138247,0.09160120654963103,0.0037473061935683143
PA,guesthost_Tyr,65.0,20.0,1,0,0.8150646436892661,-2720.035899764324,0.9999999999999494,0.040020532434703986,0.00294768964591355,0.00015015419060280947,0.08702929440546879,0.008293334255548727,0.020204798664390164,0.0010794208754424262,0.004706099017279835,6.373488772791334e-05
PA,guesthost_Tyr,65.0,20.0,1,2,0.9906321226769359,-23922.628313031062,0.6008281000974453,0.007024604118401295,0.004593054660105491,8.676557463924919e-05,0.5851508942739884,0.00813871607036477,0.013170282541642224,6.0525217878844124e-05,0.010466238912157944,1.5021665906339577e-05
PA,guesthost_Tyr,65.0,20.0,1,3,0.9750005580306147,-540.2375040550992,0.9514855746586323,0.04528737880848108,0.006840641219783897,0.00048707814429016104,0.1279050618217983,0.05351778967982906,0.021255987663729915,0.0037444270806252134,0.009227519858252365,0.00012160469079159036
PA,guesthost_Tyr,65.0,20.0,2,0,0.8468590243064317,-5108.630196469118,0.9999999999999999,0.07155090156471879,0.0025586822355860572,0.00019393884368893528,0.17000664562617823,0.00520662170663589,0.07817197763348584,0.0016092548798666995,0.015848437935019614,0.00023690618821121864
PA,guesthost_Tyr,65.0,20.0,2,1,0.9987254558199042,-25029.280874138054,0.5696849749816488,0.031355568168129636,0.06627903313425074,0.0010132298643794424,0.3700922028548112,0.03184540880164045,0.09768936068077938,0.0012695918469803134,0.07391224002272131,4.3261802738656313e-05
PA,guesthost_Tyr,65.0,20.0,2,3,0.9868481617475982,-18490.0899182799,0.9444069090663386,0.012096984712100458,0.0030944766259754764,4.767060368325307e-05,0.3702296373080906,0.0018175202347758342,0.07723377075647883,0.00024712637606796276,0.0315166760406229,7.998331414416349e-05
