nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,75.0,20.0,0,1,0.8660476654316221,-3795.468085342185,0.9973624321872446,0.030096273061590444,0.018152862434931614,0.0008472952412629416,0.21410688051643909,0.010066261046629268,0.23493072908184878,0.016913296372512404,0.028854274285362306,0.005814453511996241,0.9999999999999999,0.08222128357621779,0.09725954285579348,0.0014407203922665109
PA,guesthost_Tyr,75.0,20.0,0,2,0.8187175560445675,-2021.281650307041,0.9999999999999999,0.09483125512248045,0.013908721137533688,0.002290736177387192,0.2926942599695083,0.12215910973715212,0.050019723330103356,0.012246522360893106,0.058670252977165924,0.003514890524633622,0.9999999999999999,0.023293060966355673,0.08721946001868375,0.0026206847097121153
PA,guesthost_Tyr,75.0,20.0,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,75.0,20.0,1,2,0.9851636768364288,-14122.493106004471,0.6691725919654509,200534.40487317205,0.005953569107069331,2.6714194365275787,0.440249143409374,200534.40299880647,0.005953411990361722,4.072870327841781,0.11961267192344359,0.011001565407129274,0.018480983293757035,0.0004901128472800594,0.008815509591481667,3.7060748014633477e-06
PA,guesthost_Tyr,75.0,20.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,75.0,20.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,75.0,20.0,2,1,0.9981686830525999,-13717.667939706507,0.39884968969367157,0.044691365343736314,0.0019502892141281605,0.00017591169511656346,0.7956244929286663,0.0022032474738518265,0.05640464169210877,0.0002387741969096009,0.019622930849415538,0.002656733279862663,0.15070816936532425,0.006720996512926379,0.048612122678872854,5.71066118728616e-05
PA,guesthost_Tyr,75.0,20.0,2,3,0.9966767181338511,-20073.834332517094,0.5810679339429214,0.008038793981926506,0.0034364041550082433,8.09337445266644e-05,0.257243808073904,0.02328291312865909,0.041410453881212124,0.001907709012297937,0.35224055358563255,0.025455428500375313,0.0706670072662039,0.0009753550146635112,0.037541152872702876,4.286366951088226e-05
PA,guesthost_Tyr,75.0,20.0,0,1,0.8660476654316221,-3795.468085342185,0.9973624321872446,0.030096273061590444,0.018152862434931614,0.0008472952412629416,0.21410688051643909,0.010066261046629268,0.23493072908184878,0.016913296372512404,0.028854274285362306,0.005814453511996241,0.9999999999999999,0.08222128357621779,0.09725954285579348,0.0014407203922665109
PA,guesthost_Tyr,75.0,20.0,0,2,0.8187175560445675,-2021.281650307041,0.9999999999999999,0.09483125512248045,0.013908721137533688,0.002290736177387192,0.2926942599695083,0.12215910973715212,0.050019723330103356,0.012246522360893106,0.058670252977165924,0.003514890524633622,0.9999999999999999,0.023293060966355673,0.08721946001868375,0.0026206847097121153
PA,guesthost_Tyr,75.0,20.0,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,75.0,20.0,1,2,0.9851636768364288,-14122.493106004471,0.6691725919654509,200534.40487317205,0.005953569107069331,2.6714194365275787,0.440249143409374,200534.40299880647,0.005953411990361722,4.072870327841781,0.11961267192344359,0.011001565407129274,0.018480983293757035,0.0004901128472800594,0.008815509591481667,3.7060748014633477e-06
PA,guesthost_Tyr,75.0,20.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,75.0,20.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,75.0,20.0,2,1,0.9981686830525999,-13717.667939706507,0.39884968969367157,0.044691365343736314,0.0019502892141281605,0.00017591169511656346,0.7956244929286663,0.0022032474738518265,0.05640464169210877,0.0002387741969096009,0.019622930849415538,0.002656733279862663,0.15070816936532425,0.006720996512926379,0.048612122678872854,5.71066118728616e-05
PA,guesthost_Tyr,75.0,20.0,2,3,0.9966767181338511,-20073.834332517094,0.5810679339429214,0.008038793981926506,0.0034364041550082433,8.09337445266644e-05,0.257243808073904,0.02328291312865909,0.041410453881212124,0.001907709012297937,0.35224055358563255,0.025455428500375313,0.0706670072662039,0.0009753550146635112,0.037541152872702876,4.286366951088226e-05
