nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,30.0,20.0,0,1,0.9602238696807939,-17392.258232300734,0.6537297672029816,0.007923834505414546,0.012791956170472709,0.00029944109827621053,0.3743555058295096,0.004507050592122023,0.11538624977720904,0.0018070582817015421,0.015656365590119868,0.0021419162372300483,0.46365936809814084,0.02900402534508298,0.05881718100673955,0.0002105380584272592
PA,guesthost_Tyr,30.0,20.0,0,2,0.9782790479457579,-15459.263215020612,0.25087245166635375,0.0261528360732742,0.006886781023059634,0.0008325067419834992,0.8336254840734091,0.004700834060786029,0.11843476993197395,0.0006725948521156205,0.02544151533448721,0.0006260298914213545,0.9999999999999999,0.009897413439834742,0.12589946138949612,0.00038535207161857294
PA,guesthost_Tyr,30.0,20.0,0,3,0.9982785194547218,-2508.2900609340986,0.16543891120126664,0.025630741155417573,0.01248408481906909,0.002956723166404379,0.5629420959452182,0.1510498979414563,0.12849134531874112,0.011896605857380248,0.36721055227272037,0.1588354916994029,0.19881382522723298,0.014553745823647546,0.1474050752055083,0.00031859393149334106
PA,guesthost_Tyr,30.0,20.0,1,0,0.9796382579571628,-20873.04941059484,0.6813710706146726,0.016121888786151308,0.007871765328075405,0.0002470919464650521,0.9999999999338993,0.11083181931289345,0.0014426728597073855,0.00013096777461809244,0.09209825629055143,0.024714930243671995,0.014938176946271867,0.0008140350873154712,0.008182046077741575,8.923799015778581e-05
PA,guesthost_Tyr,30.0,20.0,1,2,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,30.0,20.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,30.0,20.0,2,0,0.9864359933268382,-17369.65926909904,0.9999999999999977,0.14181056254772145,0.0016849030912595776,0.00016526210858963422,0.47434756784321064,0.01617186929246792,0.1025998249520028,0.0021567803344150586,0.07413804080278003,0.017611287316740366,0.19113357058109967,0.009946857032418245,0.06452314897290386,0.00018466000633522438
PA,guesthost_Tyr,30.0,20.0,2,1,0.9996590936968198,-54891.07173463945,0.1316752412127911,0.006989482829221826,0.052856234352825014,0.0015477732521710786,0.8333055879144113,0.006184003661575903,0.11822909411218198,0.0004984059721525026,0.0206399999312454,0.0012838932952180834,0.2877475182467418,0.004384434401632837,0.11141993094257689,2.490941042563869e-05
PA,guesthost_Tyr,30.0,20.0,2,3,0.8209498133655817,-4177.309020747065,0.9262784805590077,2443956.8241615416,0.0026535095148430866,0.7788442687821303,0.4472354322789398,2443956.7751043034,0.002653745537266504,2.142311647603469,0.009073507826323421,0.0016139546751812622,0.04568239715439249,0.006508266110208876,0.004059237382181011,5.812309999878966e-05
PA,guesthost_Tyr,30.0,20.0,0,1,0.9602238696807939,-17392.258232300734,0.6537297672029816,0.007923834505414546,0.012791956170472709,0.00029944109827621053,0.3743555058295096,0.004507050592122023,0.11538624977720904,0.0018070582817015421,0.015656365590119868,0.0021419162372300483,0.46365936809814084,0.02900402534508298,0.05881718100673955,0.0002105380584272592
PA,guesthost_Tyr,30.0,20.0,0,2,0.9782790479457579,-15459.263215020612,0.25087245166635375,0.0261528360732742,0.006886781023059634,0.0008325067419834992,0.8336254840734091,0.004700834060786029,0.11843476993197395,0.0006725948521156205,0.02544151533448721,0.0006260298914213545,0.9999999999999999,0.009897413439834742,0.12589946138949612,0.00038535207161857294
PA,guesthost_Tyr,30.0,20.0,0,3,0.9982785194547218,-2508.2900609340986,0.16543891120126664,0.025630741155417573,0.01248408481906909,0.002956723166404379,0.5629420959452182,0.1510498979414563,0.12849134531874112,0.011896605857380248,0.36721055227272037,0.1588354916994029,0.19881382522723298,0.014553745823647546,0.1474050752055083,0.00031859393149334106
PA,guesthost_Tyr,30.0,20.0,1,0,0.9796382579571628,-20873.04941059484,0.6813710706146726,0.016121888786151308,0.007871765328075405,0.0002470919464650521,0.9999999999338993,0.11083181931289345,0.0014426728597073855,0.00013096777461809244,0.09209825629055143,0.024714930243671995,0.014938176946271867,0.0008140350873154712,0.008182046077741575,8.923799015778581e-05
PA,guesthost_Tyr,30.0,20.0,1,2,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,30.0,20.0,1,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,30.0,20.0,2,0,0.9864359933268382,-17369.65926909904,0.9999999999999977,0.14181056254772145,0.0016849030912595776,0.00016526210858963422,0.47434756784321064,0.01617186929246792,0.1025998249520028,0.0021567803344150586,0.07413804080278003,0.017611287316740366,0.19113357058109967,0.009946857032418245,0.06452314897290386,0.00018466000633522438
PA,guesthost_Tyr,30.0,20.0,2,1,0.9996590936968198,-54891.07173463945,0.1316752412127911,0.006989482829221826,0.052856234352825014,0.0015477732521710786,0.8333055879144113,0.006184003661575903,0.11822909411218198,0.0004984059721525026,0.0206399999312454,0.0012838932952180834,0.2877475182467418,0.004384434401632837,0.11141993094257689,2.490941042563869e-05
PA,guesthost_Tyr,30.0,20.0,2,3,0.8209498133655817,-4177.309020747065,0.9262784805590077,2443956.8241615416,0.0026535095148430866,0.7788442687821303,0.4472354322789398,2443956.7751043034,0.002653745537266504,2.142311647603469,0.009073507826323421,0.0016139546751812622,0.04568239715439249,0.006508266110208876,0.004059237382181011,5.812309999878966e-05
