nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Trp,80.0,18.0,0,1,0.17012993271845467,-487.0384966199419,0.9999999999999893,0.03832730945384919,0.030625434751449878,0.001425695537551601,0.08306924032025462,0.005559417165161858,0.9999999999999999,0.025920393715913037,0.11369467507170415,0.0046797722737088165
PA,guesthost_Trp,80.0,18.0,0,2,0.4911594099229205,-637.5253532386616,0.9999999999999926,0.055554950127998895,0.025202164972156424,0.001794517491351785,0.10212784348087145,0.009245816238573597,0.999999999998736,0.035248528125373504,0.1273300084528986,0.007503658643000592
PA,guesthost_Trp,80.0,18.0,0,3,-54.05882841016756,115.07919913258932,0.38481039772356507,234398473.49130562,0.9999999999999999,170340427.0682889,0.9998543051077406,234398472.9184108,0.9999999999999999,65558317.43399485,1.3846647028313055,3.359317552829407
PA,guesthost_Trp,80.0,18.0,1,0,0.9806816293923094,-7815.821065310576,0.9999999999999998,0.007061789977352996,0.005721626535700644,5.743407880206953e-05,0.10656090226019749,0.002434272200313912,0.04047921742885077,0.0005304572920796265,0.010035128467705693,3.826019012548337e-05
PA,guesthost_Trp,80.0,18.0,1,2,0.99338896149261,-10716.20465034466,0.6250618421678937,0.008703998280237388,0.004430804895872484,9.394257657017785e-05,0.5028074022881887,0.0024814359802755727,0.04776172333440386,0.0001422973340284458,0.026784475109079345,5.410810265116372e-05
PA,guesthost_Trp,80.0,18.0,1,3,0.9881436752452688,-943.1901008821691,0.276065223491616,862112.5834865322,0.04015007516433902,14.292131016921862,0.7190220941343151,862112.5855675826,0.040147643634132826,4.40077522457572,0.039951082273820826,
PA,guesthost_Trp,80.0,18.0,2,0,0.965215999486347,-4826.943427918073,0.6362528749758147,0.01955807925698682,0.003696830622779124,0.00023919881182545997,0.46431007339080926,0.022375238879613478,0.011828309956248244,0.00020295065143181995,0.007844122575916712,4.0474747060926235e-05
PA,guesthost_Trp,80.0,18.0,2,1,0.9867464939501605,-6498.060172492935,0.9999999999999999,0.10666537454884376,0.009129499194787111,0.0004019105456404387,0.3804303639484234,0.11378088667832283,0.014480879730796627,0.0007120434965491432,0.014638465541067416,5.023798185180991e-05
PA,guesthost_Trp,80.0,18.0,2,3,0.9258355600949066,-5393.143745191688,0.9999999992502692,0.03066581314356502,0.003852176645958182,0.0001460260439771006,0.2389652838733592,0.03709820697349777,0.00839004003714767,0.000282387364125219,0.005857104942255928,4.167843482998487e-05
PA,guesthost_Trp,80.0,18.0,0,1,0.17012993271845467,-487.0384966199419,0.9999999999999893,0.03832730945384919,0.030625434751449878,0.001425695537551601,0.08306924032025462,0.005559417165161858,0.9999999999999999,0.025920393715913037,0.11369467507170415,0.0046797722737088165
