nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,60.0,18.0,0,1,0.227780816540875,-1694.8177886469614,0.39784859502712594,0.004397125503176095,1.1262595380757414,0.02583285706890022,1.1262595380757414,0.02583285706890022
PA,guesthost_Trp,60.0,18.0,0,2,0.11463675204058299,-385.5978298538726,0.38378280212222554,0.006626014964892618,1.9945913507318709,0.10162703127077434,1.9945913507318709,0.10162703127077434
PA,guesthost_Trp,60.0,18.0,0,3,0.9428460332405076,-118.94484994930873,0.6980983519810717,0.028661034838917982,0.13649840939400568,0.005451783993406399,0.13649840939400568,0.005451783993406399
PA,guesthost_Trp,60.0,18.0,1,0,0.6902913923726243,-7114.790719945431,0.5076135040876262,0.003883130395728257,0.06013530736255577,0.0005181169777878958,0.06013530736255577,0.0005181169777878958
PA,guesthost_Trp,60.0,18.0,1,2,0.7353855304071246,-5428.272262310521,0.5122529955854165,0.004410330288927413,0.06345017602257333,0.000597189588267096,0.06345017602257333,0.000597189588267096
PA,guesthost_Trp,60.0,18.0,1,3,0.9948305957789315,-1246.932955223611,0.8875042043565587,0.0054117417363734365,0.11553893843249594,0.000545627371488246,0.11553893843249594,0.000545627371488246
PA,guesthost_Trp,60.0,18.0,2,0,0.9638357511252834,-10875.804786141947,1.0999999999999999,0.005510617390196343,0.014402229474320068,4.921544178754246e-05,0.014402229474320068,4.921544178754246e-05
PA,guesthost_Trp,60.0,18.0,2,1,0.9708486210358841,-13193.4702422407,1.0999999999999999,0.004861545914630224,0.015727054121218473,4.732067693360251e-05,0.015727054121218473,4.732067693360251e-05
PA,guesthost_Trp,60.0,18.0,2,3,0.8660744340032561,-2667.8352204393123,0.7139159380169314,0.008759202977967888,0.013537878297359203,0.00014674971767024767,0.013537878297359203,0.00014674971767024767
PA,guesthost_Trp,60.0,18.0,0,1,0.227780816540875,-1694.8177886469614,0.39784859502712594,0.004397125503176095,1.1262595380757414,0.02583285706890022,1.1262595380757414,0.02583285706890022
PA,guesthost_Trp,60.0,18.0,0,2,0.11463675204058299,-385.5978298538726,0.38378280212222554,0.006626014964892618,1.9945913507318709,0.10162703127077434,1.9945913507318709,0.10162703127077434
PA,guesthost_Trp,60.0,18.0,0,3,0.9428460332405076,-118.94484994930873,0.6980983519810717,0.028661034838917982,0.13649840939400568,0.005451783993406399,0.13649840939400568,0.005451783993406399
PA,guesthost_Trp,60.0,18.0,1,0,0.6902913923726243,-7114.790719945431,0.5076135040876262,0.003883130395728257,0.06013530736255577,0.0005181169777878958,0.06013530736255577,0.0005181169777878958
PA,guesthost_Trp,60.0,18.0,1,2,0.7353855304071246,-5428.272262310521,0.5122529955854165,0.004410330288927413,0.06345017602257333,0.000597189588267096,0.06345017602257333,0.000597189588267096
PA,guesthost_Trp,60.0,18.0,1,3,0.9948305957789315,-1246.932955223611,0.8875042043565587,0.0054117417363734365,0.11553893843249594,0.000545627371488246,0.11553893843249594,0.000545627371488246
PA,guesthost_Trp,60.0,18.0,2,0,0.9638357511252834,-10875.804786141947,1.0999999999999999,0.005510617390196343,0.014402229474320068,4.921544178754246e-05,0.014402229474320068,4.921544178754246e-05
PA,guesthost_Trp,60.0,18.0,2,1,0.9708486210358841,-13193.4702422407,1.0999999999999999,0.004861545914630224,0.015727054121218473,4.732067693360251e-05,0.015727054121218473,4.732067693360251e-05
PA,guesthost_Trp,60.0,18.0,2,3,0.8660744340032561,-2667.8352204393123,0.7139159380169314,0.008759202977967888,0.013537878297359203,0.00014674971767024767,0.013537878297359203,0.00014674971767024767
PA,guesthost_Trp,60.0,18.0,0,1,0.227780816540875,-1694.8177886469614,0.39784859502712594,0.004397125503176095,1.1262595380757414,0.02583285706890022,1.1262595380757414,0.02583285706890022
PA,guesthost_Trp,60.0,18.0,0,2,0.11463675204058299,-385.5978298538726,0.38378280212222554,0.006626014964892618,1.9945913507318709,0.10162703127077434,1.9945913507318709,0.10162703127077434
PA,guesthost_Trp,60.0,18.0,0,3,0.9428460332405076,-118.94484994930873,0.6980983519810717,0.028661034838917982,0.13649840939400568,0.005451783993406399,0.13649840939400568,0.005451783993406399
PA,guesthost_Trp,60.0,18.0,1,0,0.6902913923726243,-7114.790719945431,0.5076135040876262,0.003883130395728257,0.06013530736255577,0.0005181169777878958,0.06013530736255577,0.0005181169777878958
PA,guesthost_Trp,60.0,18.0,1,2,0.7353855304071246,-5428.272262310521,0.5122529955854165,0.004410330288927413,0.06345017602257333,0.000597189588267096,0.06345017602257333,0.000597189588267096
PA,guesthost_Trp,60.0,18.0,1,3,0.9948305957789315,-1246.932955223611,0.8875042043565587,0.0054117417363734365,0.11553893843249594,0.000545627371488246,0.11553893843249594,0.000545627371488246
PA,guesthost_Trp,60.0,18.0,2,0,0.9638357511252834,-10875.804786141947,1.0999999999999999,0.005510617390196343,0.014402229474320068,4.921544178754246e-05,0.014402229474320068,4.921544178754246e-05
PA,guesthost_Trp,60.0,18.0,2,1,0.9708486210358841,-13193.4702422407,1.0999999999999999,0.004861545914630224,0.015727054121218473,4.732067693360251e-05,0.015727054121218473,4.732067693360251e-05
PA,guesthost_Trp,60.0,18.0,2,3,0.8660744340032561,-2667.8352204393123,0.7139159380169314,0.008759202977967888,0.013537878297359203,0.00014674971767024767,0.013537878297359203,0.00014674971767024767
PA,guesthost_Trp,60.0,18.0,0,1,0.227780816540875,-1694.8177886469614,0.39784859502712594,0.004397125503176095,1.1262595380757414,0.02583285706890022,1.1262595380757414,0.02583285706890022
PA,guesthost_Trp,60.0,18.0,0,2,0.11463675204058299,-385.5978298538726,0.38378280212222554,0.006626014964892618,1.9945913507318709,0.10162703127077434,1.9945913507318709,0.10162703127077434
PA,guesthost_Trp,60.0,18.0,0,3,0.9428460332405076,-118.94484994930873,0.6980983519810717,0.028661034838917982,0.13649840939400568,0.005451783993406399,0.13649840939400568,0.005451783993406399
PA,guesthost_Trp,60.0,18.0,1,0,0.6902913923726243,-7114.790719945431,0.5076135040876262,0.003883130395728257,0.06013530736255577,0.0005181169777878958,0.06013530736255577,0.0005181169777878958
PA,guesthost_Trp,60.0,18.0,1,2,0.7353855304071246,-5428.272262310521,0.5122529955854165,0.004410330288927413,0.06345017602257333,0.000597189588267096,0.06345017602257333,0.000597189588267096
PA,guesthost_Trp,60.0,18.0,1,3,0.9948305957789315,-1246.932955223611,0.8875042043565587,0.0054117417363734365,0.11553893843249594,0.000545627371488246,0.11553893843249594,0.000545627371488246
PA,guesthost_Trp,60.0,18.0,2,0,0.9638357511252834,-10875.804786141947,1.0999999999999999,0.005510617390196343,0.014402229474320068,4.921544178754246e-05,0.014402229474320068,4.921544178754246e-05
PA,guesthost_Trp,60.0,18.0,2,1,0.9708486210358841,-13193.4702422407,1.0999999999999999,0.004861545914630224,0.015727054121218473,4.732067693360251e-05,0.015727054121218473,4.732067693360251e-05
PA,guesthost_Trp,60.0,18.0,2,3,0.8660744340032561,-2667.8352204393123,0.7139159380169314,0.008759202977967888,0.013537878297359203,0.00014674971767024767,0.013537878297359203,0.00014674971767024767
