peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Thr,PA,70,7.4,0,1,3-exp,-255.964,0.98744,0.055629,0.00272512,0.00565325,1,0.00696945,1.5046,0.0111671,1,0.0060647,1.9587,0.521406,0.0744308,0.0529536,0.00695686
guesthost_Thr,PA,70,7.4,0,2,2-exp,-374.774,0.914771,0.0473172,0.00461621,0.013377,1,0.00089454,0.0618815,0.953606,0.0355914,0.179851,0.00540486,0.953606,0.0355914,0.179851,0.00540486
guesthost_Thr,PA,70,7.4,0,3,2-exp,-125.285,0.952751,0.0222006,0.000895801,0.0103791,1,0.00254525,0.136734,0.0446998,0.264466,0.00977141,0.116109,0.0446998,0.264466,0.00977141,0.116109
guesthost_Thr,PA,70,7.4,1,0,1-exp,-11.0107,0.170967,0.00235446,0.00179775,0.00235446,1.1,0.00179775,0.928233,,,,,,,,
guesthost_Thr,PA,70,7.4,1,2,1-exp,-122.149,0.79219,0.00420054,0.000319014,0.00420054,1.1,0.000319014,0.111777,,,,,,,,
guesthost_Thr,PA,70,7.4,1,3,1-exp,-54.3542,0.712703,0.00426196,0.000510285,0.00426196,1.1,0.000510285,0.168373,,,,,,,,
guesthost_Thr,PA,70,7.4,2,0,2-exp,-134.441,0.607337,0.00327914,0.00098005,0.00161682,1,0.00254486,0.59496,0.00340862,0.487682,0.00166909,1.26762,0.00340862,0.487682,0.00166909,1.26762
guesthost_Thr,PA,70,7.4,2,1,1-exp,-58.8606,0.839723,0.00358447,0.000328611,0.00358447,1.1,0.000328611,0.130323,,,,,,,,
guesthost_Thr,PA,70,7.4,2,3,2-exp,-2110.15,0.976086,0.0104262,9.02355e-05,0.00550535,1,0.000594193,0.205127,0.00929166,0.529598,0.000728241,0.228016,0.00929166,0.529598,0.000728241,0.228016
