nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,20.0,20.0,0,1,0.8590580651261039,-9655.784574846064,0.8484397989062189,0.007091284470711803,0.03151523982133754,0.00033280198311649763,0.027041477650967496,0.0008024794860605656,0.9999999999999999,0.023301023419943025,0.053780261387464376,0.0007519150787263256
PA,guesthost_Tyr,20.0,20.0,0,2,0.9377554775292418,-24455.992651204553,0.8161320403208188,0.0033179402960052838,0.036485010361680885,0.00019751330225114985,0.026561500443556936,0.0004253430888455268,0.9710055063761568,0.017834414672059096,0.05556794913591135,0.0004183587302768838
PA,guesthost_Tyr,20.0,20.0,0,3,0.9883952991122976,-4557.118035683599,0.9119987605345387,0.00532279924899563,0.06050655217407988,0.0005021677321733826,0.05296782058390854,0.0015533005634183156,0.47234471523796234,0.009382548483419908,0.080200970717461,0.0003478434814038667
PA,guesthost_Tyr,20.0,20.0,1,0,0.9628208320766355,-16258.981258712176,0.9999999999998607,0.026864864989950644,0.0031405286961581516,9.361744391806665e-05,0.38429492074625393,0.03499171967452493,0.00641921825426934,0.00013359916245255283,0.005607401666435056,1.955925947337643e-05
PA,guesthost_Tyr,20.0,20.0,1,2,0.9646308949572462,-23642.275550272112,0.9999999999998681,0.38323862089081867,0.0038891434349889453,0.0002724014101834892,0.5271129269162238,0.3909927782102716,0.004989057487553984,0.00034862343367903534,0.006518940129806314,1.9086951440659988e-05
PA,guesthost_Tyr,20.0,20.0,1,3,0.751332991384356,-791.3021003068884,0.999999661468181,0.3106719137097358,0.0015994505610137403,0.0015779760822959303,0.6598865923840879,0.8284620800748563,0.0031401937979784827,0.0007224365018191013,0.0036716218043225,0.0006036880247795663
PA,guesthost_Tyr,20.0,20.0,2,0,0.9913391363656812,-41946.00233175689,0.5364206545630955,0.002120616771315517,0.011705441475175308,0.00010300353194988596,0.38029329426607605,0.0011271524185715123,0.1308600133698603,0.00024099764134636765,0.056044226150190474,7.079810099492092e-05
PA,guesthost_Tyr,20.0,20.0,2,1,0.9993280863907017,-51967.48398316261,0.47987506462204804,0.001044213787669774,0.014885689474417157,5.7853759237975105e-05,0.5732426747738503,0.0006623126537209172,0.08814638446048292,5.15121706717693e-05,0.05767254039825105,1.8864417633747813e-05
PA,guesthost_Tyr,20.0,20.0,2,3,0.9133966464944263,-10511.384134206017,0.9999999999999968,0.008378339152383611,0.004332802607068227,3.6349714363794695e-05,0.01375461761760062,0.0008933203749691922,0.050136277763753,0.002416186780352195,0.005022407936478448,2.8396366318623568e-05
PA,guesthost_Tyr,20.0,20.0,0,1,0.8590580651261039,-9655.784574846064,0.8484397989062189,0.007091284470711803,0.03151523982133754,0.00033280198311649763,0.027041477650967496,0.0008024794860605656,0.9999999999999999,0.023301023419943025,0.053780261387464376,0.0007519150787263256
PA,guesthost_Tyr,20.0,20.0,0,2,0.9377554775292418,-24455.992651204553,0.8161320403208188,0.0033179402960052838,0.036485010361680885,0.00019751330225114985,0.026561500443556936,0.0004253430888455268,0.9710055063761568,0.017834414672059096,0.05556794913591135,0.0004183587302768838
PA,guesthost_Tyr,20.0,20.0,0,3,0.9883952991122976,-4557.118035683599,0.9119987605345387,0.00532279924899563,0.06050655217407988,0.0005021677321733826,0.05296782058390854,0.0015533005634183156,0.47234471523796234,0.009382548483419908,0.080200970717461,0.0003478434814038667
PA,guesthost_Tyr,20.0,20.0,1,0,0.9628208320766355,-16258.981258712176,0.9999999999998607,0.026864864989950644,0.0031405286961581516,9.361744391806665e-05,0.38429492074625393,0.03499171967452493,0.00641921825426934,0.00013359916245255283,0.005607401666435056,1.955925947337643e-05
PA,guesthost_Tyr,20.0,20.0,1,2,0.9646308949572462,-23642.275550272112,0.9999999999998681,0.38323862089081867,0.0038891434349889453,0.0002724014101834892,0.5271129269162238,0.3909927782102716,0.004989057487553984,0.00034862343367903534,0.006518940129806314,1.9086951440659988e-05
PA,guesthost_Tyr,20.0,20.0,1,3,0.751332991384356,-791.3021003068884,0.999999661468181,0.3106719137097358,0.0015994505610137403,0.0015779760822959303,0.6598865923840879,0.8284620800748563,0.0031401937979784827,0.0007224365018191013,0.0036716218043225,0.0006036880247795663
PA,guesthost_Tyr,20.0,20.0,2,0,0.9913391363656812,-41946.00233175689,0.5364206545630955,0.002120616771315517,0.011705441475175308,0.00010300353194988596,0.38029329426607605,0.0011271524185715123,0.1308600133698603,0.00024099764134636765,0.056044226150190474,7.079810099492092e-05
PA,guesthost_Tyr,20.0,20.0,2,1,0.9993280863907017,-51967.48398316261,0.47987506462204804,0.001044213787669774,0.014885689474417157,5.7853759237975105e-05,0.5732426747738503,0.0006623126537209172,0.08814638446048292,5.15121706717693e-05,0.05767254039825105,1.8864417633747813e-05
PA,guesthost_Tyr,20.0,20.0,2,3,0.9133966464944263,-10511.384134206017,0.9999999999999968,0.008378339152383611,0.004332802607068227,3.6349714363794695e-05,0.01375461761760062,0.0008933203749691922,0.050136277763753,0.002416186780352195,0.005022407936478448,2.8396366318623568e-05
