nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Ala,60.0,20.0,0,1,0.18361169252542886,-30.021731871287642,0.3961079769960944,0.03185683851663173,1.2972888115791175,0.25964108019472626,1.2972888115791175,0.25964108019472626
PA,guesthost_Ala,60.0,20.0,0,2,0.6995886573756787,-147.9107712765937,0.5702320379606011,0.030805524796327494,0.0657992548994316,0.004020767284645065,0.0657992548994316,0.004020767284645065
PA,guesthost_Ala,60.0,20.0,0,3,0.9287647091231848,-75.08971750039153,1.0154599265141944,0.0699773358004834,0.020231387046504023,0.0011206002712081111,0.020231387046504023,0.0011206002712081111
PA,guesthost_Ala,60.0,20.0,1,0,0.47321559092577237,-49.25196001067904,1.0999999999997288,0.28537882141514953,0.002384478006006201,0.0005018442286279066,0.002384478006006201,0.0005018442286279066
PA,guesthost_Ala,60.0,20.0,1,2,0.9277509685786225,-566.3213734901962,1.0999999999999999,0.03542948162780808,0.006399105850799376,0.00014511274981609816,0.006399105850799376,0.00014511274981609816
PA,guesthost_Ala,60.0,20.0,1,3,0.9028012516941344,-128.60798178473567,1.0999999999999999,0.0797227256529224,0.006389853319888744,0.0003425061055283854,0.006389853319888744,0.0003425061055283854
PA,guesthost_Ala,60.0,20.0,2,0,0.6599556205581463,-122.34944025696687,1.0999999999999992,0.11291473182024352,0.0027820422107168916,0.00021770687193154806,0.0027820422107168916,0.00021770687193154806
PA,guesthost_Ala,60.0,20.0,2,1,0.9734293597370051,-435.3308784722779,1.099999999999979,0.023901126955588995,0.007831791707032864,0.00012027990026225879,0.007831791707032864,0.00012027990026225879
PA,guesthost_Ala,60.0,20.0,2,3,0.9545108786949504,-2140.6045315013153,1.0999999999999999,0.015147286235066547,0.008123207574775674,7.706872267711219e-05,0.008123207574775674,7.706872267711219e-05
