nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,90.0,20.0,0,1,0.4286704029179307,-173.99038554116288,0.4496150597679309,0.02008642024955911,0.21154807786916288,0.01434140588891856,0.21154807786916288,0.01434140588891856
PA,guesthost_Tyr,90.0,20.0,0,2,0.2183805868480857,-138.41691865643475,0.39716712838504964,0.015390584113515866,0.6422084996865323,0.053958856439058255,0.6422084996865323,0.053958856439058255
PA,guesthost_Tyr,90.0,20.0,1,0,0.49312738639951637,-109.94271039363697,0.907869237589597,0.08371548740938789,0.00338158653171486,0.000281813253906365,0.00338158653171486,0.000281813253906365
PA,guesthost_Tyr,90.0,20.0,1,2,0.905533345879441,-1090.7945556355069,1.0999999999999999,0.027014613247178732,0.0049555871240154,8.51416074679299e-05,0.0049555871240154,8.51416074679299e-05
PA,guesthost_Tyr,90.0,20.0,1,3,0.653860132901238,-30.165444555436085,1.0999999999999999,0.22716176564253648,0.003077573724711202,0.0005181483915564171,0.003077573724711202,0.0005181483915564171
PA,guesthost_Tyr,90.0,20.0,2,0,0.6194861219802839,-642.2540542803298,0.5486464341521258,0.014629031819437933,0.013374454175044287,0.0004117736080612963,0.013374454175044287,0.0004117736080612963
PA,guesthost_Tyr,90.0,20.0,2,1,0.8825641919269979,-534.5785617026877,0.6359297746010534,0.015596016918864074,0.02687852796751416,0.0006289696697855467,0.02687852796751416,0.0006289696697855467
PA,guesthost_Tyr,90.0,20.0,2,3,0.8932733354439565,-4089.945706451815,0.8150026374793546,0.008109715801338445,0.035931657605555986,0.0002913696099511391,0.035931657605555986,0.0002913696099511391
PA,guesthost_Tyr,90.0,20.0,0,1,0.4286704029179307,-173.99038554116288,0.4496150597679309,0.02008642024955911,0.21154807786916288,0.01434140588891856,0.21154807786916288,0.01434140588891856
PA,guesthost_Tyr,90.0,20.0,0,2,0.2183805868480857,-138.41691865643475,0.39716712838504964,0.015390584113515866,0.6422084996865323,0.053958856439058255,0.6422084996865323,0.053958856439058255
PA,guesthost_Tyr,90.0,20.0,1,0,0.49312738639951637,-109.94271039363697,0.907869237589597,0.08371548740938789,0.00338158653171486,0.000281813253906365,0.00338158653171486,0.000281813253906365
PA,guesthost_Tyr,90.0,20.0,1,2,0.905533345879441,-1090.7945556355069,1.0999999999999999,0.027014613247178732,0.0049555871240154,8.51416074679299e-05,0.0049555871240154,8.51416074679299e-05
PA,guesthost_Tyr,90.0,20.0,1,3,0.653860132901238,-30.165444555436085,1.0999999999999999,0.22716176564253648,0.003077573724711202,0.0005181483915564171,0.003077573724711202,0.0005181483915564171
PA,guesthost_Tyr,90.0,20.0,2,0,0.6194861219802839,-642.2540542803298,0.5486464341521258,0.014629031819437933,0.013374454175044287,0.0004117736080612963,0.013374454175044287,0.0004117736080612963
PA,guesthost_Tyr,90.0,20.0,2,1,0.8825641919269979,-534.5785617026877,0.6359297746010534,0.015596016918864074,0.02687852796751416,0.0006289696697855467,0.02687852796751416,0.0006289696697855467
PA,guesthost_Tyr,90.0,20.0,2,3,0.8932733354439565,-4089.945706451815,0.8150026374793546,0.008109715801338445,0.035931657605555986,0.0002913696099511391,0.035931657605555986,0.0002913696099511391
