nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Trp,20.0,53.0,0,2,0.8716045116938546,-4967.406258393979,0.9671470269452159,0.01246307380768353,0.05554667954432456,0.0008239609535027533,0.0394337743596872,0.0015780218616806,0.9999999999999895,0.032542747065428916,0.09315558033765892,0.001250967676812132
PA,guesthost_Trp,20.0,53.0,0,3,0.980613054431698,-700.135397062407,0.8413915901787844,0.01949100698209764,0.28158223359071083,0.010073081580409345,0.10657142417514406,0.017425713119360378,0.9999999999999999,0.0627504167445048,0.34349234746212615,0.003723468428380874
PA,guesthost_Trp,20.0,53.0,2,0,0.9908334543842978,-11314.351762131022,0.853359078308315,229131.86640606896,0.011621424275138043,0.5483907310677893,0.6182220216170984,229131.86793583469,0.011621956808179082,0.7066637134929069,0.01710219754116075,
PA,guesthost_Trp,20.0,53.0,2,3,0.9623090358383447,-1005.7360437806072,0.9999999999999999,0.023955779291975284,0.004891774257354516,0.00016751670355931079,0.06473772638868537,0.008436964595290251,0.03884327713453603,0.0032362079349350804,0.0074063997045299874,0.00010642158596365308
PA,guesthost_Trp,20.0,53.0,0,2,0.8716045116938546,-4967.406258393979,0.9671470269452159,0.01246307380768353,0.05554667954432456,0.0008239609535027533,0.0394337743596872,0.0015780218616806,0.9999999999999895,0.032542747065428916,0.09315558033765892,0.001250967676812132
PA,guesthost_Trp,20.0,53.0,0,3,0.980613054431698,-700.135397062407,0.8413915901787844,0.01949100698209764,0.28158223359071083,0.010073081580409345,0.10657142417514406,0.017425713119360378,0.9999999999999999,0.0627504167445048,0.34349234746212615,0.003723468428380874
PA,guesthost_Trp,20.0,53.0,2,0,0.9908334543842978,-11314.351762131022,0.853359078308315,229131.86640606896,0.011621424275138043,0.5483907310677893,0.6182220216170984,229131.86793583469,0.011621956808179082,0.7066637134929069,0.01710219754116075,
PA,guesthost_Trp,20.0,53.0,2,3,0.9623090358383447,-1005.7360437806072,0.9999999999999999,0.023955779291975284,0.004891774257354516,0.00016751670355931079,0.06473772638868537,0.008436964595290251,0.03884327713453603,0.0032362079349350804,0.0074063997045299874,0.00010642158596365308
PA,guesthost_Trp,20.0,53.0,0,2,0.8716045116938546,-4967.406258393979,0.9671470269452159,0.01246307380768353,0.05554667954432456,0.0008239609535027533,0.0394337743596872,0.0015780218616806,0.9999999999999895,0.032542747065428916,0.09315558033765892,0.001250967676812132
PA,guesthost_Trp,20.0,53.0,0,3,0.980613054431698,-700.135397062407,0.8413915901787844,0.01949100698209764,0.28158223359071083,0.010073081580409345,0.10657142417514406,0.017425713119360378,0.9999999999999999,0.0627504167445048,0.34349234746212615,0.003723468428380874
PA,guesthost_Trp,20.0,53.0,2,0,0.9908334543842978,-11314.351762131022,0.853359078308315,229131.86640606896,0.011621424275138043,0.5483907310677893,0.6182220216170984,229131.86793583469,0.011621956808179082,0.7066637134929069,0.01710219754116075,
PA,guesthost_Trp,20.0,53.0,2,3,0.9623090358383447,-1005.7360437806072,0.9999999999999999,0.023955779291975284,0.004891774257354516,0.00016751670355931079,0.06473772638868537,0.008436964595290251,0.03884327713453603,0.0032362079349350804,0.0074063997045299874,0.00010642158596365308
PA,guesthost_Trp,20.0,53.0,0,2,0.8716045116938546,-4967.406258393979,0.9671470269452159,0.01246307380768353,0.05554667954432456,0.0008239609535027533,0.0394337743596872,0.0015780218616806,0.9999999999999895,0.032542747065428916,0.09315558033765892,0.001250967676812132
PA,guesthost_Trp,20.0,53.0,0,3,0.980613054431698,-700.135397062407,0.8413915901787844,0.01949100698209764,0.28158223359071083,0.010073081580409345,0.10657142417514406,0.017425713119360378,0.9999999999999999,0.0627504167445048,0.34349234746212615,0.003723468428380874
PA,guesthost_Trp,20.0,53.0,2,0,0.9908334543842978,-11314.351762131022,0.853359078308315,229131.86640606896,0.011621424275138043,0.5483907310677893,0.6182220216170984,229131.86793583469,0.011621956808179082,0.7066637134929069,0.01710219754116075,
PA,guesthost_Trp,20.0,53.0,2,3,0.9623090358383447,-1005.7360437806072,0.9999999999999999,0.023955779291975284,0.004891774257354516,0.00016751670355931079,0.06473772638868537,0.008436964595290251,0.03884327713453603,0.0032362079349350804,0.0074063997045299874,0.00010642158596365308
