nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Trp,30.0,18.0,0,2,0.9898758355749311,-77620.8180446137,0.916319167014413,0.017415677830650924,0.033570261094606466,0.0003966172979005684,0.21494494954205295,0.01867359789926391,0.07193043366377261,0.0020956728514727407,0.016450393607747787,0.000158672881483168,0.9999999999999999,0.004250664689132411,0.06267255072481154,9.310903648951985e-05
PA,guesthost_Trp,30.0,18.0,0,3,0.9960424988318921,-1243.6205294898573,0.34745347926287345,0.03433233653845778,0.015057049932317877,0.0023065792009738907,0.6533616067289454,0.049899747737086005,0.4619701995707562,0.024310399557447272,0.07980672601726485,0.05445668619126904,0.9999999999930069,0.20825306410914918,0.3868719422555662,0.001892512426072451
PA,guesthost_Trp,30.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,30.0,18.0,2,3,0.9775124883977027,-3081.3144644843915,0.5386553234870699,726598.9334247212,0.005582690930479225,2.690291079221095,0.4314213371641407,726598.9233523646,0.005583638599072652,3.3355520901300264,0.2885921195149657,0.18720839213973503,0.01216068819911328,0.0016447417987173944,0.008925525801881586,4.8605240373596746e-05
PA,guesthost_Trp,30.0,18.0,0,2,0.9898758355749311,-77620.8180446137,0.916319167014413,0.017415677830650924,0.033570261094606466,0.0003966172979005684,0.21494494954205295,0.01867359789926391,0.07193043366377261,0.0020956728514727407,0.016450393607747787,0.000158672881483168,0.9999999999999999,0.004250664689132411,0.06267255072481154,9.310903648951985e-05
PA,guesthost_Trp,30.0,18.0,0,3,0.9960424988318921,-1243.6205294898573,0.34745347926287345,0.03433233653845778,0.015057049932317877,0.0023065792009738907,0.6533616067289454,0.049899747737086005,0.4619701995707562,0.024310399557447272,0.07980672601726485,0.05445668619126904,0.9999999999930069,0.20825306410914918,0.3868719422555662,0.001892512426072451
PA,guesthost_Trp,30.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,30.0,18.0,2,3,0.9775124883977027,-3081.3144644843915,0.5386553234870699,726598.9334247212,0.005582690930479225,2.690291079221095,0.4314213371641407,726598.9233523646,0.005583638599072652,3.3355520901300264,0.2885921195149657,0.18720839213973503,0.01216068819911328,0.0016447417987173944,0.008925525801881586,4.8605240373596746e-05
PA,guesthost_Trp,30.0,18.0,0,2,0.9898758355749311,-77620.8180446137,0.916319167014413,0.017415677830650924,0.033570261094606466,0.0003966172979005684,0.21494494954205295,0.01867359789926391,0.07193043366377261,0.0020956728514727407,0.016450393607747787,0.000158672881483168,0.9999999999999999,0.004250664689132411,0.06267255072481154,9.310903648951985e-05
PA,guesthost_Trp,30.0,18.0,0,3,0.9960424988318921,-1243.6205294898573,0.34745347926287345,0.03433233653845778,0.015057049932317877,0.0023065792009738907,0.6533616067289454,0.049899747737086005,0.4619701995707562,0.024310399557447272,0.07980672601726485,0.05445668619126904,0.9999999999930069,0.20825306410914918,0.3868719422555662,0.001892512426072451
PA,guesthost_Trp,30.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,30.0,18.0,2,3,0.9775124883977027,-3081.3144644843915,0.5386553234870699,726598.9334247212,0.005582690930479225,2.690291079221095,0.4314213371641407,726598.9233523646,0.005583638599072652,3.3355520901300264,0.2885921195149657,0.18720839213973503,0.01216068819911328,0.0016447417987173944,0.008925525801881586,4.8605240373596746e-05
PA,guesthost_Trp,30.0,18.0,0,2,0.9898758355749311,-77620.8180446137,0.916319167014413,0.017415677830650924,0.033570261094606466,0.0003966172979005684,0.21494494954205295,0.01867359789926391,0.07193043366377261,0.0020956728514727407,0.016450393607747787,0.000158672881483168,0.9999999999999999,0.004250664689132411,0.06267255072481154,9.310903648951985e-05
PA,guesthost_Trp,30.0,18.0,0,3,0.9960424988318921,-1243.6205294898573,0.34745347926287345,0.03433233653845778,0.015057049932317877,0.0023065792009738907,0.6533616067289454,0.049899747737086005,0.4619701995707562,0.024310399557447272,0.07980672601726485,0.05445668619126904,0.9999999999930069,0.20825306410914918,0.3868719422555662,0.001892512426072451
PA,guesthost_Trp,30.0,18.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Trp,30.0,18.0,2,3,0.9775124883977027,-3081.3144644843915,0.5386553234870699,726598.9334247212,0.005582690930479225,2.690291079221095,0.4314213371641407,726598.9233523646,0.005583638599072652,3.3355520901300264,0.2885921195149657,0.18720839213973503,0.01216068819911328,0.0016447417987173944,0.008925525801881586,4.8605240373596746e-05
