nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,30.0,20.0,0,1,0.09919493645097366,-590.9937835218834,0.384347546151497,0.0049927444413655625,1.4961834269043977,0.061390339288940284,1.4961834269043977,0.061390339288940284
PA,guesthost_Tyr,30.0,20.0,0,2,0.44639812394291756,-2413.5157906873023,0.48059434429053627,0.006031370737565952,0.47131107107678466,0.008260681432681763,0.47131107107678466,0.008260681432681763
PA,guesthost_Tyr,30.0,20.0,0,3,0.9955231414271173,-2153.7439107846285,0.9197875773925162,0.004126887760368086,0.16036382340085306,0.0005417754710173757,0.16036382340085306,0.0005417754710173757
PA,guesthost_Tyr,30.0,20.0,1,0,0.9592441428886702,-17186.481783367482,0.9050814663117508,0.003380972293228723,0.008496727347081423,2.392216526865194e-05,0.008496727347081423,2.392216526865194e-05
PA,guesthost_Tyr,30.0,20.0,1,2,0.9086752166657271,-16552.701014220624,1.0999999999999999,0.007059758644877411,0.005194915177672637,2.3002655911741395e-05,0.005194915177672637,2.3002655911741395e-05
PA,guesthost_Tyr,30.0,20.0,1,3,0.7651370999125446,-770.8333251425829,1.0168853354234129,0.03265624701269727,0.003560570160451821,8.64251382979403e-05,0.003560570160451821,8.64251382979403e-05
PA,guesthost_Tyr,30.0,20.0,2,0,0.953817918771534,-12451.955582961677,0.6651835564841088,0.0026194730574158028,0.10820193163576707,0.00037462966074121133,0.10820193163576707,0.00037462966074121133
PA,guesthost_Tyr,30.0,20.0,2,1,0.993371600042585,-34521.808913739376,0.9139656257483663,0.0012126943714226093,0.1223660551194511,0.00012056041416595816,0.1223660551194511,0.00012056041416595816
PA,guesthost_Tyr,30.0,20.0,2,3,0.47754689665365857,-1602.0028289433944,0.6042116722340816,0.010835385756455889,0.007789538185759752,0.0001652138300944897,0.007789538185759752,0.0001652138300944897
PA,guesthost_Tyr,30.0,20.0,0,1,0.09919493645097366,-590.9937835218834,0.384347546151497,0.0049927444413655625,1.4961834269043977,0.061390339288940284,1.4961834269043977,0.061390339288940284
PA,guesthost_Tyr,30.0,20.0,0,2,0.44639812394291756,-2413.5157906873023,0.48059434429053627,0.006031370737565952,0.47131107107678466,0.008260681432681763,0.47131107107678466,0.008260681432681763
PA,guesthost_Tyr,30.0,20.0,0,3,0.9955231414271173,-2153.7439107846285,0.9197875773925162,0.004126887760368086,0.16036382340085306,0.0005417754710173757,0.16036382340085306,0.0005417754710173757
PA,guesthost_Tyr,30.0,20.0,1,0,0.9592441428886702,-17186.481783367482,0.9050814663117508,0.003380972293228723,0.008496727347081423,2.392216526865194e-05,0.008496727347081423,2.392216526865194e-05
PA,guesthost_Tyr,30.0,20.0,1,2,0.9086752166657271,-16552.701014220624,1.0999999999999999,0.007059758644877411,0.005194915177672637,2.3002655911741395e-05,0.005194915177672637,2.3002655911741395e-05
PA,guesthost_Tyr,30.0,20.0,1,3,0.7651370999125446,-770.8333251425829,1.0168853354234129,0.03265624701269727,0.003560570160451821,8.64251382979403e-05,0.003560570160451821,8.64251382979403e-05
PA,guesthost_Tyr,30.0,20.0,2,0,0.953817918771534,-12451.955582961677,0.6651835564841088,0.0026194730574158028,0.10820193163576707,0.00037462966074121133,0.10820193163576707,0.00037462966074121133
PA,guesthost_Tyr,30.0,20.0,2,1,0.993371600042585,-34521.808913739376,0.9139656257483663,0.0012126943714226093,0.1223660551194511,0.00012056041416595816,0.1223660551194511,0.00012056041416595816
PA,guesthost_Tyr,30.0,20.0,2,3,0.47754689665365857,-1602.0028289433944,0.6042116722340816,0.010835385756455889,0.007789538185759752,0.0001652138300944897,0.007789538185759752,0.0001652138300944897
