nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Trp,30.0,53.0,0,2,0.9738934547890564,-15006.573488238795,0.9821860964397079,0.004528409578275016,0.04777694339069108,0.0002549362494621575,0.042154022782325676,0.0005403203949443355,0.9999999999999999,0.009585620278943795,0.08907987231104944,0.00043207633705790496
PA,guesthost_Trp,30.0,53.0,0,3,0.9768539260555908,-283.50534387541074,0.3003793980348721,2476038.4408943993,0.5903767270539896,1344.3290225485873,0.7615359495726759,2476038.4346226556,0.5903933839533683,527.9356992289607,0.6269427921566292,0.007262329703074868
PA,guesthost_Trp,30.0,53.0,2,0,0.993870491679123,-20942.574393501607,0.8064552093507201,143748.04514818697,0.01219932946646189,0.26252616434426207,0.7188321195242033,143748.0451648881,0.012200034312253704,0.3230716241066126,0.01860798932175927,2.4417217423662425e-05
PA,guesthost_Trp,30.0,53.0,2,3,0.8949946114410211,-195.73305637775854,0.9052829139235885,4697982.77432397,0.0033627129406172502,6.222269504658573,0.38871656814640687,4697982.690393677,0.0033651015245281216,14.40295832813212,0.0043522772856493565,0.00028990030222053056
PA,guesthost_Trp,30.0,53.0,0,2,0.9738934547890564,-15006.573488238795,0.9821860964397079,0.004528409578275016,0.04777694339069108,0.0002549362494621575,0.042154022782325676,0.0005403203949443355,0.9999999999999999,0.009585620278943795,0.08907987231104944,0.00043207633705790496
PA,guesthost_Trp,30.0,53.0,0,3,0.9768539260555908,-283.50534387541074,0.3003793980348721,2476038.4408943993,0.5903767270539896,1344.3290225485873,0.7615359495726759,2476038.4346226556,0.5903933839533683,527.9356992289607,0.6269427921566292,0.007262329703074868
PA,guesthost_Trp,30.0,53.0,2,0,0.993870491679123,-20942.574393501607,0.8064552093507201,143748.04514818697,0.01219932946646189,0.26252616434426207,0.7188321195242033,143748.0451648881,0.012200034312253704,0.3230716241066126,0.01860798932175927,2.4417217423662425e-05
PA,guesthost_Trp,30.0,53.0,2,3,0.8949946114410211,-195.73305637775854,0.9052829139235885,4697982.77432397,0.0033627129406172502,6.222269504658573,0.38871656814640687,4697982.690393677,0.0033651015245281216,14.40295832813212,0.0043522772856493565,0.00028990030222053056
PA,guesthost_Trp,30.0,53.0,0,2,0.9738934547890564,-15006.573488238795,0.9821860964397079,0.004528409578275016,0.04777694339069108,0.0002549362494621575,0.042154022782325676,0.0005403203949443355,0.9999999999999999,0.009585620278943795,0.08907987231104944,0.00043207633705790496
PA,guesthost_Trp,30.0,53.0,0,3,0.9768539260555908,-283.50534387541074,0.3003793980348721,2476038.4408943993,0.5903767270539896,1344.3290225485873,0.7615359495726759,2476038.4346226556,0.5903933839533683,527.9356992289607,0.6269427921566292,0.007262329703074868
PA,guesthost_Trp,30.0,53.0,2,0,0.993870491679123,-20942.574393501607,0.8064552093507201,143748.04514818697,0.01219932946646189,0.26252616434426207,0.7188321195242033,143748.0451648881,0.012200034312253704,0.3230716241066126,0.01860798932175927,2.4417217423662425e-05
PA,guesthost_Trp,30.0,53.0,2,3,0.8949946114410211,-195.73305637775854,0.9052829139235885,4697982.77432397,0.0033627129406172502,6.222269504658573,0.38871656814640687,4697982.690393677,0.0033651015245281216,14.40295832813212,0.0043522772856493565,0.00028990030222053056
PA,guesthost_Trp,30.0,53.0,0,2,0.9738934547890564,-15006.573488238795,0.9821860964397079,0.004528409578275016,0.04777694339069108,0.0002549362494621575,0.042154022782325676,0.0005403203949443355,0.9999999999999999,0.009585620278943795,0.08907987231104944,0.00043207633705790496
PA,guesthost_Trp,30.0,53.0,0,3,0.9768539260555908,-283.50534387541074,0.3003793980348721,2476038.4408943993,0.5903767270539896,1344.3290225485873,0.7615359495726759,2476038.4346226556,0.5903933839533683,527.9356992289607,0.6269427921566292,0.007262329703074868
PA,guesthost_Trp,30.0,53.0,2,0,0.993870491679123,-20942.574393501607,0.8064552093507201,143748.04514818697,0.01219932946646189,0.26252616434426207,0.7188321195242033,143748.0451648881,0.012200034312253704,0.3230716241066126,0.01860798932175927,2.4417217423662425e-05
PA,guesthost_Trp,30.0,53.0,2,3,0.8949946114410211,-195.73305637775854,0.9052829139235885,4697982.77432397,0.0033627129406172502,6.222269504658573,0.38871656814640687,4697982.690393677,0.0033651015245281216,14.40295832813212,0.0043522772856493565,0.00028990030222053056
