nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,50.0,18.0,0,1,0.17546158860778427,-1968.2997867790048,0.3876933422959058,0.0035326725423227194,1.4569029956203747,0.03152884156926113,1.4569029956203747,0.03152884156926113
PA,guesthost_Trp,50.0,18.0,0,2,0.1723014202287514,-588.3918640094442,0.3915870482477787,0.0065467172170129975,1.3676044366299043,0.05484468799747194,1.3676044366299043,0.05484468799747194
PA,guesthost_Trp,50.0,18.0,0,3,0.9158679601453641,-166.4515686497254,0.6546294747471395,0.02545397926161295,0.4031554049260931,0.015394532481706209,0.4031554049260931,0.015394532481706209
PA,guesthost_Trp,50.0,18.0,1,0,0.7612465432302922,-14254.929690285839,0.5572879732570541,0.003019874762823087,0.03844356786263088,0.0002160753050771876,0.03844356786263088,0.0002160753050771876
PA,guesthost_Trp,50.0,18.0,1,2,0.5977800501049997,-4893.391252472443,0.51463291446507,0.004850000358489939,0.026115906366271705,0.0002931265501719256,0.026115906366271705,0.0002931265501719256
PA,guesthost_Trp,50.0,18.0,1,3,0.8781555173665244,-570.0830635499867,0.6091758909076841,0.014342506774049073,0.056449596545981105,0.0012941249511262288,0.056449596545981105,0.0012941249511262288
PA,guesthost_Trp,50.0,18.0,2,0,0.9013691133019531,-7016.343740012667,1.0078213517071875,0.008372246743479446,0.016147263698237182,9.72448960937592e-05,0.016147263698237182,9.72448960937592e-05
PA,guesthost_Trp,50.0,18.0,2,1,0.7080094504447147,-6546.711541829342,0.7902155112620891,0.007907577106766244,0.023722742931784054,0.00020938138969873074,0.023722742931784054,0.00020938138969873074
PA,guesthost_Trp,50.0,18.0,2,3,0.8667610619386144,-2696.8299355114873,1.081819325156118,0.016481340004669186,0.006466770924422315,6.960155253773701e-05,0.006466770924422315,6.960155253773701e-05
PA,guesthost_Trp,50.0,18.0,0,1,0.17546158860778427,-1968.2997867790048,0.3876933422959058,0.0035326725423227194,1.4569029956203747,0.03152884156926113,1.4569029956203747,0.03152884156926113
PA,guesthost_Trp,50.0,18.0,0,2,0.1723014202287514,-588.3918640094442,0.3915870482477787,0.0065467172170129975,1.3676044366299043,0.05484468799747194,1.3676044366299043,0.05484468799747194
PA,guesthost_Trp,50.0,18.0,0,3,0.9158679601453641,-166.4515686497254,0.6546294747471395,0.02545397926161295,0.4031554049260931,0.015394532481706209,0.4031554049260931,0.015394532481706209
PA,guesthost_Trp,50.0,18.0,1,0,0.7612465432302922,-14254.929690285839,0.5572879732570541,0.003019874762823087,0.03844356786263088,0.0002160753050771876,0.03844356786263088,0.0002160753050771876
PA,guesthost_Trp,50.0,18.0,1,2,0.5977800501049997,-4893.391252472443,0.51463291446507,0.004850000358489939,0.026115906366271705,0.0002931265501719256,0.026115906366271705,0.0002931265501719256
