nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Trp,30.0,90.0,0,2,0.9900558789112979,-9674.344620190373,0.9999999999999999,0.004413418586495071,0.03564199298382544,0.00018987174999997544,0.06504182543140577,0.0007323953273734482,0.5817007271857165,0.005254819322240392,0.0734768701347606,0.0002778571448141771
PA,guesthost_Trp,30.0,90.0,0,3,0.9774551109629899,-198.1136184819792,0.483322224150358,0.0872390411345897,0.30564900934242917,0.07125679557716605,0.469257219394335,0.09162244312244733,0.9999999999999999,0.07818105579911762,0.6169841783990714,0.012452698191345233
PA,guesthost_Trp,30.0,90.0,2,0,0.9939252621754372,-10707.83576072997,0.8150590833668387,220446.15035163987,0.013320521922640226,0.5208836649140779,0.6515628127302524,220446.15086507672,0.013319877500915143,0.603760135754628,0.0195357492379537,5.0648551487142276e-05
PA,guesthost_Trp,30.0,90.0,2,3,0.796971356549901,-88.02903536952508,0.999999999998835,2.246239272886848,0.0018182233263505994,0.004320194071489247,0.3960051160395968,0.44791965096487907,0.008075304373807997,0.0039460126749480675,0.005016085171953381,0.001710677370598612
PA,guesthost_Trp,30.0,90.0,0,2,0.9900558789112979,-9674.344620190373,0.9999999999999999,0.004413418586495071,0.03564199298382544,0.00018987174999997544,0.06504182543140577,0.0007323953273734482,0.5817007271857165,0.005254819322240392,0.0734768701347606,0.0002778571448141771
PA,guesthost_Trp,30.0,90.0,0,3,0.9774551109629899,-198.1136184819792,0.483322224150358,0.0872390411345897,0.30564900934242917,0.07125679557716605,0.469257219394335,0.09162244312244733,0.9999999999999999,0.07818105579911762,0.6169841783990714,0.012452698191345233
PA,guesthost_Trp,30.0,90.0,2,0,0.9939252621754372,-10707.83576072997,0.8150590833668387,220446.15035163987,0.013320521922640226,0.5208836649140779,0.6515628127302524,220446.15086507672,0.013319877500915143,0.603760135754628,0.0195357492379537,5.0648551487142276e-05
PA,guesthost_Trp,30.0,90.0,2,3,0.796971356549901,-88.02903536952508,0.999999999998835,2.246239272886848,0.0018182233263505994,0.004320194071489247,0.3960051160395968,0.44791965096487907,0.008075304373807997,0.0039460126749480675,0.005016085171953381,0.001710677370598612
PA,guesthost_Trp,30.0,90.0,0,2,0.9900558789112979,-9674.344620190373,0.9999999999999999,0.004413418586495071,0.03564199298382544,0.00018987174999997544,0.06504182543140577,0.0007323953273734482,0.5817007271857165,0.005254819322240392,0.0734768701347606,0.0002778571448141771
PA,guesthost_Trp,30.0,90.0,0,3,0.9774551109629899,-198.1136184819792,0.483322224150358,0.0872390411345897,0.30564900934242917,0.07125679557716605,0.469257219394335,0.09162244312244733,0.9999999999999999,0.07818105579911762,0.6169841783990714,0.012452698191345233
PA,guesthost_Trp,30.0,90.0,2,0,0.9939252621754372,-10707.83576072997,0.8150590833668387,220446.15035163987,0.013320521922640226,0.5208836649140779,0.6515628127302524,220446.15086507672,0.013319877500915143,0.603760135754628,0.0195357492379537,5.0648551487142276e-05
PA,guesthost_Trp,30.0,90.0,2,3,0.796971356549901,-88.02903536952508,0.999999999998835,2.246239272886848,0.0018182233263505994,0.004320194071489247,0.3960051160395968,0.44791965096487907,0.008075304373807997,0.0039460126749480675,0.005016085171953381,0.001710677370598612
PA,guesthost_Trp,30.0,90.0,0,2,0.9900558789112979,-9674.344620190373,0.9999999999999999,0.004413418586495071,0.03564199298382544,0.00018987174999997544,0.06504182543140577,0.0007323953273734482,0.5817007271857165,0.005254819322240392,0.0734768701347606,0.0002778571448141771
PA,guesthost_Trp,30.0,90.0,0,3,0.9774551109629899,-198.1136184819792,0.483322224150358,0.0872390411345897,0.30564900934242917,0.07125679557716605,0.469257219394335,0.09162244312244733,0.9999999999999999,0.07818105579911762,0.6169841783990714,0.012452698191345233
PA,guesthost_Trp,30.0,90.0,2,0,0.9939252621754372,-10707.83576072997,0.8150590833668387,220446.15035163987,0.013320521922640226,0.5208836649140779,0.6515628127302524,220446.15086507672,0.013319877500915143,0.603760135754628,0.0195357492379537,5.0648551487142276e-05
PA,guesthost_Trp,30.0,90.0,2,3,0.796971356549901,-88.02903536952508,0.999999999998835,2.246239272886848,0.0018182233263505994,0.004320194071489247,0.3960051160395968,0.44791965096487907,0.008075304373807997,0.0039460126749480675,0.005016085171953381,0.001710677370598612
