peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Tyr,PA,30,20,0,1,3-exp,-17392.3,0.960224,0.0588172,0.000210538,0.012792,0.65373,0.000299441,0.00792383,0.115386,0.374356,0.00180706,0.00450705,0.463659,0.0156564,0.029004,0.00214192
guesthost_Tyr,PA,30,20,0,2,3-exp,-15459.3,0.978279,0.125899,0.000385352,0.00688678,0.250872,0.000832507,0.0261528,0.118435,0.833625,0.000672595,0.00470083,1,0.0254415,0.00989741,0.00062603
guesthost_Tyr,PA,30,20,0,3,3-exp,-2508.29,0.998279,0.147405,0.000318594,0.0124841,0.165439,0.00295672,0.0256307,0.128491,0.562942,0.0118966,0.15105,0.198814,0.367211,0.0145537,0.158835
guesthost_Tyr,PA,30,20,1,0,3-exp,-20873,0.979638,0.00818205,8.9238e-05,0.00144267,1,0.000130968,0.110832,0.00787177,0.681371,0.000247092,0.0161219,0.0149382,0.0920983,0.000814035,0.0247149
guesthost_Tyr,PA,30,20,1,2,2-exp,-20040.6,0.945037,0.006744,2.60555e-05,0.00363133,0.999999,0.000179357,0.146688,0.00519012,0.59973,0.000160282,0.156234,0.00519012,0.59973,0.000160282,0.156234
guesthost_Tyr,PA,30,20,1,3,2-exp,-815.534,0.789477,0.00380197,0.000251827,0.00192666,1,0.00080033,0.183536,0.0047036,0.398697,0.000751395,0.251769,0.0047036,0.398697,0.000751395,0.251769
guesthost_Tyr,PA,30,20,2,0,3-exp,-17369.7,0.986436,0.0645231,0.00018466,0.0016849,1,0.000165262,0.141811,0.1026,0.474348,0.00215678,0.0161719,0.191134,0.074138,0.00994686,0.0176113
guesthost_Tyr,PA,30,20,2,1,3-exp,-54891.1,0.999659,0.11142,2.49094e-05,0.0528562,0.131675,0.00154777,0.00698948,0.118229,0.833306,0.000498406,0.006184,0.287748,0.02064,0.00438443,0.00128389
guesthost_Tyr,PA,30,20,2,3,3-exp,-4177.31,0.82095,0.00405924,5.81231e-05,0.00265351,0.926278,0.778844,2.44396e+06,0.00265375,0.447235,2.14231,2.44396e+06,0.0456824,0.00907351,0.00650827,0.00161395
