nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,60.0,20.0,0,1,0.6241479806076617,-3168.733068253905,0.5158655255915674,0.0060347285700151545,0.3206871836221576,0.004390950225301423,0.3206871836221576,0.004390950225301423
PA,guesthost_Tyr,60.0,20.0,0,2,-0.2740299666626391,643.1698876260075,0.38145277463264304,0.008165644389380208,9.999999999999998,0.27190731469027735,9.999999999999998,0.27190731469027735
PA,guesthost_Tyr,60.0,20.0,0,3,0.9590934365326658,-63.99721270260679,1.0999999999999999,0.07426150295148631,0.029593427592380317,0.0015629819864693261,0.029593427592380317,0.0015629819864693261
PA,guesthost_Tyr,60.0,20.0,1,0,0.8203159806267583,-4040.006115844785,0.6732562491726418,0.007049506936894067,0.010217687669594046,9.887859465467738e-05,0.010217687669594046,9.887859465467738e-05
PA,guesthost_Tyr,60.0,20.0,1,2,0.9588678636344096,-22522.40344506207,0.8208681220057797,0.0025583254974686975,0.01484107652848578,3.66163419929494e-05,0.01484107652848578,3.66163419929494e-05
PA,guesthost_Tyr,60.0,20.0,1,3,0.9688059047182817,-970.8198828252933,0.8273467667158876,0.011099569286717403,0.016853291940171225,0.00018236294195738033,0.016853291940171225,0.00018236294195738033
PA,guesthost_Tyr,60.0,20.0,2,0,0.8179440576790822,-6003.321420383473,0.542059431905534,0.004225912421049724,0.06594686296577174,0.0005252971878736229,0.06594686296577174,0.0005252971878736229
PA,guesthost_Tyr,60.0,20.0,2,1,0.9985956384375115,-37591.098944021396,0.9299597897878696,0.0006272549535069733,0.09865220420438552,4.892911918701932e-05,0.09865220420438552,4.892911918701932e-05
PA,guesthost_Tyr,60.0,20.0,2,3,0.7800493041985701,-7377.187967335864,0.5303037828337646,0.003848372549182852,0.06408111973339933,0.0004885077296738359,0.06408111973339933,0.0004885077296738359
PA,guesthost_Tyr,60.0,20.0,0,1,0.6241479806076617,-3168.733068253905,0.5158655255915674,0.0060347285700151545,0.3206871836221576,0.004390950225301423,0.3206871836221576,0.004390950225301423
PA,guesthost_Tyr,60.0,20.0,0,2,-0.2740299666626391,643.1698876260075,0.38145277463264304,0.008165644389380208,9.999999999999998,0.27190731469027735,9.999999999999998,0.27190731469027735
PA,guesthost_Tyr,60.0,20.0,0,3,0.9590934365326658,-63.99721270260679,1.0999999999999999,0.07426150295148631,0.029593427592380317,0.0015629819864693261,0.029593427592380317,0.0015629819864693261
PA,guesthost_Tyr,60.0,20.0,1,0,0.8203159806267583,-4040.006115844785,0.6732562491726418,0.007049506936894067,0.010217687669594046,9.887859465467738e-05,0.010217687669594046,9.887859465467738e-05
PA,guesthost_Tyr,60.0,20.0,1,2,0.9588678636344096,-22522.40344506207,0.8208681220057797,0.0025583254974686975,0.01484107652848578,3.66163419929494e-05,0.01484107652848578,3.66163419929494e-05
PA,guesthost_Tyr,60.0,20.0,1,3,0.9688059047182817,-970.8198828252933,0.8273467667158876,0.011099569286717403,0.016853291940171225,0.00018236294195738033,0.016853291940171225,0.00018236294195738033
PA,guesthost_Tyr,60.0,20.0,2,0,0.8179440576790822,-6003.321420383473,0.542059431905534,0.004225912421049724,0.06594686296577174,0.0005252971878736229,0.06594686296577174,0.0005252971878736229
PA,guesthost_Tyr,60.0,20.0,2,1,0.9985956384375115,-37591.098944021396,0.9299597897878696,0.0006272549535069733,0.09865220420438552,4.892911918701932e-05,0.09865220420438552,4.892911918701932e-05
PA,guesthost_Tyr,60.0,20.0,2,3,0.7800493041985701,-7377.187967335864,0.5303037828337646,0.003848372549182852,0.06408111973339933,0.0004885077296738359,0.06408111973339933,0.0004885077296738359
