nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,25.0,20.0,0,1,0.9937446827607749,-21771.18298242574,0.6074082702944339,0.003829304269766724,0.01270846034591654,0.00015845136021347574,0.4219205379511048,0.0027614794319589567,0.09300715521308572,0.0005381807352449425,0.01857794926749306,0.0002724040269947103,0.9999999999999939,0.007540617839524683,0.06553880214511855,0.00014741163132011374
PA,guesthost_Tyr,25.0,20.0,0,2,0.9985883632049232,-28199.9883822388,0.5028043911359019,0.003791441538721737,0.008619144448060145,8.842331618100853e-05,0.6471312697133516,0.0009845472618338535,0.10912637039181373,0.00014405194417089126,0.004406575180761222,0.00010963345469278856,0.8616545647866267,0.014491378697125851,0.07874977592676154,5.3622121466720724e-05
PA,guesthost_Tyr,25.0,20.0,0,3,0.9986259592997614,-2927.124978317107,0.37369455266372914,207826.91121792313,0.1181472116147735,10.788345109435621,0.5832875912872574,207826.91158799315,0.11816022268749594,6.4829694080198,0.026630614159125134,0.0018148751316866677,0.7340564423978156,0.027457761210193405,0.13262073495872145,6.429824777865451e-05
PA,guesthost_Tyr,25.0,20.0,1,0,0.9684459645210967,-14780.631705215494,0.7867561188392738,0.03533377966991417,0.0056102118965272365,0.00017783024074829315,0.9999999999999999,0.15640681005688578,0.001397967262233458,0.00020261194173563913,0.05548060770649364,0.007847468194213687,0.016543079061542433,0.0007190325874582485,0.006729655879482093,0.0001317122120770731
PA,guesthost_Tyr,25.0,20.0,1,2,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,25.0,20.0,1,3,0.7643511669203271,-597.9170860179994,0.9999999999999996,4.525697067293365,0.0012524211285728452,0.008198522239419033,0.9999999999999993,8.782010938272899,0.002392043362271394,0.005668198812763818,0.030024896874323012,0.17018768588615607,0.009259433561535605,0.019164416216603503,0.003922478028643989,0.0030874268866811216
PA,guesthost_Tyr,25.0,20.0,2,0,0.9943206123475031,-21968.5320469465,0.9999999996154003,0.19141105019667426,0.001412370547506278,0.000158302854382843,0.22345573786320236,0.005938946479240698,0.05617930143963256,0.0018979768171878445,0.4436130291499186,0.006771217158203606,0.14763877462894232,0.0007106727592318081,0.0794604418359227,0.00017357748936720202
PA,guesthost_Tyr,25.0,20.0,2,1,0.9996756023101181,-59892.12547999527,0.0799747392053658,0.001286554748624199,0.012847860135883323,0.00041976684877794443,0.5981409690575077,0.003889090779680574,0.09903184477902667,0.0004278457880557688,0.3271043357422269,0.004574300700551743,0.17475306485157427,0.00047234570187879054,0.11742499306458648,2.4733090396006976e-05
PA,guesthost_Tyr,25.0,20.0,2,3,0.8795365493529436,-4546.945179292531,0.8164418645294049,1997938.034718483,0.003035045483038392,0.8159225340256218,0.49311458852735934,1997938.0109629098,0.0030344243900601205,1.553246697486889,0.022031904942640134,0.004866672949174907,0.02123734907550281,0.0024238852247223355,0.004442156383690438,8.517001057002741e-05
PA,guesthost_Tyr,25.0,20.0,0,1,0.9937446827607749,-21771.18298242574,0.6074082702944339,0.003829304269766724,0.01270846034591654,0.00015845136021347574,0.4219205379511048,0.0027614794319589567,0.09300715521308572,0.0005381807352449425,0.01857794926749306,0.0002724040269947103,0.9999999999999939,0.007540617839524683,0.06553880214511855,0.00014741163132011374
PA,guesthost_Tyr,25.0,20.0,0,2,0.9985883632049232,-28199.9883822388,0.5028043911359019,0.003791441538721737,0.008619144448060145,8.842331618100853e-05,0.6471312697133516,0.0009845472618338535,0.10912637039181373,0.00014405194417089126,0.004406575180761222,0.00010963345469278856,0.8616545647866267,0.014491378697125851,0.07874977592676154,5.3622121466720724e-05
PA,guesthost_Tyr,25.0,20.0,0,3,0.9986259592997614,-2927.124978317107,0.37369455266372914,207826.91121792313,0.1181472116147735,10.788345109435621,0.5832875912872574,207826.91158799315,0.11816022268749594,6.4829694080198,0.026630614159125134,0.0018148751316866677,0.7340564423978156,0.027457761210193405,0.13262073495872145,6.429824777865451e-05
PA,guesthost_Tyr,25.0,20.0,1,0,0.9684459645210967,-14780.631705215494,0.7867561188392738,0.03533377966991417,0.0056102118965272365,0.00017783024074829315,0.9999999999999999,0.15640681005688578,0.001397967262233458,0.00020261194173563913,0.05548060770649364,0.007847468194213687,0.016543079061542433,0.0007190325874582485,0.006729655879482093,0.0001317122120770731
PA,guesthost_Tyr,25.0,20.0,1,2,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,25.0,20.0,1,3,0.7643511669203271,-597.9170860179994,0.9999999999999996,4.525697067293365,0.0012524211285728452,0.008198522239419033,0.9999999999999993,8.782010938272899,0.002392043362271394,0.005668198812763818,0.030024896874323012,0.17018768588615607,0.009259433561535605,0.019164416216603503,0.003922478028643989,0.0030874268866811216
PA,guesthost_Tyr,25.0,20.0,2,0,0.9943206123475031,-21968.5320469465,0.9999999996154003,0.19141105019667426,0.001412370547506278,0.000158302854382843,0.22345573786320236,0.005938946479240698,0.05617930143963256,0.0018979768171878445,0.4436130291499186,0.006771217158203606,0.14763877462894232,0.0007106727592318081,0.0794604418359227,0.00017357748936720202
PA,guesthost_Tyr,25.0,20.0,2,1,0.9996756023101181,-59892.12547999527,0.0799747392053658,0.001286554748624199,0.012847860135883323,0.00041976684877794443,0.5981409690575077,0.003889090779680574,0.09903184477902667,0.0004278457880557688,0.3271043357422269,0.004574300700551743,0.17475306485157427,0.00047234570187879054,0.11742499306458648,2.4733090396006976e-05
PA,guesthost_Tyr,25.0,20.0,2,3,0.8795365493529436,-4546.945179292531,0.8164418645294049,1997938.034718483,0.003035045483038392,0.8159225340256218,0.49311458852735934,1997938.0109629098,0.0030344243900601205,1.553246697486889,0.022031904942640134,0.004866672949174907,0.02123734907550281,0.0024238852247223355,0.004442156383690438,8.517001057002741e-05
