nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,30.0,20.0,0,1,0.9463213183191016,-15791.99976845503,0.7059519828470239,0.006386734357972966,0.02074830675287988,0.0003429186570897531,0.2518992448270739,0.0030761155206551452,0.17669576140424564,0.0013549891577942898,0.05915683715478816,0.00024016107121471833
PA,guesthost_Tyr,30.0,20.0,0,2,0.976877942386092,-15223.394001920327,0.8766864467020626,0.003177557354372341,0.11408693783568528,0.0005146364704694908,0.026782291530291307,0.0006158043448027221,0.9999999999999999,0.010010224725020458,0.12680076367657733,0.00038461337181989054
PA,guesthost_Tyr,30.0,20.0,0,3,0.9979145403376614,-2444.2982717947557,0.3499582046179884,0.04197312662603146,0.0940781625038077,0.006587177064961676,0.6304323510713704,0.044350649929563994,0.18114140894753622,0.003041233459012305,0.14712082916276772,0.0003315956843245682
PA,guesthost_Tyr,30.0,20.0,1,0,0.9779362579980705,-20459.77361464823,0.7924910607947722,0.015952304510214642,0.0025793857747082962,7.268355350699204e-05,0.5747288835509708,0.00740734687810276,0.01016199748587561,5.221748883506065e-05,0.007884533638502583,2.1647672125847496e-05
PA,guesthost_Tyr,30.0,20.0,1,2,0.9450369902323351,-20040.608706259307,0.9999988872353162,0.1466880703173197,0.003631333345452144,0.00017935685128051825,0.5997303563938148,0.1562343522773634,0.0051901242903240625,0.00016028203879851823,0.006744004394996887,2.605554025432833e-05
PA,guesthost_Tyr,30.0,20.0,1,3,0.7894771418040839,-815.5343907701746,0.9999999666436148,0.18353569827337224,0.0019266620477712455,0.000800329772435371,0.3986967953575166,0.25176896445807984,0.004703596281322015,0.0007513949350676518,0.0038019707475233835,0.0002518268550193473
PA,guesthost_Tyr,30.0,20.0,2,0,0.9839717813852222,-16711.69912428917,0.9493390396645941,0.09428399686417879,0.0019365095732995306,0.0001505322102033634,0.5130752972007877,0.002042395268600093,0.1222859569191644,0.0003442856477024859,0.06458030782840046,0.00017957217303473313
PA,guesthost_Tyr,30.0,20.0,2,1,0.999537279771762,-52808.02256450457,0.8838797864362795,0.0015271832505204595,0.10572213394187509,0.00014212146758048517,0.0849589741317644,0.0016712448462282913,0.21191444254460262,0.0009734130803206181,0.11144969081242645,2.8965565303424356e-05
PA,guesthost_Tyr,30.0,20.0,2,3,0.7963154467420147,-3879.145545654346,0.9999999999999999,0.018101938937916888,0.0032961747431834994,5.4011968424897743e-05,0.005826958084288996,0.0011238959666114426,0.06053471110022229,0.012252788667020809,0.003648907967409038,4.861167289808058e-05
PA,guesthost_Tyr,30.0,20.0,0,1,0.9463213183191016,-15791.99976845503,0.7059519828470239,0.006386734357972966,0.02074830675287988,0.0003429186570897531,0.2518992448270739,0.0030761155206551452,0.17669576140424564,0.0013549891577942898,0.05915683715478816,0.00024016107121471833
PA,guesthost_Tyr,30.0,20.0,0,2,0.976877942386092,-15223.394001920327,0.8766864467020626,0.003177557354372341,0.11408693783568528,0.0005146364704694908,0.026782291530291307,0.0006158043448027221,0.9999999999999999,0.010010224725020458,0.12680076367657733,0.00038461337181989054
PA,guesthost_Tyr,30.0,20.0,0,3,0.9979145403376614,-2444.2982717947557,0.3499582046179884,0.04197312662603146,0.0940781625038077,0.006587177064961676,0.6304323510713704,0.044350649929563994,0.18114140894753622,0.003041233459012305,0.14712082916276772,0.0003315956843245682
PA,guesthost_Tyr,30.0,20.0,1,0,0.9779362579980705,-20459.77361464823,0.7924910607947722,0.015952304510214642,0.0025793857747082962,7.268355350699204e-05,0.5747288835509708,0.00740734687810276,0.01016199748587561,5.221748883506065e-05,0.007884533638502583,2.1647672125847496e-05
PA,guesthost_Tyr,30.0,20.0,1,2,0.9450369902323351,-20040.608706259307,0.9999988872353162,0.1466880703173197,0.003631333345452144,0.00017935685128051825,0.5997303563938148,0.1562343522773634,0.0051901242903240625,0.00016028203879851823,0.006744004394996887,2.605554025432833e-05
PA,guesthost_Tyr,30.0,20.0,1,3,0.7894771418040839,-815.5343907701746,0.9999999666436148,0.18353569827337224,0.0019266620477712455,0.000800329772435371,0.3986967953575166,0.25176896445807984,0.004703596281322015,0.0007513949350676518,0.0038019707475233835,0.0002518268550193473
PA,guesthost_Tyr,30.0,20.0,2,0,0.9839717813852222,-16711.69912428917,0.9493390396645941,0.09428399686417879,0.0019365095732995306,0.0001505322102033634,0.5130752972007877,0.002042395268600093,0.1222859569191644,0.0003442856477024859,0.06458030782840046,0.00017957217303473313
PA,guesthost_Tyr,30.0,20.0,2,1,0.999537279771762,-52808.02256450457,0.8838797864362795,0.0015271832505204595,0.10572213394187509,0.00014212146758048517,0.0849589741317644,0.0016712448462282913,0.21191444254460262,0.0009734130803206181,0.11144969081242645,2.8965565303424356e-05
PA,guesthost_Tyr,30.0,20.0,2,3,0.7963154467420147,-3879.145545654346,0.9999999999999999,0.018101938937916888,0.0032961747431834994,5.4011968424897743e-05,0.005826958084288996,0.0011238959666114426,0.06053471110022229,0.012252788667020809,0.003648907967409038,4.861167289808058e-05
