nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,35.0,20.0,0,1,0.998142673381861,-26850.85553113047,0.7339277012745777,0.002469338841394759,0.007593850074005932,3.9957312075141205e-05,0.38635474252902624,0.0007848047123073501,0.1323188030014212,0.0003195733316227461,0.008442769995369276,0.00021660055762892414,0.7492378874066679,0.010477780336054248,0.06302097714919287,5.997780594609958e-05
PA,guesthost_Tyr,35.0,20.0,0,2,0.8399878498503723,-5606.006588051421,0.35955373203812446,944998.6787404432,0.11279009441728559,40.72732049657026,0.5178552445451484,944998.6804355405,0.11276290736955705,26.912762466787697,0.04797786821075642,0.0036869694627409823,0.9999999998091185,0.019928677705905153,0.1469268305577497,0.001890476749417001
PA,guesthost_Tyr,35.0,20.0,0,3,0.9981764367365935,-1381.6670372916249,0.7001359253882259,3.9134241851355673,0.002335549497038349,0.004047842674307941,0.9738449762810175,0.004826577522880225,0.1684297822803428,0.0016219633464635505,0.011005983541881283,0.003931630451730195,0.9999999999987206,0.3089786824401224,0.17666568298008356,0.0063830381146106965
PA,guesthost_Tyr,35.0,20.0,1,0,0.9882649788841891,-18457.35477310277,0.9999999999999999,0.04197919973259763,0.001919281053897838,7.514844810655777e-05,0.44072240078291725,0.004828933103189346,0.02046268440010009,0.0003769278524286482,0.12193504848344738,0.0051479574246887086,0.05795593118858218,0.0007938252600009897,0.018004503728556207,5.009127206556785e-05
PA,guesthost_Tyr,35.0,20.0,1,2,0.9750720917724823,-22302.65207155211,0.98307576121538,280238.03431751236,0.004743925686355672,0.9313702954113967,0.4324011416697532,280238.03616359166,0.004743784050730155,2.0998781400027426,0.044466316507992286,0.0008849639048165454,0.061377063697503474,0.0007605149924433754,0.009444067935338175,3.692749698331547e-05
PA,guesthost_Tyr,35.0,20.0,1,3,0.8858644112952849,-1229.622804434874,0.9999995636466811,0.588999368285529,0.0016845162767611668,0.0024035320672985225,0.4492112374262255,1.1489231886111662,0.00414044626977844,0.003651579440421996,0.12032281960713964,0.011715383393546488,0.04162296236361716,0.0024108946581329425,0.00855264272605314,0.0007784155268774248
PA,guesthost_Tyr,35.0,20.0,2,0,0.9589718406334082,-9993.301061927314,0.9999999336333052,0.13438140637453874,0.0020567577509545106,0.00027374430687950605,0.05271499874933589,0.01367430691711877,0.031140356324134772,0.013599390199470783,0.33772245281134544,0.008885913170492877,0.13792508070175644,0.0015616040441230677,0.05027871801793488,0.0002932853250614937
PA,guesthost_Tyr,35.0,20.0,2,1,0.9995716018184776,-45812.46755844031,0.16764983394978686,0.003103980977064211,0.0502963755064512,0.0008360277405430828,0.8158880171535936,0.003257702280952967,0.13302978108640956,0.00022884046666818658,0.0005656421153454361,0.00010232870057727939,0.9999999999999875,0.14319080243237867,0.11753522543024543,3.910771645842592e-05
PA,guesthost_Tyr,35.0,20.0,2,3,0.8621186665727576,-5467.419304599286,0.8387108719376473,1937570.8456378945,0.0029318309642577256,1.2756620390769435,0.530556638883204,1937570.8985910073,0.0029316515876351974,1.583187805356578,0.0031768532181635292,0.0005624591920402867,0.17104290924466406,0.036187502732350586,0.004557743933796693,7.8724931279717e-05
PA,guesthost_Tyr,35.0,20.0,0,1,0.998142673381861,-26850.85553113047,0.7339277012745777,0.002469338841394759,0.007593850074005932,3.9957312075141205e-05,0.38635474252902624,0.0007848047123073501,0.1323188030014212,0.0003195733316227461,0.008442769995369276,0.00021660055762892414,0.7492378874066679,0.010477780336054248,0.06302097714919287,5.997780594609958e-05
PA,guesthost_Tyr,35.0,20.0,0,2,0.8399878498503723,-5606.006588051421,0.35955373203812446,944998.6787404432,0.11279009441728559,40.72732049657026,0.5178552445451484,944998.6804355405,0.11276290736955705,26.912762466787697,0.04797786821075642,0.0036869694627409823,0.9999999998091185,0.019928677705905153,0.1469268305577497,0.001890476749417001
PA,guesthost_Tyr,35.0,20.0,0,3,0.9981764367365935,-1381.6670372916249,0.7001359253882259,3.9134241851355673,0.002335549497038349,0.004047842674307941,0.9738449762810175,0.004826577522880225,0.1684297822803428,0.0016219633464635505,0.011005983541881283,0.003931630451730195,0.9999999999987206,0.3089786824401224,0.17666568298008356,0.0063830381146106965
