nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,50.0,53.0,0,1,0.6399008702358713,-462.7613332300063,0.4942248573903413,0.014682917292321969,0.15398793933346155,0.005513268899870837,0.15398793933346155,0.005513268899870837
PA,guesthost_Trp,50.0,53.0,0,2,0.7019266401545933,-111.6322683900786,0.6154293948878697,0.03960304372534592,0.07809456914109988,0.005519848684178427,0.07809456914109988,0.005519848684178427
PA,guesthost_Trp,50.0,53.0,0,3,1.0,-87.82086669790988,0.6704518020542652,inf,3.0909741234632353,inf,3.0909741234632353,inf
PA,guesthost_Trp,50.0,53.0,1,0,0.9375193592895341,-1212.9155632693444,0.7535911006896241,0.011050663796509482,0.01946861181567208,0.00024209136483394026,0.01946861181567208,0.00024209136483394026
PA,guesthost_Trp,50.0,53.0,1,2,0.9486493256845614,-510.2063731417756,0.90101844367651,0.020682301454780866,0.008613285951818282,0.00015507136373849902,0.008613285951818282,0.00015507136373849902
PA,guesthost_Trp,50.0,53.0,1,3,0.934652239537196,-21.58390603399803,0.7221400992023593,0.06953353830579839,0.04397447580204468,0.005200033548364599,0.04397447580204468,0.005200033548364599
PA,guesthost_Trp,50.0,53.0,2,0,0.8961746731750851,-221.75679629659518,1.0999999999999999,0.06784846440495246,0.011865787974792517,0.0005296801111106664,0.011865787974792517,0.0005296801111106664
PA,guesthost_Trp,50.0,53.0,2,1,0.940882711306511,-469.3069939074894,1.0999999999999999,0.036666194522192726,0.013036953278249788,0.00030676562179061045,0.013036953278249788,0.00030676562179061045
PA,guesthost_Trp,50.0,53.0,2,3,-2.220446049250313e-16,-2.449191525667351,0.6502127789902926,0.0001618450389063462,0.006502477590611586,0.006222088487230509,0.006502477590611586,0.006222088487230509
PA,guesthost_Trp,50.0,53.0,0,1,0.6399008702358713,-462.7613332300063,0.4942248573903413,0.014682917292321969,0.15398793933346155,0.005513268899870837,0.15398793933346155,0.005513268899870837
PA,guesthost_Trp,50.0,53.0,0,2,0.7019266401545933,-111.6322683900786,0.6154293948878697,0.03960304372534592,0.07809456914109988,0.005519848684178427,0.07809456914109988,0.005519848684178427
PA,guesthost_Trp,50.0,53.0,0,3,1.0,-87.82086669790988,0.6704518020542652,inf,3.0909741234632353,inf,3.0909741234632353,inf
PA,guesthost_Trp,50.0,53.0,1,0,0.9375193592895341,-1212.9155632693444,0.7535911006896241,0.011050663796509482,0.01946861181567208,0.00024209136483394026,0.01946861181567208,0.00024209136483394026
PA,guesthost_Trp,50.0,53.0,1,2,0.9486493256845614,-510.2063731417756,0.90101844367651,0.020682301454780866,0.008613285951818282,0.00015507136373849902,0.008613285951818282,0.00015507136373849902
PA,guesthost_Trp,50.0,53.0,1,3,0.934652239537196,-21.58390603399803,0.7221400992023593,0.06953353830579839,0.04397447580204468,0.005200033548364599,0.04397447580204468,0.005200033548364599
PA,guesthost_Trp,50.0,53.0,2,0,0.8961746731750851,-221.75679629659518,1.0999999999999999,0.06784846440495246,0.011865787974792517,0.0005296801111106664,0.011865787974792517,0.0005296801111106664
PA,guesthost_Trp,50.0,53.0,2,1,0.940882711306511,-469.3069939074894,1.0999999999999999,0.036666194522192726,0.013036953278249788,0.00030676562179061045,0.013036953278249788,0.00030676562179061045
PA,guesthost_Trp,50.0,53.0,2,3,-2.220446049250313e-16,-2.449191525667351,0.6502127789902926,0.0001618450389063462,0.006502477590611586,0.006222088487230509,0.006502477590611586,0.006222088487230509
PA,guesthost_Trp,50.0,53.0,0,1,0.6399008702358713,-462.7613332300063,0.4942248573903413,0.014682917292321969,0.15398793933346155,0.005513268899870837,0.15398793933346155,0.005513268899870837
PA,guesthost_Trp,50.0,53.0,0,2,0.7019266401545933,-111.6322683900786,0.6154293948878697,0.03960304372534592,0.07809456914109988,0.005519848684178427,0.07809456914109988,0.005519848684178427
PA,guesthost_Trp,50.0,53.0,0,3,1.0,-87.82086669790988,0.6704518020542652,inf,3.0909741234632353,inf,3.0909741234632353,inf
PA,guesthost_Trp,50.0,53.0,1,0,0.9375193592895341,-1212.9155632693444,0.7535911006896241,0.011050663796509482,0.01946861181567208,0.00024209136483394026,0.01946861181567208,0.00024209136483394026
PA,guesthost_Trp,50.0,53.0,1,2,0.9486493256845614,-510.2063731417756,0.90101844367651,0.020682301454780866,0.008613285951818282,0.00015507136373849902,0.008613285951818282,0.00015507136373849902
PA,guesthost_Trp,50.0,53.0,1,3,0.934652239537196,-21.58390603399803,0.7221400992023593,0.06953353830579839,0.04397447580204468,0.005200033548364599,0.04397447580204468,0.005200033548364599
PA,guesthost_Trp,50.0,53.0,2,0,0.8961746731750851,-221.75679629659518,1.0999999999999999,0.06784846440495246,0.011865787974792517,0.0005296801111106664,0.011865787974792517,0.0005296801111106664
PA,guesthost_Trp,50.0,53.0,2,1,0.940882711306511,-469.3069939074894,1.0999999999999999,0.036666194522192726,0.013036953278249788,0.00030676562179061045,0.013036953278249788,0.00030676562179061045
PA,guesthost_Trp,50.0,53.0,2,3,-2.220446049250313e-16,-2.449191525667351,0.6502127789902926,0.0001618450389063462,0.006502477590611586,0.006222088487230509,0.006502477590611586,0.006222088487230509
PA,guesthost_Trp,50.0,53.0,0,1,0.6399008702358713,-462.7613332300063,0.4942248573903413,0.014682917292321969,0.15398793933346155,0.005513268899870837,0.15398793933346155,0.005513268899870837
PA,guesthost_Trp,50.0,53.0,0,2,0.7019266401545933,-111.6322683900786,0.6154293948878697,0.03960304372534592,0.07809456914109988,0.005519848684178427,0.07809456914109988,0.005519848684178427
PA,guesthost_Trp,50.0,53.0,0,3,1.0,-87.82086669790988,0.6704518020542652,inf,3.0909741234632353,inf,3.0909741234632353,inf
PA,guesthost_Trp,50.0,53.0,1,0,0.9375193592895341,-1212.9155632693444,0.7535911006896241,0.011050663796509482,0.01946861181567208,0.00024209136483394026,0.01946861181567208,0.00024209136483394026
PA,guesthost_Trp,50.0,53.0,1,2,0.9486493256845614,-510.2063731417756,0.90101844367651,0.020682301454780866,0.008613285951818282,0.00015507136373849902,0.008613285951818282,0.00015507136373849902
PA,guesthost_Trp,50.0,53.0,1,3,0.934652239537196,-21.58390603399803,0.7221400992023593,0.06953353830579839,0.04397447580204468,0.005200033548364599,0.04397447580204468,0.005200033548364599
PA,guesthost_Trp,50.0,53.0,2,0,0.8961746731750851,-221.75679629659518,1.0999999999999999,0.06784846440495246,0.011865787974792517,0.0005296801111106664,0.011865787974792517,0.0005296801111106664
PA,guesthost_Trp,50.0,53.0,2,1,0.940882711306511,-469.3069939074894,1.0999999999999999,0.036666194522192726,0.013036953278249788,0.00030676562179061045,0.013036953278249788,0.00030676562179061045
PA,guesthost_Trp,50.0,53.0,2,3,-2.220446049250313e-16,-2.449191525667351,0.6502127789902926,0.0001618450389063462,0.006502477590611586,0.006222088487230509,0.006502477590611586,0.006222088487230509
