nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,20.0,20.0,0,1,0.06462864314037442,-355.5396479556149,0.3747442411614838,0.005156183101545158,3.3755733423510845,0.18306291150418283,3.3755733423510845,0.18306291150418283
PA,guesthost_Tyr,20.0,20.0,0,2,0.04762013968676493,-460.51249049345137,0.3740608162678817,0.003891008105226884,3.211338130679865,0.1530839940432004,3.211338130679865,0.1530839940432004
PA,guesthost_Tyr,20.0,20.0,0,3,0.7210026461721692,-1321.2296121866016,0.5921901000699726,0.011083409728330294,0.16334074608240637,0.0031814573215849015,0.16334074608240637,0.0031814573215849015
PA,guesthost_Tyr,20.0,20.0,1,0,0.9509726901031698,-14910.549701875878,1.0999999999999983,0.005306897033135355,0.004841608478922979,1.5965631404051805e-05,0.004841608478922979,1.5965631404051805e-05
PA,guesthost_Tyr,20.0,20.0,1,2,0.934060048279429,-19255.43611541394,1.0999999999999999,0.0058319570404726925,0.005092222106734645,1.851508665505209e-05,0.005092222106734645,1.851508665505209e-05
PA,guesthost_Tyr,20.0,20.0,1,3,0.7307128475496271,-758.7374156108816,1.0999999999999999,0.04235338937732655,0.002905892962027778,8.148109144276779e-05,0.002905892962027778,8.148109144276779e-05
PA,guesthost_Tyr,20.0,20.0,2,0,0.9207140502497576,-22412.377644929074,0.6283904582286585,0.0021514703167738723,0.1040422594742374,0.00032494840198078956,0.1040422594742374,0.00032494840198078956
PA,guesthost_Tyr,20.0,20.0,2,1,0.9780141603411516,-27178.395671686878,0.7782198329201099,0.0017127705384766578,0.07691095551636479,0.00013675790775211647,0.07691095551636479,0.00013675790775211647
PA,guesthost_Tyr,20.0,20.0,2,3,0.5711128917105117,-3659.93526611383,0.5951571181384375,0.007024623973800475,0.010839913199314948,0.00014340280931395273,0.010839913199314948,0.00014340280931395273
PA,guesthost_Tyr,20.0,20.0,0,1,0.06462864314037442,-355.5396479556149,0.3747442411614838,0.005156183101545158,3.3755733423510845,0.18306291150418283,3.3755733423510845,0.18306291150418283
PA,guesthost_Tyr,20.0,20.0,0,2,0.04762013968676493,-460.51249049345137,0.3740608162678817,0.003891008105226884,3.211338130679865,0.1530839940432004,3.211338130679865,0.1530839940432004
PA,guesthost_Tyr,20.0,20.0,0,3,0.7210026461721692,-1321.2296121866016,0.5921901000699726,0.011083409728330294,0.16334074608240637,0.0031814573215849015,0.16334074608240637,0.0031814573215849015
PA,guesthost_Tyr,20.0,20.0,1,0,0.9509726901031698,-14910.549701875878,1.0999999999999983,0.005306897033135355,0.004841608478922979,1.5965631404051805e-05,0.004841608478922979,1.5965631404051805e-05
PA,guesthost_Tyr,20.0,20.0,1,2,0.934060048279429,-19255.43611541394,1.0999999999999999,0.0058319570404726925,0.005092222106734645,1.851508665505209e-05,0.005092222106734645,1.851508665505209e-05
PA,guesthost_Tyr,20.0,20.0,1,3,0.7307128475496271,-758.7374156108816,1.0999999999999999,0.04235338937732655,0.002905892962027778,8.148109144276779e-05,0.002905892962027778,8.148109144276779e-05
PA,guesthost_Tyr,20.0,20.0,2,0,0.9207140502497576,-22412.377644929074,0.6283904582286585,0.0021514703167738723,0.1040422594742374,0.00032494840198078956,0.1040422594742374,0.00032494840198078956
PA,guesthost_Tyr,20.0,20.0,2,1,0.9780141603411516,-27178.395671686878,0.7782198329201099,0.0017127705384766578,0.07691095551636479,0.00013675790775211647,0.07691095551636479,0.00013675790775211647
PA,guesthost_Tyr,20.0,20.0,2,3,0.5711128917105117,-3659.93526611383,0.5951571181384375,0.007024623973800475,0.010839913199314948,0.00014340280931395273,0.010839913199314948,0.00014340280931395273
