nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,90.0,20.0,0,1,0.9483777236197896,-864.6086677513252,0.9999999999998355,0.03305292891858843,0.016679868952852173,0.0006901554434899702,0.07546314792440884,0.003741780618456953,0.469456446564116,0.02516637143137834,0.05210653022398465,0.0016300072209837087
PA,guesthost_Tyr,90.0,20.0,0,2,0.9337071692959422,-1381.8006887317156,0.9999999999999999,0.026408595263054748,0.015082077464048368,0.0004406091125113802,0.041691634084185684,0.0021042669710860033,0.9999999999985236,0.041791131891648105,0.0567737115481725,0.00201456033050516
PA,guesthost_Tyr,90.0,20.0,1,0,0.5156441380804444,-106.73741405706699,0.9999999996842304,0.691392438431966,0.0019077229714809518,0.002488584822422002,0.2689413397144788,0.7325025179606046,0.004816602885668563,0.0035963257944885037,0.0032031066038228787,0.0007592467220795273
PA,guesthost_Tyr,90.0,20.0,1,2,0.9309663300809086,-1221.8844043673125,0.5209962067983783,1.2793085221211595,0.005244834980838888,0.001882864862915983,0.9999999999999905,1.2165085200107901,0.0035197251370305896,0.001402173007152406,0.006252264267331062,0.00010978014745437129
PA,guesthost_Tyr,90.0,20.0,1,3,0.663519716415961,-24.43527737555857,0.9183787672211209,51599697.27013672,0.0027543698755309017,71152148.72553726,0.37953519816015585,51602095.19801232,0.0027495425922271213,172663538.81197584,0.003573103003351771,96739.02399860354
PA,guesthost_Tyr,90.0,20.0,2,0,0.8015209216137167,-1052.3454294826447,0.9999999999999999,0.0747395680312048,0.0028194931005283775,0.00024900099677169007,0.08985845265740121,0.012042194495092513,0.027998735949952894,0.0023855974692998487,0.005335416189354297,0.0001391666253611588
PA,guesthost_Tyr,90.0,20.0,2,1,0.9577690624164608,-774.1470511572275,0.9999999999999996,0.13898097679673535,0.0024555316717046064,0.00034884048461747153,0.35720094123518364,0.0140876914476526,0.03535063114860277,0.0009430596609761477,0.015082810391243316,0.00026244325055746584
PA,guesthost_Tyr,90.0,20.0,2,3,0.9947622272298645,-9558.081137906109,0.9862326151178795,0.0025915413589757434,0.027159175207256518,8.221573856148158e-05,0.011191910324774923,0.0005277136616097086,0.180738724310746,0.005213345041588323,0.028808075983797362,5.210996476907291e-05
PA,guesthost_Tyr,90.0,20.0,0,1,0.9483777236197896,-864.6086677513252,0.9999999999998355,0.03305292891858843,0.016679868952852173,0.0006901554434899702,0.07546314792440884,0.003741780618456953,0.469456446564116,0.02516637143137834,0.05210653022398465,0.0016300072209837087
PA,guesthost_Tyr,90.0,20.0,0,2,0.9337071692959422,-1381.8006887317156,0.9999999999999999,0.026408595263054748,0.015082077464048368,0.0004406091125113802,0.041691634084185684,0.0021042669710860033,0.9999999999985236,0.041791131891648105,0.0567737115481725,0.00201456033050516
PA,guesthost_Tyr,90.0,20.0,1,0,0.5156441380804444,-106.73741405706699,0.9999999996842304,0.691392438431966,0.0019077229714809518,0.002488584822422002,0.2689413397144788,0.7325025179606046,0.004816602885668563,0.0035963257944885037,0.0032031066038228787,0.0007592467220795273
PA,guesthost_Tyr,90.0,20.0,1,2,0.9309663300809086,-1221.8844043673125,0.5209962067983783,1.2793085221211595,0.005244834980838888,0.001882864862915983,0.9999999999999905,1.2165085200107901,0.0035197251370305896,0.001402173007152406,0.006252264267331062,0.00010978014745437129
PA,guesthost_Tyr,90.0,20.0,1,3,0.663519716415961,-24.43527737555857,0.9183787672211209,51599697.27013672,0.0027543698755309017,71152148.72553726,0.37953519816015585,51602095.19801232,0.0027495425922271213,172663538.81197584,0.003573103003351771,96739.02399860354
PA,guesthost_Tyr,90.0,20.0,2,0,0.8015209216137167,-1052.3454294826447,0.9999999999999999,0.0747395680312048,0.0028194931005283775,0.00024900099677169007,0.08985845265740121,0.012042194495092513,0.027998735949952894,0.0023855974692998487,0.005335416189354297,0.0001391666253611588
PA,guesthost_Tyr,90.0,20.0,2,1,0.9577690624164608,-774.1470511572275,0.9999999999999996,0.13898097679673535,0.0024555316717046064,0.00034884048461747153,0.35720094123518364,0.0140876914476526,0.03535063114860277,0.0009430596609761477,0.015082810391243316,0.00026244325055746584
PA,guesthost_Tyr,90.0,20.0,2,3,0.9947622272298645,-9558.081137906109,0.9862326151178795,0.0025915413589757434,0.027159175207256518,8.221573856148158e-05,0.011191910324774923,0.0005277136616097086,0.180738724310746,0.005213345041588323,0.028808075983797362,5.210996476907291e-05
