nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,70.0,20.0,0,1,0.6898354002440696,-2988.495255852188,0.5400576779711775,0.0065401571032822955,0.1808585361085685,0.002410075079082415,0.1808585361085685,0.002410075079082415
PA,guesthost_Tyr,70.0,20.0,0,2,0.584574689455965,-1754.5341610342948,0.4768923886844034,0.007245241060184313,0.3126461682523046,0.00593507413820948,0.3126461682523046,0.00593507413820948
PA,guesthost_Tyr,70.0,20.0,0,3,0.614842742691938,-8.173249603742729,1.0999999999990844,0.8352393663273203,0.010576727212190107,0.007597426105528461,0.010576727212190107,0.007597426105528461
PA,guesthost_Tyr,70.0,20.0,1,0,0.7926529317299195,-2694.261789486821,0.8605883981875664,0.013062065825676893,0.004841702420088901,6.0094953420918154e-05,0.004841702420088901,6.0094953420918154e-05
PA,guesthost_Tyr,70.0,20.0,1,2,0.9547959045853192,-13362.586214307517,1.0493002941178056,0.004972509095455933,0.006683236522284707,2.2163321140561773e-05,0.006683236522284707,2.2163321140561773e-05
PA,guesthost_Tyr,70.0,20.0,1,3,0.9256793331227267,-432.0018924683958,1.0999999999999142,0.03560560906377077,0.005913897237039685,0.00013559111527880252,0.005913897237039685,0.00013559111527880252
PA,guesthost_Tyr,70.0,20.0,2,0,0.8006868049223381,-4533.930696281224,0.5514119247337891,0.005078450304535737,0.03600415460004907,0.00033978060201647115,0.03600415460004907,0.00033978060201647115
PA,guesthost_Tyr,70.0,20.0,2,1,0.9939664649546468,-15431.134289780399,0.8659059536656947,0.0016079778898162578,0.055537908246313224,7.882974508203028e-05,0.055537908246313224,7.882974508203028e-05
PA,guesthost_Tyr,70.0,20.0,2,3,0.9464100453554849,-14245.878129964623,0.6929276255654329,0.0027365314391173,0.046209637518216835,0.000157779536013798,0.046209637518216835,0.000157779536013798
PA,guesthost_Tyr,70.0,20.0,0,1,0.6898354002440696,-2988.495255852188,0.5400576779711775,0.0065401571032822955,0.1808585361085685,0.002410075079082415,0.1808585361085685,0.002410075079082415
PA,guesthost_Tyr,70.0,20.0,0,2,0.584574689455965,-1754.5341610342948,0.4768923886844034,0.007245241060184313,0.3126461682523046,0.00593507413820948,0.3126461682523046,0.00593507413820948
PA,guesthost_Tyr,70.0,20.0,0,3,0.614842742691938,-8.173249603742729,1.0999999999990844,0.8352393663273203,0.010576727212190107,0.007597426105528461,0.010576727212190107,0.007597426105528461
PA,guesthost_Tyr,70.0,20.0,1,0,0.7926529317299195,-2694.261789486821,0.8605883981875664,0.013062065825676893,0.004841702420088901,6.0094953420918154e-05,0.004841702420088901,6.0094953420918154e-05
PA,guesthost_Tyr,70.0,20.0,1,2,0.9547959045853192,-13362.586214307517,1.0493002941178056,0.004972509095455933,0.006683236522284707,2.2163321140561773e-05,0.006683236522284707,2.2163321140561773e-05
PA,guesthost_Tyr,70.0,20.0,1,3,0.9256793331227267,-432.0018924683958,1.0999999999999142,0.03560560906377077,0.005913897237039685,0.00013559111527880252,0.005913897237039685,0.00013559111527880252
PA,guesthost_Tyr,70.0,20.0,2,0,0.8006868049223381,-4533.930696281224,0.5514119247337891,0.005078450304535737,0.03600415460004907,0.00033978060201647115,0.03600415460004907,0.00033978060201647115
PA,guesthost_Tyr,70.0,20.0,2,1,0.9939664649546468,-15431.134289780399,0.8659059536656947,0.0016079778898162578,0.055537908246313224,7.882974508203028e-05,0.055537908246313224,7.882974508203028e-05
PA,guesthost_Tyr,70.0,20.0,2,3,0.9464100453554849,-14245.878129964623,0.6929276255654329,0.0027365314391173,0.046209637518216835,0.000157779536013798,0.046209637518216835,0.000157779536013798
