nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Leu,27.0,20.0,0,1,0.9980551537414966,-1473.5511848464196,0.17379236772733472,0.023609341631630497,0.009454652570999558,0.0021749250945834746,0.8208908696751597,0.02083300117522924,0.0469840550310242,0.0009969863810102943,0.11601003383397412,0.0025888955342043326,0.4216744116917591,0.005955689885983058,0.08913039101891848,0.0003634481552233746
PA,guesthost_Leu,27.0,20.0,0,2,0.9982032560847458,-2839.1145402789534,0.6328071116252271,0.03692754205377515,0.03457231668584606,0.0014399447375964076,0.4749007128388016,0.03951267278580074,0.0803664692796725,0.0026790283358326503,0.009751845958885761,0.0009595157814159533,0.8537412692221413,0.07292199894651767,0.06836925475961494,0.0002606133844558115
PA,guesthost_Leu,27.0,20.0,0,3,0.9969648430311105,-1854.6367454815145,0.8724228404674826,0.05757419651346517,0.0473520200200632,0.0021784266392463705,0.20185903474082098,0.060477943807759005,0.11586726698403237,0.01615682603129746,0.016969855870022303,0.002087815072809778,0.9999999999999999,0.07192454222053743,0.08166969434925271,0.0004530000447566639
PA,guesthost_Leu,27.0,20.0,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Leu,27.0,20.0,1,2,0.9831549233624746,-825.0017329145364,0.7696059216263522,0.14708531214873566,0.005415715709848642,0.0017091948663934672,0.3867340798776646,2.0862841922627586,0.0011440703931863247,0.004045619733273138,0.3460954636796086,0.1525590359294551,0.013656896272253088,0.0017411206672936237,0.009337007738738322,0.001465073570677621
PA,guesthost_Leu,27.0,20.0,1,3,0.7506682527873756,-165.8723058330014,0.9999964853409226,452425.25221276324,0.0011154099387075695,21401.368351112065,0.6224317619499649,551653.4075604544,0.0027656293227687452,1459587.8873885956,0.42310401365483263,18708187.311738625,0.0027570300182655407,2189863.0802385947,0.004003332017188348,11110.713520658232
PA,guesthost_Leu,27.0,20.0,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Leu,27.0,20.0,2,1,0.9813221184618914,-545.2776344174636,0.8035217411100142,0.06900446116365244,0.0038605803917474866,0.0006556531146511284,0.36443080531783084,1781911.24796849,0.019145932398663697,18.75211581283097,0.047376907085484914,1781911.2463954177,0.01914699800706874,148.66796366659614,0.010986553386224741,
PA,guesthost_Leu,27.0,20.0,2,3,0.9705919737632717,-3056.6866251101587,0.6065111567967391,1073697.949889643,0.0035535313397921037,1.8068172139413656,0.7298018823259398,1073697.9669074463,0.0035532181602672304,1.5692455794030395,0.12699803436133783,0.019483828826707742,0.014532155104392989,0.000810643883402507,0.006593956838580504,8.040916186319652e-05
