nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,20.0,18.0,0,2,0.13833820661968566,-1582.7504061487473,0.3945438338105687,0.003642956567927349,1.0071640923214562,0.024634931512109225,1.0071640923214562,0.024634931512109225
PA,guesthost_Trp,20.0,18.0,0,3,0.6977783791957199,-469.99256411462596,0.5425689649162947,0.01637502222409119,0.6891945000524989,0.023237175358794077,0.6891945000524989,0.023237175358794077
PA,guesthost_Trp,20.0,18.0,2,0,0.9853033716002698,-43963.959119020874,1.0999999999999999,0.0020890449839622736,0.017939026376265915,2.3078128992493104e-05,0.017939026376265915,2.3078128992493104e-05
PA,guesthost_Trp,20.0,18.0,2,3,0.8698651164533744,-2386.842934854568,1.099999999876644,0.01784519462475597,0.006169849209681191,7.008149096781425e-05,0.006169849209681191,7.008149096781425e-05
PA,guesthost_Trp,20.0,18.0,0,2,0.13833820661968566,-1582.7504061487473,0.3945438338105687,0.003642956567927349,1.0071640923214562,0.024634931512109225,1.0071640923214562,0.024634931512109225
PA,guesthost_Trp,20.0,18.0,0,3,0.6977783791957199,-469.99256411462596,0.5425689649162947,0.01637502222409119,0.6891945000524989,0.023237175358794077,0.6891945000524989,0.023237175358794077
PA,guesthost_Trp,20.0,18.0,2,0,0.9853033716002698,-43963.959119020874,1.0999999999999999,0.0020890449839622736,0.017939026376265915,2.3078128992493104e-05,0.017939026376265915,2.3078128992493104e-05
PA,guesthost_Trp,20.0,18.0,2,3,0.8698651164533744,-2386.842934854568,1.099999999876644,0.01784519462475597,0.006169849209681191,7.008149096781425e-05,0.006169849209681191,7.008149096781425e-05
PA,guesthost_Trp,20.0,18.0,0,2,0.13833820661968566,-1582.7504061487473,0.3945438338105687,0.003642956567927349,1.0071640923214562,0.024634931512109225,1.0071640923214562,0.024634931512109225
PA,guesthost_Trp,20.0,18.0,0,3,0.6977783791957199,-469.99256411462596,0.5425689649162947,0.01637502222409119,0.6891945000524989,0.023237175358794077,0.6891945000524989,0.023237175358794077
PA,guesthost_Trp,20.0,18.0,2,0,0.9853033716002698,-43963.959119020874,1.0999999999999999,0.0020890449839622736,0.017939026376265915,2.3078128992493104e-05,0.017939026376265915,2.3078128992493104e-05
PA,guesthost_Trp,20.0,18.0,2,3,0.8698651164533744,-2386.842934854568,1.099999999876644,0.01784519462475597,0.006169849209681191,7.008149096781425e-05,0.006169849209681191,7.008149096781425e-05
PA,guesthost_Trp,20.0,18.0,0,2,0.13833820661968566,-1582.7504061487473,0.3945438338105687,0.003642956567927349,1.0071640923214562,0.024634931512109225,1.0071640923214562,0.024634931512109225
PA,guesthost_Trp,20.0,18.0,0,3,0.6977783791957199,-469.99256411462596,0.5425689649162947,0.01637502222409119,0.6891945000524989,0.023237175358794077,0.6891945000524989,0.023237175358794077
PA,guesthost_Trp,20.0,18.0,2,0,0.9853033716002698,-43963.959119020874,1.0999999999999999,0.0020890449839622736,0.017939026376265915,2.3078128992493104e-05,0.017939026376265915,2.3078128992493104e-05
PA,guesthost_Trp,20.0,18.0,2,3,0.8698651164533744,-2386.842934854568,1.099999999876644,0.01784519462475597,0.006169849209681191,7.008149096781425e-05,0.006169849209681191,7.008149096781425e-05
