nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,25.0,20.0,0,1,0.4113882400091611,-2300.355388572107,0.44188119915422713,0.005356526065133702,0.35486997767017897,0.006480808102860178,0.35486997767017897,0.006480808102860178
PA,guesthost_Tyr,25.0,20.0,0,2,0.8907613820809058,-9542.375078101271,0.6868164814620248,0.004136370755054826,0.12520107321353974,0.0006689341612776524,0.12520107321353974,0.0006689341612776524
PA,guesthost_Tyr,25.0,20.0,0,3,0.8886902559081449,-991.5520537597599,0.7616971768970511,0.014925214975490817,0.17928453205241365,0.0030112218659072336,0.17928453205241365,0.0030112218659072336
PA,guesthost_Tyr,25.0,20.0,1,0,0.9140765808231367,-10527.568229814591,0.8993373668123698,0.005501125824380439,0.006887755430239332,3.229040673691136e-05,0.006887755430239332,3.229040673691136e-05
PA,guesthost_Tyr,25.0,20.0,1,2,0.8981827247040962,-17056.653726078315,1.0999999999999999,0.007058490171144758,0.0051913152982213965,2.3037336459673124e-05,0.0051913152982213965,2.3037336459673124e-05
PA,guesthost_Tyr,25.0,20.0,1,3,0.7280485209451053,-561.6325408375502,1.0999999999999797,0.04762675422258607,0.002938011457489741,9.297609825947088e-05,0.002938011457489741,9.297609825947088e-05
PA,guesthost_Tyr,25.0,20.0,2,0,0.9698136645784393,-14902.130527730638,0.7025018257488269,0.00223178350428762,0.12205678517492087,0.00033039295108653363,0.12205678517492087,0.00033039295108653363
PA,guesthost_Tyr,25.0,20.0,2,1,0.9935536259947386,-37639.55029688733,0.8824068793137382,0.001089584296761372,0.13419021656945826,0.00012519537919794134,0.13419021656945826,0.00012519537919794134
PA,guesthost_Tyr,25.0,20.0,2,3,0.7271393429280536,-2817.318859072874,0.8139455209036953,0.012458054810991954,0.005391193653021757,7.120779937532091e-05,0.005391193653021757,7.120779937532091e-05
PA,guesthost_Tyr,25.0,20.0,0,1,0.4113882400091611,-2300.355388572107,0.44188119915422713,0.005356526065133702,0.35486997767017897,0.006480808102860178,0.35486997767017897,0.006480808102860178
PA,guesthost_Tyr,25.0,20.0,0,2,0.8907613820809058,-9542.375078101271,0.6868164814620248,0.004136370755054826,0.12520107321353974,0.0006689341612776524,0.12520107321353974,0.0006689341612776524
PA,guesthost_Tyr,25.0,20.0,0,3,0.8886902559081449,-991.5520537597599,0.7616971768970511,0.014925214975490817,0.17928453205241365,0.0030112218659072336,0.17928453205241365,0.0030112218659072336
PA,guesthost_Tyr,25.0,20.0,1,0,0.9140765808231367,-10527.568229814591,0.8993373668123698,0.005501125824380439,0.006887755430239332,3.229040673691136e-05,0.006887755430239332,3.229040673691136e-05
PA,guesthost_Tyr,25.0,20.0,1,2,0.8981827247040962,-17056.653726078315,1.0999999999999999,0.007058490171144758,0.0051913152982213965,2.3037336459673124e-05,0.0051913152982213965,2.3037336459673124e-05
PA,guesthost_Tyr,25.0,20.0,1,3,0.7280485209451053,-561.6325408375502,1.0999999999999797,0.04762675422258607,0.002938011457489741,9.297609825947088e-05,0.002938011457489741,9.297609825947088e-05
PA,guesthost_Tyr,25.0,20.0,2,0,0.9698136645784393,-14902.130527730638,0.7025018257488269,0.00223178350428762,0.12205678517492087,0.00033039295108653363,0.12205678517492087,0.00033039295108653363
PA,guesthost_Tyr,25.0,20.0,2,1,0.9935536259947386,-37639.55029688733,0.8824068793137382,0.001089584296761372,0.13419021656945826,0.00012519537919794134,0.13419021656945826,0.00012519537919794134
PA,guesthost_Tyr,25.0,20.0,2,3,0.7271393429280536,-2817.318859072874,0.8139455209036953,0.012458054810991954,0.005391193653021757,7.120779937532091e-05,0.005391193653021757,7.120779937532091e-05
