nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,70.0,20.0,0,1,0.9889844372885961,-11430.790291753854,0.9106439150822517,0.0037922071813452614,0.04048127137198731,0.0002490014301318812,0.08919498912581827,0.0010704492182261373,0.38904766900056387,0.003128312576370371,0.07156512605562385,0.00020975403340231486
PA,guesthost_Tyr,70.0,20.0,0,2,0.9904112366761778,-9178.793871429283,0.9885370688612309,0.004784214106505943,0.03110911665321297,0.00019520075589631375,0.08920327992919583,0.0008354715807585275,0.6193780619796013,0.0045673525968524245,0.08600306963599844,0.0003486772951803681
PA,guesthost_Tyr,70.0,20.0,0,3,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,1,0,0.8514335474060393,-3246.0999076486355,0.9999999985466165,0.051012543759307916,0.0023577952664331774,0.00020817330756677796,0.2530946043717894,0.04045221426661312,0.007222092853105533,0.0003634862302300754,0.004185667996399469,6.385916319747715e-05
PA,guesthost_Tyr,70.0,20.0,1,2,0.9770629514217006,-16267.866510057585,0.9999999999999999,0.014562931910045842,0.004601625031490725,7.353179237232698e-05,0.2525072079062087,0.017485428607695523,0.010006080280785081,0.0001708219387993578,0.007128232425277137,1.789479071456859e-05
PA,guesthost_Tyr,70.0,20.0,1,3,0.9295407914542185,-430.5112778235439,0.9999999999998174,0.7702180587619986,0.004704380493292899,0.0016638380193831114,0.24705093734642464,0.8180778935997811,0.008278982036766209,0.006064790415711408,0.006749710765749343,0.00014672350493855884
PA,guesthost_Tyr,70.0,20.0,2,0,0.9223581560260614,-7154.9883648005025,0.9999999999999463,0.04238533478458634,0.0026562999239064028,0.00012484379938471486,0.2295272539733625,0.004349295036619536,0.05236021523894149,0.0006521503735026264,0.014674396345154708,0.00012592137639090976
PA,guesthost_Tyr,70.0,20.0,2,1,0.9985442359118503,-19701.84513025055,0.29595184763566196,0.004397495734436351,0.023598350865650673,0.0003805333138117047,0.6586161717404773,0.0047313264517482995,0.061664547717621754,0.00014180908231445667,0.04759724388973196,3.355238269830077e-05
PA,guesthost_Tyr,70.0,20.0,2,3,0.9965125277030583,-27504.58511684844,0.6836949482988476,0.003310998834937346,0.0059838299175019975,4.426005607246626e-05,0.44983442521178835,0.0012013961999745304,0.056175384371596776,8.76866627452198e-05,0.02936073602592414,2.9008029698772515e-05
PA,guesthost_Tyr,70.0,20.0,0,1,0.9889844372885961,-11430.790291753854,0.9106439150822517,0.0037922071813452614,0.04048127137198731,0.0002490014301318812,0.08919498912581827,0.0010704492182261373,0.38904766900056387,0.003128312576370371,0.07156512605562385,0.00020975403340231486
PA,guesthost_Tyr,70.0,20.0,0,2,0.9904112366761778,-9178.793871429283,0.9885370688612309,0.004784214106505943,0.03110911665321297,0.00019520075589631375,0.08920327992919583,0.0008354715807585275,0.6193780619796013,0.0045673525968524245,0.08600306963599844,0.0003486772951803681
PA,guesthost_Tyr,70.0,20.0,0,3,,,,,,,,,,,,
PA,guesthost_Tyr,70.0,20.0,1,0,0.8514335474060393,-3246.0999076486355,0.9999999985466165,0.051012543759307916,0.0023577952664331774,0.00020817330756677796,0.2530946043717894,0.04045221426661312,0.007222092853105533,0.0003634862302300754,0.004185667996399469,6.385916319747715e-05
PA,guesthost_Tyr,70.0,20.0,1,2,0.9770629514217006,-16267.866510057585,0.9999999999999999,0.014562931910045842,0.004601625031490725,7.353179237232698e-05,0.2525072079062087,0.017485428607695523,0.010006080280785081,0.0001708219387993578,0.007128232425277137,1.789479071456859e-05
PA,guesthost_Tyr,70.0,20.0,1,3,0.9295407914542185,-430.5112778235439,0.9999999999998174,0.7702180587619986,0.004704380493292899,0.0016638380193831114,0.24705093734642464,0.8180778935997811,0.008278982036766209,0.006064790415711408,0.006749710765749343,0.00014672350493855884
PA,guesthost_Tyr,70.0,20.0,2,0,0.9223581560260614,-7154.9883648005025,0.9999999999999463,0.04238533478458634,0.0026562999239064028,0.00012484379938471486,0.2295272539733625,0.004349295036619536,0.05236021523894149,0.0006521503735026264,0.014674396345154708,0.00012592137639090976
PA,guesthost_Tyr,70.0,20.0,2,1,0.9985442359118503,-19701.84513025055,0.29595184763566196,0.004397495734436351,0.023598350865650673,0.0003805333138117047,0.6586161717404773,0.0047313264517482995,0.061664547717621754,0.00014180908231445667,0.04759724388973196,3.355238269830077e-05
PA,guesthost_Tyr,70.0,20.0,2,3,0.9965125277030583,-27504.58511684844,0.6836949482988476,0.003310998834937346,0.0059838299175019975,4.426005607246626e-05,0.44983442521178835,0.0012013961999745304,0.056175384371596776,8.76866627452198e-05,0.02936073602592414,2.9008029698772515e-05
