nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,tau_mean,tau_mean_err
PA,guesthost_Trp,10.0,18.0,0,2,0.998432863882045,-13968.972988926405,0.9687510238681758,0.0014139993774849114,0.05521383355248517,0.00011791906231222116,0.04381350940578256,0.0008200845095126341,0.22153311881803353,0.0018517019601163465,0.0631946011706833,5.533476185338568e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.993240751114785,-1378.188296170008,0.836560505109507,0.006162419619383885,0.11857118377313175,0.0013592290186156552,0.037055361423643095,0.0024215585038105773,0.9999999999999999,0.04839627483461322,0.13624733081232637,0.0009604127559239308
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768377734512,-9550.014584952185,0.904866648441967,256201.84133562242,0.0094938904767705,0.5607038595012106,0.4686084941386535,256201.84118463838,0.009494229012807486,1.0836964876035164,0.01303978121708966,4.646984134708716e-05
PA,guesthost_Trp,10.0,18.0,2,3,0.9582643521657782,-1560.0544383297142,0.9999999947706361,0.06633264565082372,0.003582161382517626,0.0003353929114553235,0.4336882679342675,0.08639961823227287,0.00841869603682653,0.00043386718119748247,0.007233251066261581,9.248859941061896e-05
PA,guesthost_Trp,10.0,18.0,0,2,0.998432863882045,-13968.972988926405,0.9687510238681758,0.0014139993774849114,0.05521383355248517,0.00011791906231222116,0.04381350940578256,0.0008200845095126341,0.22153311881803353,0.0018517019601163465,0.0631946011706833,5.533476185338568e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.993240751114785,-1378.188296170008,0.836560505109507,0.006162419619383885,0.11857118377313175,0.0013592290186156552,0.037055361423643095,0.0024215585038105773,0.9999999999999999,0.04839627483461322,0.13624733081232637,0.0009604127559239308
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768377734512,-9550.014584952185,0.904866648441967,256201.84133562242,0.0094938904767705,0.5607038595012106,0.4686084941386535,256201.84118463838,0.009494229012807486,1.0836964876035164,0.01303978121708966,4.646984134708716e-05
PA,guesthost_Trp,10.0,18.0,2,3,0.9582643521657782,-1560.0544383297142,0.9999999947706361,0.06633264565082372,0.003582161382517626,0.0003353929114553235,0.4336882679342675,0.08639961823227287,0.00841869603682653,0.00043386718119748247,0.007233251066261581,9.248859941061896e-05
PA,guesthost_Trp,10.0,18.0,0,2,0.998432863882045,-13968.972988926405,0.9687510238681758,0.0014139993774849114,0.05521383355248517,0.00011791906231222116,0.04381350940578256,0.0008200845095126341,0.22153311881803353,0.0018517019601163465,0.0631946011706833,5.533476185338568e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.993240751114785,-1378.188296170008,0.836560505109507,0.006162419619383885,0.11857118377313175,0.0013592290186156552,0.037055361423643095,0.0024215585038105773,0.9999999999999999,0.04839627483461322,0.13624733081232637,0.0009604127559239308
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768377734512,-9550.014584952185,0.904866648441967,256201.84133562242,0.0094938904767705,0.5607038595012106,0.4686084941386535,256201.84118463838,0.009494229012807486,1.0836964876035164,0.01303978121708966,4.646984134708716e-05
PA,guesthost_Trp,10.0,18.0,2,3,0.9582643521657782,-1560.0544383297142,0.9999999947706361,0.06633264565082372,0.003582161382517626,0.0003353929114553235,0.4336882679342675,0.08639961823227287,0.00841869603682653,0.00043386718119748247,0.007233251066261581,9.248859941061896e-05
PA,guesthost_Trp,10.0,18.0,0,2,0.998432863882045,-13968.972988926405,0.9687510238681758,0.0014139993774849114,0.05521383355248517,0.00011791906231222116,0.04381350940578256,0.0008200845095126341,0.22153311881803353,0.0018517019601163465,0.0631946011706833,5.533476185338568e-05
PA,guesthost_Trp,10.0,18.0,0,3,0.993240751114785,-1378.188296170008,0.836560505109507,0.006162419619383885,0.11857118377313175,0.0013592290186156552,0.037055361423643095,0.0024215585038105773,0.9999999999999999,0.04839627483461322,0.13624733081232637,0.0009604127559239308
PA,guesthost_Trp,10.0,18.0,2,0,0.9876768377734512,-9550.014584952185,0.904866648441967,256201.84133562242,0.0094938904767705,0.5607038595012106,0.4686084941386535,256201.84118463838,0.009494229012807486,1.0836964876035164,0.01303978121708966,4.646984134708716e-05
PA,guesthost_Trp,10.0,18.0,2,3,0.9582643521657782,-1560.0544383297142,0.9999999947706361,0.06633264565082372,0.003582161382517626,0.0003353929114553235,0.4336882679342675,0.08639961823227287,0.00841869603682653,0.00043386718119748247,0.007233251066261581,9.248859941061896e-05
