nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,75.0,20.0,0,1,0.18818835205156104,-414.8740248424229,0.39467358119811735,0.008203419903736105,1.5778115813499425,0.07535995863787515,1.5778115813499425,0.07535995863787515
PA,guesthost_Tyr,75.0,20.0,0,2,0.18426051264217802,-259.80234900262707,0.3919354506614557,0.010237398011080418,1.3455524912028671,0.08213949666710604,1.3455524912028671,0.08213949666710604
PA,guesthost_Tyr,75.0,20.0,1,0,0.6022447496772475,-1073.7513490622534,0.5024993483793494,0.009966463056081077,0.022702479183968845,0.0005454839898332761,0.022702479183968845,0.0005454839898332761
PA,guesthost_Tyr,75.0,20.0,1,2,0.9372807613328293,-9316.99177227905,0.9263342161498779,0.005515253542200401,0.009377362835319047,4.188566543661131e-05,0.009377362835319047,4.188566543661131e-05
PA,guesthost_Tyr,75.0,20.0,1,3,0.9333364273025953,-154.09564426014302,1.0999999999999988,0.05695380635241822,0.005835702756479946,0.0002216313769599319,0.005835702756479946,0.0002216313769599319
PA,guesthost_Tyr,75.0,20.0,2,0,0.658758862828385,-2093.2419262793387,0.5035462675471851,0.007123520612752762,0.028693163466319702,0.00047056321180324445,0.028693163466319702,0.00047056321180324445
PA,guesthost_Tyr,75.0,20.0,2,1,0.989840200867683,-10016.620157761407,0.8290030732187941,0.0022991904093499728,0.05954544127609374,0.00012932402059825888,0.05954544127609374,0.00012932402059825888
PA,guesthost_Tyr,75.0,20.0,2,3,0.9680721270481157,-12144.667026183208,0.7204648185471607,0.0026172071471409573,0.05562488790360896,0.00017033904834450942,0.05562488790360896,0.00017033904834450942
PA,guesthost_Tyr,75.0,20.0,0,1,0.18818835205156104,-414.8740248424229,0.39467358119811735,0.008203419903736105,1.5778115813499425,0.07535995863787515,1.5778115813499425,0.07535995863787515
PA,guesthost_Tyr,75.0,20.0,0,2,0.18426051264217802,-259.80234900262707,0.3919354506614557,0.010237398011080418,1.3455524912028671,0.08213949666710604,1.3455524912028671,0.08213949666710604
PA,guesthost_Tyr,75.0,20.0,1,0,0.6022447496772475,-1073.7513490622534,0.5024993483793494,0.009966463056081077,0.022702479183968845,0.0005454839898332761,0.022702479183968845,0.0005454839898332761
PA,guesthost_Tyr,75.0,20.0,1,2,0.9372807613328293,-9316.99177227905,0.9263342161498779,0.005515253542200401,0.009377362835319047,4.188566543661131e-05,0.009377362835319047,4.188566543661131e-05
PA,guesthost_Tyr,75.0,20.0,1,3,0.9333364273025953,-154.09564426014302,1.0999999999999988,0.05695380635241822,0.005835702756479946,0.0002216313769599319,0.005835702756479946,0.0002216313769599319
PA,guesthost_Tyr,75.0,20.0,2,0,0.658758862828385,-2093.2419262793387,0.5035462675471851,0.007123520612752762,0.028693163466319702,0.00047056321180324445,0.028693163466319702,0.00047056321180324445
PA,guesthost_Tyr,75.0,20.0,2,1,0.989840200867683,-10016.620157761407,0.8290030732187941,0.0022991904093499728,0.05954544127609374,0.00012932402059825888,0.05954544127609374,0.00012932402059825888
PA,guesthost_Tyr,75.0,20.0,2,3,0.9680721270481157,-12144.667026183208,0.7204648185471607,0.0026172071471409573,0.05562488790360896,0.00017033904834450942,0.05562488790360896,0.00017033904834450942
