Time,Current,State
0.291,1.0,1
0.292,0.0,0
0.293,1.0,1
0.294,0.0,0
0.295,1.0,1
0.296,1.0,1
0.297,0.0,0
0.298,1.0,1
0.299,1.0,1
0.3,1.0,1
0.301,1.0,1
0.302,0.0,0
0.303,1.0,1
0.304,1.0,1
0.305,1.0,1
0.306,1.0,1
0.307,1.0,1
0.308,1.0,1
0.309,1.0,1
0.31,1.0,1
0.311,2.0,2
0.312,2.0,2
0.313,2.0,2
0.314,2.0,2
0.315,2.0,2
0.316,2.0,2
0.317,2.0,2
0.318,2.0,2
0.319,2.0,2
0.32,0.0,0
0.321,1.0,1
0.322,0.0,0
0.323,0.0,0
0.324,1.0,1
0.325,1.0,1
0.326,1.0,1
0.327,1.0,1
0.328,1.0,1
0.329,1.0,1
0.33,1.0,1
0.331,1.0,1
0.332,1.0,1
0.333,0.0,0
0.334,1.0,1
0.335,1.0,1
0.336,1.0,1
0.337,0.0,0
0.338,1.0,1
0.339,1.0,1
0.34,1.0,1
0.341,1.0,1
0.342,1.0,1
0.343,1.0,1
0.34400000000000003,1.0,1
0.34500000000000003,1.0,1
0.34600000000000003,2.0,2
0.34700000000000003,2.0,2
0.34800000000000003,2.0,2
0.34900000000000003,0.0,0
0.35000000000000003,1.0,1
0.35100000000000003,1.0,1
0.352,1.0,1
0.353,1.0,1
0.354,1.0,1
0.355,1.0,1
0.356,2.0,2
0.357,2.0,2
0.358,2.0,2
0.359,2.0,2
0.36,2.0,2
0.361,2.0,2
0.362,2.0,2
0.363,2.0,2
0.364,2.0,2
0.365,2.0,2
0.366,2.0,2
0.367,1.0,1
0.368,1.0,1
0.369,1.0,1
0.37,1.0,1
0.371,1.0,1
0.372,1.0,1
0.373,1.0,1
0.374,1.0,1
0.375,1.0,1
0.376,0.0,0
0.377,0.0,0
0.378,1.0,1
0.379,1.0,1
0.38,1.0,1
0.381,1.0,1
0.382,1.0,1
0.383,1.0,1
0.384,1.0,1
0.385,1.0,1
0.386,1.0,1
0.387,1.0,1
0.388,0.0,0
0.389,1.0,1
0.39,1.0,1
0.391,1.0,1
0.392,1.0,1
0.393,1.0,1
0.394,0.0,0
0.395,0.0,0
0.396,0.0,0
0.397,0.0,0
0.398,0.0,0
0.399,0.0,0
0.4,0.0,0
0.401,1.0,1
0.402,1.0,1
0.403,1.0,1
0.404,1.0,1
0.405,1.0,1
0.406,1.0,1
0.40700000000000003,0.0,0
0.40800000000000003,1.0,1
0.40900000000000003,1.0,1
0.41000000000000003,1.0,1
0.41100000000000003,1.0,1
0.41200000000000003,1.0,1
0.41300000000000003,1.0,1
0.41400000000000003,1.0,1
0.41500000000000004,1.0,1
0.41600000000000004,1.0,1
0.417,1.0,1
0.418,1.0,1
0.419,1.0,1
0.42,1.0,1
0.421,1.0,1
0.422,1.0,1
0.423,1.0,1
0.424,1.0,1
0.425,0.0,0
0.426,1.0,1
0.427,1.0,1
0.428,0.0,0
0.429,1.0,1
0.43,1.0,1
0.431,1.0,1
0.432,1.0,1
0.433,1.0,1
0.434,1.0,1
0.435,2.0,2
0.436,2.0,2
0.437,2.0,2
0.438,2.0,2
0.439,2.0,2
0.44,2.0,2
0.441,2.0,2
0.442,1.0,1
0.443,2.0,2
0.444,2.0,2
0.445,2.0,2
0.446,2.0,2
0.447,2.0,2
0.448,2.0,2
0.449,2.0,2
0.45,0.0,0
0.451,1.0,1
0.452,1.0,1
0.453,1.0,1
0.454,1.0,1
0.455,1.0,1
0.456,1.0,1
0.457,1.0,1
0.458,1.0,1
0.459,1.0,1
0.46,1.0,1
0.461,1.0,1
0.462,1.0,1
0.463,1.0,1
0.464,1.0,1
0.465,0.0,0
0.466,0.0,0
0.467,1.0,1
0.468,1.0,1
0.46900000000000003,1.0,1
0.47000000000000003,1.0,1
0.47100000000000003,1.0,1
0.47200000000000003,1.0,1
0.47300000000000003,1.0,1
0.47400000000000003,1.0,1
0.47500000000000003,1.0,1
0.47600000000000003,1.0,1
0.47700000000000004,1.0,1
0.47800000000000004,1.0,1
0.47900000000000004,1.0,1
0.48,0.0,0
0.481,1.0,1
0.482,1.0,1
0.483,1.0,1
0.484,1.0,1
0.485,1.0,1
0.486,1.0,1
0.487,1.0,1
0.488,1.0,1
0.489,1.0,1
0.49,1.0,1
0.491,1.0,1
0.492,1.0,1
0.493,1.0,1
0.494,2.0,2
0.495,2.0,2
0.496,2.0,2
0.497,2.0,2
0.498,2.0,2
0.499,0.0,0
0.5,1.0,1
0.501,0.0,0
0.502,1.0,1
0.503,1.0,1
0.504,0.0,0
0.505,0.0,0
0.506,1.0,1
0.507,1.0,1
0.508,1.0,1
0.509,1.0,1
0.51,1.0,1
0.511,1.0,1
0.512,1.0,1
0.513,1.0,1
0.514,1.0,1
0.515,1.0,1
0.516,1.0,1
0.517,1.0,1
0.518,1.0,1
0.519,1.0,1
0.52,1.0,1
0.521,0.0,0
0.522,0.0,0
0.523,1.0,1
0.524,0.0,0
0.525,0.0,0
0.526,1.0,1
0.527,0.0,0
0.528,0.0,0
0.529,1.0,1
0.53,1.0,1
0.531,1.0,1
0.532,1.0,1
0.533,1.0,1
0.534,1.0,1
0.535,1.0,1
0.536,1.0,1
0.537,1.0,1
0.538,1.0,1
0.539,1.0,1
0.54,1.0,1
0.541,0.0,0
0.542,1.0,1
0.543,1.0,1
0.544,1.0,1
0.545,1.0,1
0.546,1.0,1
0.547,1.0,1
0.548,1.0,1
0.549,1.0,1
0.55,1.0,1
0.551,2.0,2
0.552,2.0,2
0.553,2.0,2
0.554,2.0,2
0.555,2.0,2
0.556,2.0,2
0.557,2.0,2
0.558,2.0,2
0.559,2.0,2
0.56,2.0,2
0.561,2.0,2
0.562,2.0,2
0.5630000000000001,2.0,2
0.5640000000000001,2.0,2
0.5650000000000001,2.0,2
0.5660000000000001,2.0,2
0.5670000000000001,2.0,2
0.5680000000000001,2.0,2
0.5690000000000001,2.0,2
0.5700000000000001,2.0,2
0.5710000000000001,2.0,2
0.5720000000000001,2.0,2
0.5730000000000001,2.0,2
0.5740000000000001,2.0,2
0.5750000000000001,2.0,2
0.5760000000000001,2.0,2
0.577,0.0,0
0.578,1.0,1
0.579,1.0,1
0.58,1.0,1
0.581,1.0,1
0.582,1.0,1
0.583,1.0,1
0.584,1.0,1
0.585,1.0,1
0.586,1.0,1
0.587,1.0,1
0.588,1.0,1
0.589,1.0,1
0.59,1.0,1
0.591,1.0,1
0.592,1.0,1
0.593,1.0,1
0.594,1.0,1
0.595,1.0,1
0.596,1.0,1
0.597,1.0,1
0.598,1.0,1
0.599,1.0,1
0.6,1.0,1
0.601,1.0,1
0.602,1.0,1
0.603,1.0,1
0.604,1.0,1
0.605,1.0,1
0.606,1.0,1
0.607,1.0,1
0.608,1.0,1
0.609,1.0,1
0.61,1.0,1
0.611,0.0,0
0.612,0.0,0
0.613,1.0,1
0.614,1.0,1
0.615,1.0,1
0.616,1.0,1
0.617,1.0,1
0.618,1.0,1
0.619,1.0,1
0.62,1.0,1
0.621,1.0,1
0.622,1.0,1
0.623,1.0,1
0.624,1.0,1
0.625,1.0,1
0.626,1.0,1
0.627,1.0,1
0.628,1.0,1
0.629,1.0,1
0.63,1.0,1
0.631,0.0,0
0.632,1.0,1
0.633,1.0,1
0.634,1.0,1
0.635,1.0,1
0.636,1.0,1
0.637,1.0,1
0.638,1.0,1
0.639,1.0,1
0.64,1.0,1
0.641,1.0,1
0.642,1.0,1
0.643,1.0,1
0.644,1.0,1
0.645,1.0,1
0.646,1.0,1
0.647,1.0,1
0.648,1.0,1
0.649,1.0,1
0.65,1.0,1
0.651,1.0,1
0.652,1.0,1
0.653,1.0,1
0.654,1.0,1
0.655,1.0,1
0.656,1.0,1
0.657,1.0,1
0.658,1.0,1
0.659,1.0,1
0.66,1.0,1
0.661,1.0,1
0.662,1.0,1
0.663,1.0,1
0.664,1.0,1
0.665,1.0,1
0.666,1.0,1
0.667,1.0,1
0.668,1.0,1
0.669,1.0,1
0.67,1.0,1
0.671,1.0,1
0.672,1.0,1
0.673,1.0,1
0.674,1.0,1
0.675,1.0,1
0.676,1.0,1
0.677,1.0,1
0.678,1.0,1
0.679,1.0,1
0.68,1.0,1
0.681,1.0,1
0.682,0.0,0
0.683,1.0,1
0.684,1.0,1
0.685,1.0,1
0.686,1.0,1
0.687,1.0,1
0.6880000000000001,1.0,1
0.6890000000000001,1.0,1
0.6900000000000001,0.0,0
0.6910000000000001,1.0,1
0.6920000000000001,0.0,0
0.6930000000000001,1.0,1
0.6940000000000001,0.0,0
0.6950000000000001,2.0,2
0.6960000000000001,0.0,0
0.6970000000000001,1.0,1
0.6980000000000001,1.0,1
0.6990000000000001,1.0,1
0.7000000000000001,1.0,1
0.7010000000000001,1.0,1
0.7020000000000001,1.0,1
0.7030000000000001,1.0,1
0.704,1.0,1
0.705,1.0,1
0.706,1.0,1
0.707,1.0,1
0.708,1.0,1
0.709,1.0,1
0.71,1.0,1
0.711,1.0,1
0.712,1.0,1
0.713,1.0,1
0.714,1.0,1
0.715,1.0,1
0.716,1.0,1
0.717,1.0,1
0.718,0.0,0
0.719,1.0,1
0.72,1.0,1
0.721,1.0,1
0.722,1.0,1
0.723,1.0,1
0.724,1.0,1
0.725,1.0,1
0.726,1.0,1
0.727,1.0,1
0.728,1.0,1
0.729,1.0,1
0.73,1.0,1
0.731,1.0,1
0.732,1.0,1
0.733,0.0,0
0.734,0.0,0
0.735,1.0,1
0.736,1.0,1
0.737,0.0,0
0.738,1.0,1
0.739,1.0,1
0.74,1.0,1
0.741,1.0,1
0.742,1.0,1
0.743,0.0,0
0.744,1.0,1
0.745,1.0,1
0.746,2.0,2
0.747,2.0,2
0.748,2.0,2
0.749,2.0,2
0.75,0.0,0
0.751,1.0,1
0.752,1.0,1
0.753,1.0,1
0.754,1.0,1
0.755,1.0,1
0.756,1.0,1
0.757,1.0,1
0.758,1.0,1
0.759,1.0,1
0.76,1.0,1
0.761,0.0,0
0.762,0.0,0
0.763,0.0,0
0.764,1.0,1
0.765,1.0,1
0.766,1.0,1
0.767,1.0,1
0.768,1.0,1
0.769,1.0,1
0.77,1.0,1
0.771,1.0,1
0.772,1.0,1
0.773,1.0,1
0.774,1.0,1
0.775,1.0,1
0.776,1.0,1
0.777,1.0,1
0.778,1.0,1
0.779,1.0,1
0.78,1.0,1
0.781,1.0,1
0.782,1.0,1
0.783,1.0,1
0.784,1.0,1
0.785,1.0,1
0.786,1.0,1
0.787,1.0,1
0.788,1.0,1
0.789,1.0,1
0.79,1.0,1
0.791,1.0,1
0.792,1.0,1
0.793,1.0,1
0.794,1.0,1
0.795,1.0,1
0.796,0.0,0
0.797,1.0,1
0.798,1.0,1
0.799,1.0,1
0.8,1.0,1
0.801,1.0,1
0.802,1.0,1
0.803,1.0,1
0.804,1.0,1
0.805,1.0,1
0.806,1.0,1
0.807,1.0,1
0.808,1.0,1
0.809,1.0,1
0.81,1.0,1
0.811,1.0,1
0.812,1.0,1
0.8130000000000001,1.0,1
0.8140000000000001,1.0,1
0.8150000000000001,1.0,1
0.8160000000000001,1.0,1
0.8170000000000001,1.0,1
0.8180000000000001,1.0,1
0.8190000000000001,1.0,1
0.8200000000000001,1.0,1
0.8210000000000001,0.0,0
0.8220000000000001,1.0,1
0.8230000000000001,1.0,1
0.8240000000000001,1.0,1
0.8250000000000001,1.0,1
0.8260000000000001,1.0,1
0.8270000000000001,0.0,0
0.8280000000000001,0.0,0
0.8290000000000001,1.0,1
0.8300000000000001,1.0,1
0.8310000000000001,1.0,1
0.8320000000000001,1.0,1
0.833,0.0,0
0.834,1.0,1
0.835,1.0,1
0.836,0.0,0
0.837,1.0,1
0.838,1.0,1
0.839,1.0,1
0.84,1.0,1
0.841,1.0,1
0.842,1.0,1
0.843,1.0,1
0.844,1.0,1
0.845,1.0,1
0.846,1.0,1
0.847,1.0,1
0.848,1.0,1
0.849,1.0,1
0.85,1.0,1
0.851,1.0,1
0.852,1.0,1
0.853,1.0,1
0.854,0.0,0
0.855,1.0,1
0.856,1.0,1
0.857,1.0,1
0.858,1.0,1
0.859,1.0,1
0.86,1.0,1
0.861,1.0,1
0.862,1.0,1
0.863,1.0,1
0.864,1.0,1
0.865,0.0,0
0.866,1.0,1
0.867,1.0,1
0.868,1.0,1
0.869,1.0,1
0.87,1.0,1
0.871,1.0,1
0.872,1.0,1
0.873,1.0,1
0.874,1.0,1
0.875,1.0,1
0.876,1.0,1
0.877,1.0,1
0.878,1.0,1
0.879,1.0,1
0.88,1.0,1
0.881,1.0,1
0.882,1.0,1
0.883,1.0,1
0.884,1.0,1
0.885,1.0,1
0.886,1.0,1
0.887,1.0,1
0.888,1.0,1
0.889,1.0,1
0.89,1.0,1
0.891,1.0,1
0.892,0.0,0
0.893,1.0,1
0.894,1.0,1
0.895,1.0,1
0.896,1.0,1
0.897,1.0,1
0.898,1.0,1
0.899,0.0,0
0.9,0.0,0
0.901,1.0,1
0.902,1.0,1
0.903,1.0,1
0.904,1.0,1
0.905,1.0,1
0.906,1.0,1
0.907,1.0,1
0.908,1.0,1
0.909,1.0,1
0.91,1.0,1
0.911,1.0,1
0.912,1.0,1
0.913,1.0,1
0.914,1.0,1
0.915,1.0,1
0.916,1.0,1
0.917,1.0,1
0.918,1.0,1
0.919,1.0,1
0.92,1.0,1
0.921,1.0,1
0.922,1.0,1
0.923,1.0,1
0.924,1.0,1
0.925,1.0,1
0.926,1.0,1
0.927,1.0,1
0.928,1.0,1
0.929,1.0,1
0.93,1.0,1
0.931,1.0,1
0.932,1.0,1
0.933,1.0,1
0.934,1.0,1
0.935,1.0,1
0.936,1.0,1
0.937,1.0,1
0.9380000000000001,1.0,1
0.9390000000000001,1.0,1
0.9400000000000001,1.0,1
0.9410000000000001,1.0,1
0.9420000000000001,1.0,1
0.9430000000000001,1.0,1
0.9440000000000001,1.0,1
0.9450000000000001,1.0,1
0.9460000000000001,1.0,1
0.9470000000000001,1.0,1
0.9480000000000001,1.0,1
0.9490000000000001,1.0,1
0.9500000000000001,1.0,1
0.9510000000000001,1.0,1
0.9520000000000001,1.0,1
0.9530000000000001,1.0,1
0.9540000000000001,1.0,1
0.9550000000000001,1.0,1
0.9560000000000001,1.0,1
0.9570000000000001,0.0,0
0.9580000000000001,1.0,1
0.9590000000000001,0.0,0
0.96,0.0,0
0.961,1.0,1
0.962,1.0,1
0.963,1.0,1
0.964,1.0,1
0.965,1.0,1
0.966,1.0,1
0.967,1.0,1
0.968,1.0,1
0.969,1.0,1
0.97,1.0,1
0.971,1.0,1
0.972,1.0,1
0.973,1.0,1
0.974,1.0,1
0.975,1.0,1
0.976,1.0,1
0.977,0.0,0
0.978,1.0,1
0.979,1.0,1
0.98,1.0,1
0.981,1.0,1
0.982,0.0,0
0.983,1.0,1
0.984,1.0,1
0.985,1.0,1
0.986,1.0,1
0.987,1.0,1
0.988,1.0,1
0.989,1.0,1
0.99,1.0,1
0.991,1.0,1
0.992,1.0,1
0.993,1.0,1
0.994,1.0,1
0.995,1.0,1
0.996,0.0,0
0.997,0.0,0
0.998,0.0,0
0.999,1.0,1
1.0,1.0,1
1.0010000000000001,1.0,1
1.002,1.0,1
1.0030000000000001,1.0,1
1.004,0.0,0
1.0050000000000001,1.0,1
1.006,1.0,1
1.0070000000000001,1.0,1
1.008,1.0,1
1.0090000000000001,1.0,1
1.01,1.0,1
1.0110000000000001,1.0,1
1.012,1.0,1
1.0130000000000001,1.0,1
1.014,1.0,1
1.0150000000000001,1.0,1
1.016,1.0,1
1.0170000000000001,2.0,2
1.018,2.0,2
1.0190000000000001,0.0,0
1.02,1.0,1
1.0210000000000001,1.0,1
1.022,1.0,1
1.0230000000000001,0.0,0
1.024,1.0,1
1.025,1.0,1
1.026,1.0,1
1.027,1.0,1
1.028,1.0,1
1.029,1.0,1
1.03,1.0,1
1.031,1.0,1
1.032,1.0,1
1.033,1.0,1
1.034,1.0,1
1.035,1.0,1
1.036,1.0,1
1.037,1.0,1
1.038,1.0,1
1.039,1.0,1
1.04,1.0,1
1.041,1.0,1
1.042,1.0,1
1.043,1.0,1
1.044,1.0,1
1.045,1.0,1
1.046,2.0,2
1.047,0.0,0
1.048,0.0,0
1.049,1.0,1
1.05,1.0,1
1.051,1.0,1
1.052,1.0,1
1.053,1.0,1
1.054,1.0,1
1.055,1.0,1
1.056,1.0,1
1.057,1.0,1
1.058,1.0,1
1.059,1.0,1
1.06,1.0,1
1.061,1.0,1
1.062,1.0,1
1.063,1.0,1
1.064,1.0,1
1.065,1.0,1
1.066,1.0,1
1.067,1.0,1
1.068,1.0,1
1.069,1.0,1
1.07,1.0,1
1.071,1.0,1
1.072,1.0,1
1.073,1.0,1
1.074,1.0,1
1.075,1.0,1
1.076,1.0,1
1.077,1.0,1
1.078,1.0,1
1.079,1.0,1
1.08,1.0,1
1.081,1.0,1
1.082,1.0,1
1.083,1.0,1
1.084,1.0,1
1.085,1.0,1
1.086,1.0,1
1.087,1.0,1
1.088,1.0,1
1.089,1.0,1
1.09,1.0,1
1.091,1.0,1
1.092,1.0,1
1.093,1.0,1
1.094,1.0,1
1.095,1.0,1
1.096,1.0,1
1.097,1.0,1
1.098,1.0,1
1.099,1.0,1
1.1,1.0,1
1.101,1.0,1
1.102,1.0,1
1.103,1.0,1
1.104,1.0,1
1.105,1.0,1
1.106,1.0,1
1.107,1.0,1
1.108,1.0,1
1.109,1.0,1
1.11,1.0,1
1.111,1.0,1
1.112,1.0,1
1.113,1.0,1
1.114,1.0,1
1.115,1.0,1
1.116,1.0,1
1.117,1.0,1
1.118,1.0,1
1.119,1.0,1
1.12,1.0,1
1.121,1.0,1
1.122,1.0,1
1.123,1.0,1
1.124,1.0,1
1.125,1.0,1
1.1260000000000001,0.0,0
1.127,1.0,1
1.1280000000000001,1.0,1
1.129,1.0,1
1.1300000000000001,0.0,0
1.131,1.0,1
1.1320000000000001,2.0,2
1.133,2.0,2
1.1340000000000001,0.0,0
1.135,0.0,0
1.1360000000000001,1.0,1
1.137,1.0,1
1.1380000000000001,0.0,0
1.139,1.0,1
1.1400000000000001,1.0,1
1.141,1.0,1
1.1420000000000001,1.0,1
1.143,0.0,0
1.1440000000000001,0.0,0
1.145,0.0,0
1.1460000000000001,1.0,1
1.147,1.0,1
1.1480000000000001,1.0,1
1.149,1.0,1
1.1500000000000001,1.0,1
1.151,1.0,1
1.1520000000000001,1.0,1
1.153,0.0,0
1.154,0.0,0
1.155,2.0,2
1.156,2.0,2
1.157,2.0,2
1.158,2.0,2
1.159,0.0,0
1.16,1.0,1
1.161,2.0,2
1.162,0.0,0
1.163,1.0,1
1.164,1.0,1
1.165,1.0,1
1.166,1.0,1
1.167,1.0,1
1.168,1.0,1
1.169,1.0,1
1.17,1.0,1
1.171,1.0,1
1.172,1.0,1
1.173,1.0,1
1.174,1.0,1
1.175,1.0,1
1.176,1.0,1
1.177,1.0,1
1.178,1.0,1
1.179,1.0,1
1.18,1.0,1
1.181,1.0,1
1.182,1.0,1
1.183,1.0,1
1.184,1.0,1
1.185,1.0,1
1.186,1.0,1
1.187,1.0,1
1.188,1.0,1
1.189,1.0,1
1.19,1.0,1
1.191,1.0,1
1.192,2.0,2
1.193,0.0,0
1.194,1.0,1
1.195,1.0,1
1.196,1.0,1
1.197,1.0,1
1.198,1.0,1
1.199,1.0,1
1.2,1.0,1
1.201,1.0,1
1.202,1.0,1
1.203,1.0,1
1.204,1.0,1
1.205,1.0,1
1.206,1.0,1
1.207,1.0,1
1.208,1.0,1
1.209,2.0,2
1.21,2.0,2
1.211,2.0,2
1.212,2.0,2
1.213,0.0,0
1.214,1.0,1
1.215,1.0,1
1.216,1.0,1
1.217,1.0,1
1.218,1.0,1
1.219,1.0,1
1.22,1.0,1
1.221,0.0,0
1.222,0.0,0
1.223,1.0,1
1.224,1.0,1
1.225,1.0,1
1.226,1.0,1
1.227,1.0,1
1.228,1.0,1
1.229,1.0,1
1.23,1.0,1
1.231,1.0,1
1.232,1.0,1
1.233,1.0,1
1.234,1.0,1
1.235,2.0,2
1.236,2.0,2
1.237,2.0,2
1.238,2.0,2
1.239,2.0,2
1.24,2.0,2
1.241,2.0,2
1.242,0.0,0
1.243,1.0,1
1.244,1.0,1
1.245,1.0,1
1.246,1.0,1
1.247,1.0,1
1.248,1.0,1
1.249,0.0,0
1.25,1.0,1
1.2510000000000001,1.0,1
1.252,1.0,1
1.2530000000000001,1.0,1
1.254,1.0,1
1.2550000000000001,1.0,1
1.256,0.0,0
1.2570000000000001,0.0,0
1.258,1.0,1
1.2590000000000001,1.0,1
1.26,0.0,0
1.2610000000000001,1.0,1
1.262,1.0,1
1.2630000000000001,1.0,1
1.264,0.0,0
1.2650000000000001,1.0,1
1.266,1.0,1
1.2670000000000001,1.0,1
1.268,1.0,1
1.2690000000000001,1.0,1
1.27,0.0,0
1.2710000000000001,1.0,1
1.272,0.0,0
1.2730000000000001,1.0,1
1.274,1.0,1
1.2750000000000001,0.0,0
1.276,0.0,0
1.2770000000000001,1.0,1
1.278,1.0,1
1.2790000000000001,1.0,1
1.28,0.0,0
1.281,1.0,1
1.282,1.0,1
1.283,1.0,1
1.284,1.0,1
1.285,1.0,1
1.286,1.0,1
1.287,1.0,1
1.288,1.0,1
1.289,1.0,1
1.29,1.0,1
1.291,1.0,1
1.292,1.0,1
1.293,1.0,1
1.294,1.0,1
1.295,2.0,2
1.296,2.0,2
1.297,2.0,2
1.298,2.0,2
1.299,2.0,2
1.3,2.0,2
1.301,2.0,2
1.302,2.0,2
1.303,2.0,2
1.304,2.0,2
