Time,Current,State,Species
47.04,0.0,0,0
47.041000000000004,0.0,0,0
47.042,0.0,0,0
47.043,0.0,0,0
47.044000000000004,0.0,0,0
47.045,0.0,0,0
47.046,0.0,0,0
47.047000000000004,0.0,0,0
47.048,0.0,0,0
47.049,0.0,0,0
47.050000000000004,0.0,0,0
47.051,0.0,0,0
47.052,0.0,0,0
47.053000000000004,0.0,0,0
47.054,0.0,0,0
47.055,0.0,0,0
47.056000000000004,0.0,0,0
47.057,0.0,0,0
47.058,0.0,0,0
47.059,0.0,0,0
47.06,0.0,0,0
47.061,0.0,0,0
47.062,0.0,0,0
47.063,0.0,0,0
47.064,0.0,0,0
47.065,0.0,0,0
47.066,0.0,0,0
47.067,0.0,0,0
47.068,0.0,0,0
47.069,0.0,0,0
47.07,0.0,0,0
47.071,0.0,0,0
47.072,0.0,0,0
47.073,0.0,0,0
47.074,0.0,1,2
47.075,1.0,1,2
47.076,1.0,0,1
47.077,0.0,1,2
47.078,1.0,1,2
47.079,1.0,0,1
47.08,0.0,0,1
47.081,0.0,1,2
47.082,1.0,1,2
47.083,1.0,1,2
47.084,1.0,0,1
47.085,0.0,1,2
47.086,1.0,0,1
47.087,0.0,1,2
47.088,1.0,1,2
47.089,1.0,0,1
47.09,0.0,0,0
47.091,0.0,0,0
47.092,0.0,0,0
47.093,0.0,0,0
47.094,0.0,0,0
47.095,0.0,0,0
47.096000000000004,0.0,0,0
47.097,0.0,0,0
47.098,0.0,0,0
47.099000000000004,0.0,0,0
47.1,0.0,0,0
47.101,0.0,0,0
47.102000000000004,0.0,0,0
47.103,0.0,0,0
47.104,0.0,0,0
47.105000000000004,0.0,0,0
47.106,0.0,0,0
47.107,0.0,0,0
47.108000000000004,0.0,0,0
47.109,0.0,0,0
47.11,0.0,0,0
47.111000000000004,0.0,0,0
47.112,0.0,0,0
47.113,0.0,0,0
47.114000000000004,0.0,0,0
47.115,0.0,0,0
47.116,0.0,0,0
47.117000000000004,0.0,0,0
47.118,0.0,0,0
47.119,0.0,0,0
47.12,0.0,0,0
47.121,0.0,0,0
47.122,0.0,0,0
47.123,0.0,0,0
47.124,0.0,0,0
47.125,0.0,0,0
47.126,0.0,0,0
47.127,0.0,0,0
47.128,0.0,0,0
47.129,0.0,0,0
47.13,0.0,0,0
47.131,0.0,0,0
47.132,0.0,0,0
47.133,0.0,0,0
47.134,0.0,0,0
47.135,0.0,0,0
47.136,0.0,0,0
47.137,0.0,0,0
47.138,0.0,0,0
47.139,0.0,0,0
47.14,0.0,0,0
47.141,0.0,0,0
47.142,0.0,0,0
47.143,0.0,0,0
47.144,0.0,0,0
47.145,0.0,0,0
47.146,0.0,0,0
47.147,0.0,0,0
47.148,0.0,0,0
47.149,0.0,0,0
47.15,0.0,0,0
47.151,0.0,0,0
47.152,0.0,0,0
47.153,0.0,0,0
47.154,0.0,0,0
47.155,0.0,0,0
47.156,0.0,0,0
47.157000000000004,0.0,0,0
47.158,0.0,0,0
47.159,0.0,0,0
47.160000000000004,0.0,0,0
47.161,0.0,0,0
47.162,0.0,0,0
47.163000000000004,0.0,0,0
47.164,0.0,0,0
47.165,0.0,0,0
47.166000000000004,0.0,1,2
47.167,1.0,0,1
47.168,0.0,0,1
47.169000000000004,0.0,0,1
47.17,0.0,1,2
47.171,1.0,1,2
47.172000000000004,1.0,1,2
47.173,1.0,1,2
47.174,1.0,1,2
47.175000000000004,1.0,1,2
47.176,1.0,1,2
47.177,1.0,0,1
47.178000000000004,0.0,0,1
47.179,0.0,0,1
47.18,0.0,0,1
47.181000000000004,0.0,0,1
47.182,0.0,1,2
47.183,1.0,0,1
47.184,0.0,1,2
47.185,1.0,1,2
47.186,1.0,0,1
47.187,0.0,1,2
47.188,1.0,1,2
47.189,1.0,0,1
47.19,0.0,1,2
47.191,1.0,1,2
47.192,1.0,1,2
47.193,1.0,1,2
47.194,1.0,0,1
47.195,0.0,0,1
47.196,0.0,1,2
47.197,1.0,0,1
47.198,0.0,1,2
47.199,1.0,0,1
47.2,0.0,0,1
47.201,0.0,0,1
47.202,0.0,1,2
47.203,1.0,0,1
47.204,0.0,1,2
47.205,1.0,0,1
47.206,0.0,1,2
47.207,1.0,0,1
47.208,0.0,1,2
47.209,1.0,1,2
47.21,1.0,1,2
47.211,1.0,1,2
47.212,1.0,0,1
47.213,0.0,0,1
47.214,0.0,0,1
47.215,0.0,1,2
47.216,1.0,1,2
47.217,1.0,0,1
47.218,0.0,1,2
47.219,1.0,1,2
47.22,1.0,1,2
47.221000000000004,1.0,1,2
47.222,1.0,1,2
47.223,1.0,0,1
47.224000000000004,0.0,0,1
47.225,0.0,0,1
47.226,0.0,0,1
47.227000000000004,0.0,1,2
47.228,1.0,1,2
47.229,1.0,1,2
47.230000000000004,1.0,0,1
47.231,0.0,0,1
47.232,0.0,0,1
47.233000000000004,0.0,1,2
47.234,1.0,0,1
47.235,0.0,0,1
47.236000000000004,0.0,0,0
47.237,0.0,0,0
47.238,0.0,0,0
47.239000000000004,0.0,0,0
47.24,0.0,0,0
47.241,0.0,0,0
47.242000000000004,0.0,0,0
47.243,0.0,0,0
47.244,0.0,0,0
47.245,0.0,0,0
47.246,0.0,0,0
47.247,0.0,0,0
47.248,0.0,0,0
47.249,0.0,0,0
47.25,0.0,0,0
47.251,0.0,0,0
47.252,0.0,0,0
47.253,0.0,0,0
47.254,0.0,0,0
47.255,0.0,0,0
47.256,0.0,0,0
47.257,0.0,0,0
47.258,0.0,0,0
47.259,0.0,0,0
47.26,0.0,0,0
47.261,0.0,0,0
47.262,0.0,0,0
47.263,0.0,0,0
47.264,0.0,0,0
47.265,0.0,0,0
47.266,0.0,0,0
47.267,0.0,0,0
47.268,0.0,0,0
47.269,0.0,0,0
47.27,0.0,0,0
47.271,0.0,0,0
47.272,0.0,0,0
47.273,0.0,0,0
47.274,0.0,0,0
47.275,0.0,0,0
47.276,0.0,0,0
47.277,0.0,0,0
47.278,0.0,0,0
47.279,0.0,0,0
47.28,0.0,0,0
47.281,0.0,0,0
47.282000000000004,0.0,0,0
47.283,0.0,0,0
47.284,0.0,0,0
47.285000000000004,0.0,0,0
47.286,0.0,0,0
47.287,0.0,0,0
47.288000000000004,0.0,0,0
47.289,0.0,0,0
47.29,0.0,0,0
47.291000000000004,0.0,0,0
47.292,0.0,0,0
47.293,0.0,0,0
47.294000000000004,0.0,0,0
47.295,0.0,0,0
47.296,0.0,0,0
47.297000000000004,0.0,0,0
47.298,0.0,0,0
47.299,0.0,0,0
47.300000000000004,0.0,0,0
47.301,0.0,0,0
47.302,0.0,0,0
47.303000000000004,0.0,0,0
47.304,0.0,0,0
47.305,0.0,0,0
47.306000000000004,0.0,0,0
47.307,0.0,0,0
47.308,0.0,0,0
47.309,0.0,0,0
47.31,0.0,0,0
47.311,0.0,0,0
47.312,0.0,0,0
47.313,0.0,0,0
47.314,0.0,0,0
47.315,0.0,0,0
47.316,0.0,0,0
47.317,0.0,0,0
47.318,0.0,0,0
47.319,0.0,0,0
47.32,0.0,0,0
47.321,0.0,0,0
47.322,0.0,0,0
47.323,0.0,0,0
47.324,0.0,0,0
47.325,0.0,0,0
47.326,0.0,0,0
47.327,0.0,0,0
47.328,0.0,0,0
47.329,0.0,0,0
47.33,0.0,0,0
47.331,0.0,0,0
47.332,0.0,0,0
47.333,0.0,0,0
47.334,0.0,0,0
47.335,0.0,0,0
47.336,0.0,0,0
47.337,0.0,0,0
47.338,0.0,0,0
47.339,0.0,0,0
47.34,0.0,0,0
47.341,0.0,1,2
47.342,1.0,1,2
47.343,1.0,1,2
47.344,1.0,1,2
47.345,1.0,0,1
47.346000000000004,0.0,1,2
47.347,1.0,0,1
47.348,0.0,0,1
47.349000000000004,0.0,0,0
47.35,0.0,0,0
47.351,0.0,0,0
47.352000000000004,0.0,0,0
47.353,0.0,0,0
47.354,0.0,0,0
47.355000000000004,0.0,0,0
47.356,0.0,0,0
47.357,0.0,0,0
47.358000000000004,0.0,1,2
47.359,1.0,1,2
47.36,1.0,0,1
47.361000000000004,0.0,0,1
47.362,0.0,0,1
47.363,0.0,1,2
47.364000000000004,1.0,1,2
47.365,1.0,1,2
47.366,1.0,1,2
47.367000000000004,1.0,1,2
47.368,1.0,1,2
47.369,1.0,0,1
47.37,0.0,1,2
47.371,1.0,0,1
47.372,0.0,0,0
47.373,0.0,0,0
47.374,0.0,0,0
47.375,0.0,0,0
47.376,0.0,0,0
47.377,0.0,0,0
47.378,0.0,0,0
47.379,0.0,0,0
47.38,0.0,0,0
47.381,0.0,0,0
47.382,0.0,0,0
47.383,0.0,0,0
47.384,0.0,0,0
47.385,0.0,0,0
47.386,0.0,0,0
47.387,0.0,0,0
47.388,0.0,0,0
47.389,0.0,0,0
47.39,0.0,1,2
47.391,1.0,1,2
47.392,1.0,0,1
47.393,0.0,0,1
47.394,0.0,0,1
47.395,0.0,0,0
47.396,0.0,0,0
47.397,0.0,0,0
47.398,0.0,0,0
47.399,0.0,0,0
47.4,0.0,0,0
47.401,0.0,0,0
47.402,0.0,0,0
47.403,0.0,0,0
47.404,0.0,0,0
47.405,0.0,0,0
47.406,0.0,1,2
47.407000000000004,1.0,0,1
47.408,0.0,0,0
47.409,0.0,0,0
47.410000000000004,0.0,0,0
47.411,0.0,0,0
47.412,0.0,0,0
47.413000000000004,0.0,0,0
47.414,0.0,0,0
47.415,0.0,0,0
47.416000000000004,0.0,0,0
47.417,0.0,0,0
47.418,0.0,0,0
47.419000000000004,0.0,0,0
47.42,0.0,0,0
47.421,0.0,0,0
47.422000000000004,0.0,0,0
47.423,0.0,0,0
47.424,0.0,0,0
47.425000000000004,0.0,0,0
47.426,0.0,0,0
47.427,0.0,0,0
47.428000000000004,0.0,0,0
47.429,0.0,0,0
47.43,0.0,0,0
47.431000000000004,0.0,0,0
47.432,0.0,0,0
47.433,0.0,0,0
47.434,0.0,0,0
47.435,0.0,0,0
47.436,0.0,0,0
47.437,0.0,0,0
47.438,0.0,0,0
47.439,0.0,0,0
47.44,0.0,0,0
47.441,0.0,0,0
47.442,0.0,0,0
47.443,0.0,0,0
47.444,0.0,0,0
47.445,0.0,0,0
47.446,0.0,0,0
47.447,0.0,0,0
47.448,0.0,0,0
47.449,0.0,0,0
47.45,0.0,0,0
47.451,0.0,0,0
47.452,0.0,0,0
47.453,0.0,0,0
47.454,0.0,0,0
47.455,0.0,0,0
47.456,0.0,0,0
47.457,0.0,0,0
47.458,0.0,0,0
47.459,0.0,0,0
47.46,0.0,0,0
47.461,0.0,0,0
47.462,0.0,0,0
47.463,0.0,0,0
47.464,0.0,0,0
47.465,0.0,0,0
47.466,0.0,0,0
47.467,0.0,0,0
47.468,0.0,0,0
47.469,0.0,0,0
47.47,0.0,0,0
47.471000000000004,0.0,0,0
47.472,0.0,0,0
47.473,0.0,0,0
47.474000000000004,0.0,0,0
47.475,0.0,0,0
47.476,0.0,0,0
47.477000000000004,0.0,0,0
47.478,0.0,0,0
47.479,0.0,0,0
47.480000000000004,0.0,0,0
47.481,0.0,0,0
47.482,0.0,0,0
47.483000000000004,0.0,0,0
47.484,0.0,0,0
47.485,0.0,0,0
47.486000000000004,0.0,0,0
47.487,0.0,0,0
47.488,0.0,0,0
47.489000000000004,0.0,0,0
47.49,0.0,0,0
47.491,0.0,0,0
47.492000000000004,0.0,0,0
47.493,0.0,0,0
47.494,0.0,0,0
47.495,0.0,0,0
47.496,0.0,0,0
47.497,0.0,0,0
47.498,0.0,0,0
47.499,0.0,0,0
47.5,0.0,0,0
47.501,0.0,0,0
47.502,0.0,0,0
47.503,0.0,0,0
47.504,0.0,0,0
47.505,0.0,0,0
47.506,0.0,0,0
47.507,0.0,0,0
47.508,0.0,0,0
47.509,0.0,0,0
47.51,0.0,0,0
47.511,0.0,0,0
47.512,0.0,0,0
47.513,0.0,0,0
47.514,0.0,0,0
47.515,0.0,1,2
47.516,1.0,1,2
47.517,1.0,1,2
47.518,1.0,1,2
47.519,1.0,0,1
47.52,0.0,0,1
47.521,0.0,0,1
47.522,0.0,1,2
47.523,1.0,0,1
47.524,0.0,0,1
47.525,0.0,0,1
47.526,0.0,1,2
47.527,1.0,0,1
47.528,0.0,2,3
47.529,2.0,2,3
47.53,2.0,2,3
47.531,2.0,2,3
47.532000000000004,2.0,2,3
47.533,2.0,2,3
47.534,2.0,2,3
47.535000000000004,2.0,2,3
47.536,2.0,2,3
47.537,2.0,2,3
47.538000000000004,2.0,2,3
47.539,2.0,2,3
47.54,2.0,2,3
47.541000000000004,2.0,2,3
47.542,2.0,2,3
47.543,2.0,2,3
47.544000000000004,2.0,2,3
47.545,2.0,2,3
47.546,2.0,2,3
47.547000000000004,2.0,2,3
47.548,2.0,2,3
47.549,2.0,2,3
47.550000000000004,2.0,2,3
47.551,2.0,2,3
47.552,2.0,2,3
47.553000000000004,2.0,2,3
47.554,2.0,2,3
47.555,2.0,2,3
47.556000000000004,2.0,2,3
47.557,2.0,2,3
47.558,2.0,2,3
47.559,2.0,2,3
47.56,2.0,2,3
47.561,2.0,2,3
47.562,2.0,2,3
47.563,2.0,2,3
47.564,2.0,2,3
47.565,2.0,2,3
47.566,2.0,2,3
47.567,2.0,2,3
47.568,2.0,2,3
47.569,2.0,2,3
47.57,2.0,2,3
47.571,2.0,2,3
47.572,2.0,2,3
47.573,2.0,2,3
47.574,2.0,2,3
47.575,2.0,2,3
47.576,2.0,2,3
47.577,2.0,2,3
47.578,2.0,2,3
47.579,2.0,2,3
47.58,2.0,2,3
47.581,2.0,2,3
47.582,2.0,2,3
47.583,2.0,2,3
47.584,2.0,2,3
47.585,2.0,2,3
47.586,2.0,2,3
47.587,2.0,2,3
47.588,2.0,2,3
47.589,2.0,2,3
47.59,2.0,2,3
47.591,2.0,2,3
47.592,2.0,2,3
47.593,2.0,2,3
47.594,2.0,2,3
47.595,2.0,2,3
47.596000000000004,2.0,2,3
47.597,2.0,2,3
47.598,2.0,2,3
47.599000000000004,2.0,2,3
47.6,2.0,2,3
47.601,2.0,2,3
47.602000000000004,2.0,2,3
47.603,2.0,2,3
47.604,2.0,2,3
47.605000000000004,2.0,2,3
47.606,2.0,2,3
47.607,2.0,2,3
47.608000000000004,2.0,2,3
47.609,2.0,2,3
47.61,2.0,2,3
47.611000000000004,2.0,2,3
47.612,2.0,2,3
47.613,2.0,2,3
47.614000000000004,2.0,2,3
47.615,2.0,2,3
47.616,2.0,2,3
47.617000000000004,2.0,2,3
47.618,2.0,2,3
47.619,2.0,2,3
47.62,2.0,0,0
47.621,0.0,0,0
47.622,0.0,0,0
47.623,0.0,0,0
47.624,0.0,0,0
47.625,0.0,0,0
47.626,0.0,0,0
47.627,0.0,0,0
47.628,0.0,0,0
47.629,0.0,0,0
47.63,0.0,0,0
47.631,0.0,0,0
47.632,0.0,0,0
47.633,0.0,0,0
47.634,0.0,0,0
47.635,0.0,0,0
47.636,0.0,0,0
47.637,0.0,0,0
47.638,0.0,0,0
47.639,0.0,0,0
47.64,0.0,0,0
47.641,0.0,0,0
47.642,0.0,0,0
47.643,0.0,0,0
47.644,0.0,0,0
47.645,0.0,0,0
47.646,0.0,0,0
47.647,0.0,0,0
47.648,0.0,0,0
47.649,0.0,0,0
47.65,0.0,0,0
47.651,0.0,0,0
47.652,0.0,0,0
47.653,0.0,0,0
47.654,0.0,0,0
47.655,0.0,0,0
47.656,0.0,0,0
47.657000000000004,0.0,0,0
47.658,0.0,0,0
47.659,0.0,0,0
47.660000000000004,0.0,0,0
47.661,0.0,0,0
47.662,0.0,0,0
47.663000000000004,0.0,0,0
47.664,0.0,0,0
47.665,0.0,0,0
47.666000000000004,0.0,0,0
47.667,0.0,0,0
47.668,0.0,0,0
47.669000000000004,0.0,0,0
47.67,0.0,0,0
47.671,0.0,0,0
47.672000000000004,0.0,0,0
47.673,0.0,0,0
47.674,0.0,0,0
47.675000000000004,0.0,0,0
47.676,0.0,0,0
47.677,0.0,0,0
47.678000000000004,0.0,0,0
47.679,0.0,0,0
47.68,0.0,0,0
47.681000000000004,0.0,0,0
47.682,0.0,0,0
47.683,0.0,0,0
47.684,0.0,0,0
47.685,0.0,0,0
47.686,0.0,0,0
47.687,0.0,0,0
47.688,0.0,0,0
47.689,0.0,0,0
47.69,0.0,0,0
47.691,0.0,0,0
47.692,0.0,0,0
47.693,0.0,0,0
47.694,0.0,0,0
47.695,0.0,0,0
47.696,0.0,0,0
47.697,0.0,0,0
47.698,0.0,0,0
47.699,0.0,0,0
47.7,0.0,0,0
47.701,0.0,0,0
47.702,0.0,0,0
47.703,0.0,0,0
47.704,0.0,0,0
47.705,0.0,0,0
47.706,0.0,0,0
47.707,0.0,0,0
47.708,0.0,0,0
47.709,0.0,0,0
47.71,0.0,0,0
47.711,0.0,0,0
47.712,0.0,0,0
47.713,0.0,0,0
47.714,0.0,0,0
47.715,0.0,0,0
47.716,0.0,0,0
47.717,0.0,0,0
47.718,0.0,0,0
47.719,0.0,0,0
47.72,0.0,0,0
47.721000000000004,0.0,0,0
47.722,0.0,0,0
47.723,0.0,0,0
47.724000000000004,0.0,0,0
47.725,0.0,0,0
47.726,0.0,0,0
47.727000000000004,0.0,0,0
47.728,0.0,0,0
47.729,0.0,0,0
47.730000000000004,0.0,0,0
47.731,0.0,0,0
47.732,0.0,0,0
47.733000000000004,0.0,0,0
47.734,0.0,0,0
47.735,0.0,0,0
47.736000000000004,0.0,0,0
47.737,0.0,0,0
47.738,0.0,0,0
47.739000000000004,0.0,0,0
47.74,0.0,0,0
47.741,0.0,0,0
47.742000000000004,0.0,0,0
47.743,0.0,0,0
47.744,0.0,0,0
47.745,0.0,0,0
47.746,0.0,0,0
47.747,0.0,0,0
47.748,0.0,0,0
47.749,0.0,0,0
47.75,0.0,0,0
47.751,0.0,0,0
47.752,0.0,0,0
47.753,0.0,0,0
47.754,0.0,0,0
47.755,0.0,0,0
47.756,0.0,0,0
47.757,0.0,0,0
47.758,0.0,0,0
47.759,0.0,0,0
47.76,0.0,0,0
47.761,0.0,0,0
47.762,0.0,0,0
47.763,0.0,0,0
47.764,0.0,0,0
47.765,0.0,0,0
47.766,0.0,0,0
47.767,0.0,0,0
47.768,0.0,0,0
47.769,0.0,0,0
47.77,0.0,0,0
47.771,0.0,0,0
47.772,0.0,0,0
47.773,0.0,0,0
47.774,0.0,0,0
47.775,0.0,0,0
47.776,0.0,0,0
47.777,0.0,0,0
47.778,0.0,0,0
47.779,0.0,0,0
47.78,0.0,0,0
47.781,0.0,0,0
47.782000000000004,0.0,0,0
47.783,0.0,0,0
47.784,0.0,0,0
47.785000000000004,0.0,0,0
47.786,0.0,0,0
47.787,0.0,0,0
47.788000000000004,0.0,0,0
47.789,0.0,0,0
47.79,0.0,0,0
47.791000000000004,0.0,0,0
47.792,0.0,0,0
47.793,0.0,0,0
47.794000000000004,0.0,0,0
47.795,0.0,0,0
47.796,0.0,0,0
47.797000000000004,0.0,0,0
47.798,0.0,0,0
47.799,0.0,0,0
47.800000000000004,0.0,0,0
47.801,0.0,0,0
47.802,0.0,0,0
47.803000000000004,0.0,0,0
47.804,0.0,0,0
47.805,0.0,0,0
47.806000000000004,0.0,0,0
47.807,0.0,0,0
47.808,0.0,0,0
47.809,0.0,0,0
47.81,0.0,0,0
47.811,0.0,0,0
47.812,0.0,0,0
47.813,0.0,0,0
47.814,0.0,0,0
47.815,0.0,0,0
47.816,0.0,0,0
47.817,0.0,0,0
47.818,0.0,0,0
47.819,0.0,0,0
47.82,0.0,0,0
47.821,0.0,0,0
47.822,0.0,0,0
47.823,0.0,0,0
47.824,0.0,0,0
47.825,0.0,0,0
47.826,0.0,0,0
47.827,0.0,0,0
47.828,0.0,0,0
47.829,0.0,0,0
47.83,0.0,0,0
47.831,0.0,0,0
47.832,0.0,0,0
47.833,0.0,0,0
47.834,0.0,0,0
47.835,0.0,0,0
47.836,0.0,0,0
47.837,0.0,0,0
47.838,0.0,0,0
47.839,0.0,0,0
47.84,0.0,0,0
47.841,0.0,0,0
47.842,0.0,0,0
47.843,0.0,0,0
47.844,0.0,1,2
47.845,1.0,0,1
47.846000000000004,0.0,1,2
47.847,1.0,1,2
47.848,1.0,1,2
47.849000000000004,1.0,0,1
47.85,0.0,0,1
47.851,0.0,0,1
47.852000000000004,0.0,0,1
47.853,0.0,1,2
47.854,1.0,0,1
47.855000000000004,0.0,1,2
47.856,1.0,1,2
47.857,1.0,0,1
47.858000000000004,0.0,1,2
47.859,1.0,1,2
47.86,1.0,0,1
47.861000000000004,0.0,0,1
47.862,0.0,0,1
47.863,0.0,0,1
47.864000000000004,0.0,1,2
47.865,1.0,1,2
47.866,1.0,0,1
47.867000000000004,0.0,0,1
47.868,0.0,1,2
47.869,1.0,1,2
47.870000000000005,1.0,1,2
47.871,1.0,1,2
47.872,1.0,1,2
47.873,1.0,0,1
47.874,0.0,1,2
47.875,1.0,1,2
47.876,1.0,1,2
47.877,1.0,0,1
47.878,0.0,1,2
47.879,1.0,0,1
47.88,0.0,0,1
47.881,0.0,0,1
47.882,0.0,0,1
47.883,0.0,1,2
47.884,1.0,0,1
47.885,0.0,2,3
47.886,2.0,2,3
47.887,2.0,2,3
47.888,2.0,2,3
47.889,2.0,2,3
47.89,2.0,2,3
47.891,2.0,2,3
47.892,2.0,2,3
47.893,2.0,2,3
47.894,2.0,2,3
47.895,2.0,2,3
47.896,2.0,2,3
47.897,2.0,2,3
47.898,2.0,2,3
47.899,2.0,2,3
47.9,2.0,2,3
47.901,2.0,2,3
47.902,2.0,2,3
47.903,2.0,2,3
47.904,2.0,2,3
47.905,2.0,2,3
47.906,2.0,2,3
47.907000000000004,2.0,2,3
47.908,2.0,2,3
47.909,2.0,2,3
47.910000000000004,2.0,2,3
47.911,2.0,2,3
47.912,2.0,2,3
47.913000000000004,2.0,2,3
47.914,2.0,2,3
47.915,2.0,2,3
47.916000000000004,2.0,2,3
47.917,2.0,2,3
47.918,2.0,2,3
47.919000000000004,2.0,2,3
47.92,2.0,2,3
47.921,2.0,2,3
47.922000000000004,2.0,2,3
47.923,2.0,2,3
47.924,2.0,2,3
47.925000000000004,2.0,2,3
47.926,2.0,2,3
47.927,2.0,2,3
47.928000000000004,2.0,2,3
47.929,2.0,2,3
47.93,2.0,2,3
47.931000000000004,2.0,2,3
47.932,2.0,2,3
47.933,2.0,2,3
47.934,2.0,2,3
47.935,2.0,2,3
47.936,2.0,2,3
47.937,2.0,2,3
47.938,2.0,2,3
47.939,2.0,2,3
47.94,2.0,2,3
47.941,2.0,2,3
47.942,2.0,2,3
47.943,2.0,2,3
47.944,2.0,2,3
47.945,2.0,2,3
47.946,2.0,2,3
47.947,2.0,2,3
47.948,2.0,2,3
47.949,2.0,2,3
47.95,2.0,2,3
47.951,2.0,2,3
47.952,2.0,2,3
47.953,2.0,2,3
47.954,2.0,2,3
47.955,2.0,2,3
47.956,2.0,2,3
47.957,2.0,2,3
47.958,2.0,2,3
47.959,2.0,2,3
47.96,2.0,2,3
47.961,2.0,2,3
47.962,2.0,2,3
47.963,2.0,2,3
47.964,2.0,2,3
47.965,2.0,2,3
47.966,2.0,2,3
47.967,2.0,2,3
47.968,2.0,2,3
47.969,2.0,2,3
47.97,2.0,2,3
47.971000000000004,2.0,2,3
47.972,2.0,2,3
47.973,2.0,2,3
47.974000000000004,2.0,2,3
47.975,2.0,2,3
47.976,2.0,2,3
47.977000000000004,2.0,2,3
47.978,2.0,2,3
47.979,2.0,2,3
47.980000000000004,2.0,2,3
47.981,2.0,2,3
47.982,2.0,2,3
47.983000000000004,2.0,2,3
47.984,2.0,2,3
47.985,2.0,2,3
47.986000000000004,2.0,2,3
47.987,2.0,2,3
47.988,2.0,2,3
47.989000000000004,2.0,2,3
47.99,2.0,2,3
47.991,2.0,2,3
47.992000000000004,2.0,2,3
47.993,2.0,2,3
47.994,2.0,2,3
47.995000000000005,2.0,2,3
47.996,2.0,2,3
47.997,2.0,2,3
47.998,2.0,2,3
47.999,2.0,2,3
48.0,2.0,2,3
48.001,2.0,2,3
48.002,2.0,2,3
48.003,2.0,2,3
48.004,2.0,2,3
48.005,2.0,2,3
48.006,2.0,2,3
48.007,2.0,2,3
48.008,2.0,2,3
48.009,2.0,2,3
48.01,2.0,2,3
48.011,2.0,2,3
48.012,2.0,2,3
48.013,2.0,2,3
48.014,2.0,2,3
48.015,2.0,0,0
48.016,0.0,0,0
48.017,0.0,0,0
48.018,0.0,0,0
48.019,0.0,0,0
48.02,0.0,0,0
48.021,0.0,0,0
48.022,0.0,0,0
48.023,0.0,0,0
48.024,0.0,0,0
48.025,0.0,0,0
48.026,0.0,0,0
48.027,0.0,0,0
48.028,0.0,0,0
48.029,0.0,0,0
48.03,0.0,0,0
48.031,0.0,0,0
48.032000000000004,0.0,0,0
48.033,0.0,0,0
48.034,0.0,0,0
48.035000000000004,0.0,0,0
48.036,0.0,0,0
48.037,0.0,0,0
48.038000000000004,0.0,0,0
48.039,0.0,0,0
48.04,0.0,0,0
48.041000000000004,0.0,0,0
48.042,0.0,0,0
48.043,0.0,0,0
48.044000000000004,0.0,0,0
48.045,0.0,0,0
48.046,0.0,0,0
48.047000000000004,0.0,0,0
48.048,0.0,0,0
48.049,0.0,0,0
48.050000000000004,0.0,0,0
48.051,0.0,0,0
48.052,0.0,0,0
48.053000000000004,0.0,0,0
48.054,0.0,0,0
48.055,0.0,0,0
48.056000000000004,0.0,0,0
48.057,0.0,0,0
48.058,0.0,0,0
48.059,0.0,0,0
48.06,0.0,0,0
48.061,0.0,0,0
48.062,0.0,0,0
48.063,0.0,0,0
48.064,0.0,0,0
48.065,0.0,0,0
48.066,0.0,0,0
48.067,0.0,0,0
48.068,0.0,0,0
48.069,0.0,0,0
48.07,0.0,0,0
48.071,0.0,0,0
48.072,0.0,0,0
48.073,0.0,0,0
48.074,0.0,0,0
48.075,0.0,0,0
48.076,0.0,0,0
48.077,0.0,0,0
48.078,0.0,0,0
48.079,0.0,0,0
48.08,0.0,0,0
48.081,0.0,0,0
48.082,0.0,0,0
48.083,0.0,0,0
48.084,0.0,0,0
48.085,0.0,0,0
48.086,0.0,0,0
48.087,0.0,0,0
48.088,0.0,0,0
48.089,0.0,0,0
48.09,0.0,0,0
48.091,0.0,0,0
48.092,0.0,0,0
48.093,0.0,0,0
48.094,0.0,0,0
48.095,0.0,0,0
48.096000000000004,0.0,0,0
48.097,0.0,0,0
48.098,0.0,0,0
48.099000000000004,0.0,0,0
48.1,0.0,0,0
48.101,0.0,0,0
48.102000000000004,0.0,0,0
48.103,0.0,0,0
48.104,0.0,0,0
48.105000000000004,0.0,0,0
48.106,0.0,0,0
48.107,0.0,0,0
48.108000000000004,0.0,0,0
48.109,0.0,0,0
48.11,0.0,0,0
48.111000000000004,0.0,0,0
48.112,0.0,0,0
48.113,0.0,0,0
48.114000000000004,0.0,0,0
48.115,0.0,0,0
48.116,0.0,0,0
48.117000000000004,0.0,0,0
48.118,0.0,0,0
48.119,0.0,0,0
48.120000000000005,0.0,0,0
48.121,0.0,0,0
48.122,0.0,0,0
48.123,0.0,0,0
48.124,0.0,0,0
48.125,0.0,0,0
48.126,0.0,0,0
48.127,0.0,0,0
48.128,0.0,0,0
48.129,0.0,0,0
48.13,0.0,0,0
48.131,0.0,0,0
48.132,0.0,0,0
48.133,0.0,0,0
48.134,0.0,0,0
48.135,0.0,0,0
48.136,0.0,0,0
48.137,0.0,0,0
48.138,0.0,0,0
48.139,0.0,0,0
48.14,0.0,0,0
48.141,0.0,0,0
48.142,0.0,0,0
48.143,0.0,0,0
48.144,0.0,0,0
48.145,0.0,0,0
48.146,0.0,0,0
48.147,0.0,0,0
48.148,0.0,0,0
48.149,0.0,0,0
48.15,0.0,0,0
48.151,0.0,0,0
48.152,0.0,0,0
48.153,0.0,0,0
