peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Trp,PA_F427Y,0,1,3-exp,-31166,0.976082,0.0101822,3.68427e-05,0.00353929,1,4.45951e-05,0.00693232,0.0181492,0.266413,0.000206429,0.00463636,0.293959,0.0061497,0.00719236,0.00018065
guesthost_Trp,PA_F427Y,0,2,3-exp,-3486.6,0.955845,0.0134772,0.000308594,0.00242316,1,0.000196421,0.0627645,0.0161003,0.362353,0.000557471,0.0170056,0.463638,0.0112589,0.0348993,0.0008136
guesthost_Trp,PA_F427Y,0,3,3-exp,-267.975,0.9641,0.0200557,0.218678,0.00199106,1,0.000980222,0.376033,0.0109941,0.528905,0.00260775,0.12173,1,0.0122498,19.6392,0.0226812
guesthost_Trp,PA_F427Y,1,0,3-exp,-35218.8,0.985582,0.0173673,3.28003e-05,0.00293133,0.979345,4.1893e-05,0.0095919,0.0259971,0.31913,0.000338717,0.00291022,0.0998943,0.0620662,0.00103615,0.00158242
guesthost_Trp,PA_F427Y,1,2,3-exp,-9739.85,0.954582,0.0216861,0.000149912,0.00285312,1,8.95063e-05,0.0254006,0.0557974,0.211245,0.00199699,0.00429482,0.220122,0.0320098,0.0106475,0.00358194
guesthost_Trp,PA_F427Y,1,3,3-exp,-4653.69,0.994677,0.0492163,0.000213923,0.0014976,1,0.0002072,0.213022,0.0362455,0.283105,0.00215184,0.0128711,0.0956043,0.391796,0.0011762,0.015104
guesthost_Trp,PA_F427Y,2,0,2-exp,-1000.82,0.641549,0.00464699,0.000143844,0.00257408,1,0.000401,0.140504,0.0258259,0.0802645,0.00270492,0.0138691,0.0258259,0.0802645,0.00270492,0.0138691
guesthost_Trp,PA_F427Y,2,1,3-exp,-20312.8,0.998019,0.0257802,2.14429e-05,0.00351527,0.346949,0.00010836,0.00675807,0.0304025,0.751268,0.000141255,0.00217581,0.074955,0.0229499,0.00249298,0.00264636
guesthost_Trp,PA_F427Y,2,3,3-exp,-8240.34,0.949166,0.00586686,0.000125337,0.00185721,1,0.000803664,0.697247,0.00337354,0.841078,0.000833614,0.83758,0.0175948,0.0666239,0.000706633,0.00698124
