nanopore_name,peptide_name,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA_F427Y,guesthost_Thr,0,1,0.9788109931692134,-1259.7608048972659,0.7928985896427988,0.03583648076301311,0.003920136750674516,0.0002993224079045585,0.32754544747311265,0.013126174874498278,0.041430617748135855,0.0019500576015180852,0.024098914635577243,0.002417076977882861,0.4877590975736358,0.0448257827358021,0.028433145985370608,0.000624316516701227
PA_F427Y,guesthost_Thr,0,2,0.8410754900982882,-313.45317939342635,0.9999999999982114,0.39472751972612996,0.002257933224094009,0.0011784549495938842,0.3321145758166995,0.12274365893448634,0.01635714815627009,0.005251547178893109,0.07431723677647023,0.00890538936324926,0.9999999999999999,0.06141289811325918,0.08200761732205074,0.007581493298712686
PA_F427Y,guesthost_Thr,0,3,0.9784101175486851,-128.00586703167798,0.9999999999999981,1.9436646676600848,0.0014451647951997588,0.002236247432016029,0.4927467183579479,0.24136495259967128,0.009846816996464627,0.0042058546316548805,0.2147099682711192,0.023365379169340873,0.3073506870670177,0.02969791976693785,0.07228840782474502,0.0037370844811284902
PA_F427Y,guesthost_Thr,1,0,0.859597200794072,-682.8600162043593,0.9999999999285405,43.42054538962697,0.0021923550772592988,0.012561906395996674,0.9999999994826881,41.861851010267976,0.0016108704939205736,0.014603801134061898,0.04815600677174355,0.06792369574373452,0.010892062526636026,0.005967483200658944,0.0043277438069808235,0.0011420849694263025
PA_F427Y,guesthost_Thr,1,2,,,,,,,,,,,,,,,,
PA_F427Y,guesthost_Thr,1,3,,,,,,,,,,,,,,,,
PA_F427Y,guesthost_Thr,2,0,,,,,,,,,,,,,,,,
PA_F427Y,guesthost_Thr,2,1,0.961795056552033,-4504.592167280771,0.9999999972761429,0.11571586223077833,0.0019515189979004259,0.0004397865525286346,0.6224490305431396,0.20544255763181482,0.004938174512374113,0.0005999275053949201,0.053172520369578105,0.0023927660600604698,0.06625957534467439,0.001956965491755774,0.008548469550159168,0.00012797238604207386
PA_F427Y,guesthost_Thr,2,3,,,,,,,,,,,,,,,,
