peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Leu,PA_F427Y,0,1,3-exp,-992.686,0.943817,0.0714971,0.00302911,0.00254564,1,0.000488449,0.107212,0.0153636,0.268523,0.0029001,0.0620704,1,0.064826,0.0423688,0.00404134
guesthost_Leu,PA_F427Y,0,2,3-exp,-696.665,0.863439,0.0485058,0.00353198,0.00307628,1,0.000342476,0.0883979,0.103791,0.0659581,0.0481947,0.0128085,1,0.0385836,0.163386,0.00959215
guesthost_Leu,PA_F427Y,0,3,3-exp,-179.882,0.924525,0.10251,0.00907125,0.00289622,1,0.000787149,0.219106,0.0646565,0.175575,0.0319158,0.0369589,1,0.0882617,0.116523,0.0164188
guesthost_Leu,PA_F427Y,1,0,2-exp,-1215.72,0.957498,0.00710692,0.000111935,0.00232701,1,0.000262893,0.092651,0.0117389,0.407185,0.0003645,0.027688,0.0117389,0.407185,0.0003645,0.027688
guesthost_Leu,PA_F427Y,1,2,2-exp,-9373.9,0.986153,0.00902385,6.45105e-05,0.00167417,0.846204,0.000117526,0.0749628,0.00986791,0.770899,4.70428e-05,0.00810979,0.00986791,0.770899,4.70428e-05,0.00810979
guesthost_Leu,PA_F427Y,1,3,2-exp,-6072.33,0.993284,0.011165,2.83612e-05,0.00519973,0.342948,0.000433479,0.0302677,0.0111454,0.841762,0.000121105,0.0356877,0.0111454,0.841762,0.000121105,0.0356877
guesthost_Leu,PA_F427Y,2,0,2-exp,-434.465,0.769035,0.00378683,0.00108475,0.00135093,1,0.00238698,0.889052,0.0024359,1,0.000849811,1.96169,0.0024359,1,0.000849811,1.96169
guesthost_Leu,PA_F427Y,2,1,3-exp,-10095.4,0.973158,0.00635394,2.94264e-05,0.00361318,1,0.000840463,0.962977,0.00531209,0.383734,0.00242865,0.977636,0.023863,0.0294315,0.00148649,0.00510072
guesthost_Leu,PA_F427Y,2,3,3-exp,-8063.79,0.934662,0.00565265,0.000113392,0.00173432,1,0.000341266,0.0916539,0.00405412,0.739964,0.0002985,0.177563,0.0620623,0.0147983,0.00299645,0.000965631
