Time,Current,State
0.560000,-0.183178,3
0.562500,-0.125183,3
0.565000,-0.134338,3
0.567500,0.115907,3
0.570000,0.109813,3
0.572500,-0.329632,3
0.575000,-0.039717,3
0.577500,-0.390661,3
0.580000,0.311254,3
0.582500,-0.131251,3
0.585000,-0.314346,3
0.587500,-0.552380,3
0.590000,-0.054935,3
0.592500,-0.195310,3
0.595000,-0.302124,3
0.597500,-0.238029,3
0.600000,-0.439444,3
0.602500,-0.067119,3
0.605000,0.180077,3
0.607500,-0.329558,3
0.610000,-0.216643,3
0.612500,-0.100667,3
0.615000,-0.164752,3
0.617500,0.256403,3
0.620000,-0.006052,3
0.622500,0.085514,3
0.625000,-0.057921,3
0.627500,0.015334,3
0.630000,-0.082320,3
0.632500,0.009235,3
0.635000,-0.036530,3
0.637500,-0.503445,3
0.640000,0.039771,3
0.642500,-0.173844,3
0.645000,-0.158579,3
0.647500,-0.070073,3
0.650000,-0.234868,3
0.652500,0.079467,3
0.655000,-0.170768,3
0.657500,-0.219592,3
0.660000,-0.121927,3
0.662500,-0.189062,3
0.665000,0.106964,3
0.667500,-0.002891,3
0.670000,0.085614,3
0.672500,-0.042561,3
0.675000,1.690845,2
0.677500,2.438530,2
0.680000,3.000065,2
0.682500,2.832221,2
0.685000,2.569776,2
0.687500,2.469071,2
0.690000,3.106896,1
0.692500,3.366302,1
0.695000,2.334807,2
0.697500,4.287942,0
0.700000,4.297098,0
0.702500,3.302233,1
0.705000,-0.436162,3
0.707500,-0.164557,3
0.710000,-0.161501,3
0.712500,-0.130976,3
0.715000,-0.234731,3
0.717500,-0.292705,3
0.720000,-0.320170,3
0.722500,-0.228605,3
0.725000,-0.524620,3
0.727500,-0.347614,3
0.730000,0.024701,3
0.732500,-0.155344,3
0.735000,-0.341499,3
0.737500,-0.234683,3
0.740000,-0.097348,3
0.742500,-0.005793,3
0.745000,-0.030197,3
0.747500,0.064408,3
0.750000,-0.115637,3
0.752500,0.064418,3
0.755000,0.052224,3
0.757500,0.036969,3
0.760000,-0.112566,3
0.762500,0.244500,3
0.765000,-0.198005,3
0.767500,-0.234620,3
0.770000,-0.069815,3
0.772500,0.198741,3
0.775000,-0.228494,3
0.777500,-0.649639,3
0.780000,-0.139983,3
0.782500,0.052282,3
0.785000,-0.121663,3
0.787500,-0.158278,3
0.790000,0.024828,3
0.792500,-0.564157,3
