peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Leu,PA,0,1,3-exp,-1585.91,0.993838,0.016946,0.0282761,0.008369,0.956604,0.0002842,0.0210398,0.0359568,0.173471,0.00551575,0.018883,1,0.00270276,12.9419,0.00744661
guesthost_Leu,PA,0,2,2-exp,-1164.29,0.991241,0.0137219,9.09909e-05,0.00899208,0.945983,0.000193923,0.0116845,0.0466715,0.111749,0.00181844,0.0079986,0.0466715,0.111749,0.00181844,0.0079986
guesthost_Leu,PA,0,3,3-exp,-1054.76,0.993323,0.0200741,0.000163177,0.00428023,0.29721,0.0022578,0.167577,0.0109519,0.838056,0.00114185,0.194497,0.0919096,0.104708,0.00345305,0.00669517
guesthost_Leu,PA,1,0,2-exp,-174.86,0.533533,0.00330241,0.00256769,0.00128185,1,0.00734331,6.95805,0.00202056,1,0.00306714,10.6612,0.00202056,1,0.00306714,10.6612
guesthost_Leu,PA,1,2,2-exp,-787.671,0.902212,0.00444274,0.000187592,0.0019776,1,0.000582296,0.143565,0.00469374,0.525196,0.000482486,0.210337,0.00469374,0.525196,0.000482486,0.210337
guesthost_Leu,PA,1,3,3-exp,-773.745,0.951335,0.00949332,0.547902,0.00116632,1,0.00163777,1.93511,0.00462513,1,0.000814928,0.30364,1,0.00370187,153.239,0.0187932
guesthost_Leu,PA,2,0,1-exp,-76.2586,0.307166,0.00248036,0.000279479,0.00248036,1.1,0.000279479,0.149071,,,,,,,,
guesthost_Leu,PA,2,1,2-exp,-1173.87,0.975975,0.00662279,0.000121745,0.00215034,0.351655,0.00106311,0.0925594,0.00586662,1,0.0001805,0.10118,0.00586662,1,0.0001805,0.10118
guesthost_Leu,PA,2,3,2-exp,-1067.76,0.902782,0.00484821,0.000126508,0.00233649,1,0.000378896,0.0941248,0.005883,0.426944,0.000428621,0.117343,0.005883,0.426944,0.000428621,0.117343
