Time,Current,State
26.698,1.0,1
26.699,1.0,1
26.7,1.0,1
26.701,0.0,0
26.702,1.0,1
26.703,0.0,0
26.704,1.0,1
26.705000000000002,1.0,1
26.706,0.0,0
26.707,1.0,1
26.708000000000002,0.0,0
26.709,1.0,1
26.71,1.0,1
26.711000000000002,1.0,1
26.712,0.0,0
26.713,0.0,0
26.714000000000002,1.0,1
26.715,0.0,0
26.716,1.0,1
26.717000000000002,1.0,1
26.718,1.0,1
26.719,1.0,1
26.72,1.0,1
26.721,0.0,0
26.722,1.0,1
26.723,0.0,0
26.724,1.0,1
26.725,1.0,1
26.726,1.0,1
26.727,1.0,1
26.728,0.0,0
26.729,0.0,0
26.73,1.0,1
26.731,1.0,1
26.732,0.0,0
26.733,0.0,0
26.734,1.0,1
26.735,1.0,1
26.736,1.0,1
26.737000000000002,0.0,0
26.738,0.0,0
26.739,1.0,1
26.740000000000002,1.0,1
26.741,1.0,1
26.742,0.0,0
26.743000000000002,0.0,0
26.744,1.0,1
26.745,1.0,1
26.746000000000002,1.0,1
26.747,1.0,1
26.748,1.0,1
26.749000000000002,1.0,1
26.75,1.0,1
26.751,1.0,1
26.752,1.0,1
26.753,1.0,1
26.754,0.0,0
26.755,2.0,2
26.756,2.0,2
26.757,2.0,2
26.758,2.0,2
26.759,0.0,0
26.76,1.0,1
26.761,1.0,1
26.762,1.0,1
26.763,1.0,1
26.764,1.0,1
26.765,1.0,1
26.766000000000002,0.0,0
26.767,1.0,1
26.768,0.0,0
26.769000000000002,0.0,0
26.77,1.0,1
26.771,1.0,1
26.772000000000002,0.0,0
26.773,0.0,0
26.774,2.0,2
26.775000000000002,2.0,2
26.776,2.0,2
26.777,2.0,2
26.778000000000002,2.0,2
26.779,2.0,2
26.78,2.0,2
26.781,2.0,2
26.782,2.0,2
26.783,0.0,0
26.784,0.0,0
26.785,1.0,1
26.786,0.0,0
26.787,1.0,1
26.788,1.0,1
26.789,0.0,0
26.79,2.0,2
26.791,2.0,2
26.792,2.0,2
26.793,0.0,0
26.794,0.0,0
26.795,1.0,1
26.796,0.0,0
26.797,1.0,1
26.798000000000002,1.0,1
26.799,1.0,1
26.8,0.0,0
26.801000000000002,1.0,1
26.802,0.0,0
26.803,1.0,1
26.804000000000002,0.0,0
26.805,1.0,1
26.806,0.0,0
26.807000000000002,0.0,0
26.808,1.0,1
26.809,0.0,0
26.810000000000002,1.0,1
26.811,1.0,1
26.812,1.0,1
26.813,0.0,0
26.814,1.0,1
26.815,1.0,1
26.816,1.0,1
26.817,1.0,1
26.818,1.0,1
26.819,1.0,1
26.82,0.0,0
26.821,1.0,1
26.822,1.0,1
26.823,1.0,1
26.824,0.0,0
26.825,0.0,0
26.826,0.0,0
26.827,1.0,1
26.828,1.0,1
26.829,0.0,0
26.830000000000002,1.0,1
26.831,0.0,0
26.832,1.0,1
26.833000000000002,1.0,1
26.834,0.0,0
26.835,1.0,1
26.836000000000002,1.0,1
26.837,0.0,0
26.838,1.0,1
26.839000000000002,0.0,0
26.84,1.0,1
26.841,1.0,1
26.842000000000002,0.0,0
26.843,0.0,0
26.844,1.0,1
26.845,1.0,1
26.846,1.0,1
26.847,1.0,1
26.848,0.0,0
26.849,1.0,1
26.85,1.0,1
26.851,1.0,1
26.852,1.0,1
26.853,1.0,1
26.854,1.0,1
26.855,1.0,1
26.856,0.0,0
26.857,1.0,1
26.858,0.0,0
26.859,0.0,0
26.86,1.0,1
26.861,0.0,0
26.862000000000002,2.0,2
26.863,0.0,0
26.864,1.0,1
26.865000000000002,1.0,1
26.866,0.0,0
26.867,1.0,1
26.868000000000002,0.0,0
26.869,1.0,1
26.87,0.0,0
26.871000000000002,1.0,1
26.872,0.0,0
26.873,1.0,1
26.874000000000002,0.0,0
26.875,0.0,0
26.876,0.0,0
26.877,0.0,0
26.878,1.0,1
26.879,0.0,0
26.88,1.0,1
26.881,1.0,1
26.882,1.0,1
26.883,0.0,0
26.884,1.0,1
26.885,1.0,1
26.886,0.0,0
26.887,2.0,2
26.888,2.0,2
26.889,2.0,2
26.89,2.0,2
26.891000000000002,0.0,0
26.892,1.0,1
26.893,1.0,1
26.894000000000002,0.0,0
26.895,1.0,1
26.896,1.0,1
26.897000000000002,0.0,0
26.898,1.0,1
26.899,1.0,1
26.900000000000002,1.0,1
26.901,1.0,1
26.902,1.0,1
26.903000000000002,0.0,0
26.904,0.0,0
26.905,1.0,1
26.906,0.0,0
26.907,2.0,2
26.908,2.0,2
26.909,2.0,2
26.91,2.0,2
26.911,2.0,2
26.912,2.0,2
26.913,0.0,0
26.914,0.0,0
26.915,0.0,0
26.916,1.0,1
26.917,1.0,1
26.918,0.0,0
26.919,1.0,1
26.92,0.0,0
26.921,0.0,0
26.922,0.0,0
26.923000000000002,1.0,1
26.924,1.0,1
26.925,0.0,0
26.926000000000002,2.0,2
26.927,2.0,2
26.928,0.0,0
26.929000000000002,1.0,1
26.93,0.0,0
26.931,0.0,0
26.932000000000002,0.0,0
26.933,1.0,1
26.934,1.0,1
26.935000000000002,1.0,1
26.936,1.0,1
26.937,0.0,0
26.938,0.0,0
26.939,1.0,1
26.94,0.0,0
26.941,0.0,0
26.942,0.0,0
26.943,1.0,1
26.944,0.0,0
26.945,1.0,1
26.946,1.0,1
26.947,1.0,1
26.948,1.0,1
26.949,1.0,1
26.95,1.0,1
26.951,0.0,0
26.952,1.0,1
26.953,0.0,0
26.954,1.0,1
26.955000000000002,1.0,1
26.956,0.0,0
26.957,1.0,1
26.958000000000002,1.0,1
26.959,0.0,0
26.96,2.0,2
26.961000000000002,2.0,2
26.962,2.0,2
26.963,2.0,2
26.964000000000002,2.0,2
26.965,2.0,2
26.966,2.0,2
26.967000000000002,2.0,2
26.968,2.0,2
26.969,2.0,2
26.97,2.0,2
26.971,2.0,2
26.972,2.0,2
26.973,2.0,2
26.974,1.0,1
26.975,0.0,0
26.976,0.0,0
26.977,0.0,0
26.978,0.0,0
26.979,0.0,0
26.98,1.0,1
26.981,1.0,1
26.982,1.0,1
26.983,1.0,1
26.984,0.0,0
26.985,1.0,1
26.986,1.0,1
26.987000000000002,1.0,1
26.988,0.0,0
26.989,0.0,0
26.990000000000002,0.0,0
26.991,0.0,0
26.992,1.0,1
26.993000000000002,0.0,0
26.994,2.0,2
26.995,2.0,2
26.996000000000002,2.0,2
26.997,2.0,2
26.998,0.0,0
26.999000000000002,1.0,1
27.0,1.0,1
27.001,1.0,1
27.002,1.0,1
27.003,1.0,1
27.004,1.0,1
27.005,1.0,1
27.006,0.0,0
27.007,2.0,2
27.008,2.0,2
27.009,1.0,1
27.01,0.0,0
27.011,1.0,1
27.012,1.0,1
27.013,1.0,1
27.014,1.0,1
27.015,1.0,1
27.016000000000002,1.0,1
27.017,1.0,1
27.018,0.0,0
27.019000000000002,1.0,1
27.02,1.0,1
27.021,1.0,1
27.022000000000002,1.0,1
27.023,1.0,1
27.024,1.0,1
27.025000000000002,1.0,1
27.026,0.0,0
27.027,1.0,1
27.028000000000002,0.0,0
27.029,1.0,1
27.03,1.0,1
27.031,0.0,0
27.032,1.0,1
27.033,1.0,1
27.034,1.0,1
27.035,0.0,0
27.036,2.0,2
27.037,1.0,1
27.038,1.0,1
27.039,1.0,1
27.04,0.0,0
27.041,2.0,2
27.042,2.0,2
27.043,2.0,2
27.044,2.0,2
27.045,2.0,2
27.046,2.0,2
27.047,2.0,2
27.048000000000002,1.0,1
27.049,0.0,0
27.05,2.0,2
27.051000000000002,1.0,1
27.052,1.0,1
27.053,0.0,0
27.054000000000002,1.0,1
27.055,1.0,1
27.056,1.0,1
27.057000000000002,0.0,0
27.058,2.0,2
27.059,0.0,0
27.060000000000002,0.0,0
27.061,1.0,1
27.062,0.0,0
27.063,1.0,1
27.064,0.0,0
27.065,0.0,0
27.066,2.0,2
27.067,2.0,2
27.068,2.0,2
27.069,2.0,2
27.07,2.0,2
27.071,2.0,2
27.072,2.0,2
27.073,2.0,2
27.074,2.0,2
27.075,0.0,0
27.076,1.0,1
27.077,0.0,0
27.078,0.0,0
27.079,0.0,0
27.080000000000002,2.0,2
27.081,2.0,2
27.082,2.0,2
27.083000000000002,2.0,2
27.084,2.0,2
27.085,2.0,2
27.086000000000002,0.0,0
27.087,1.0,1
27.088,1.0,1
27.089000000000002,1.0,1
27.09,0.0,0
27.091,1.0,1
27.092000000000002,1.0,1
27.093,0.0,0
27.094,1.0,1
27.095,0.0,0
27.096,1.0,1
27.097,1.0,1
27.098,1.0,1
27.099,1.0,1
27.1,1.0,1
27.101,0.0,0
27.102,0.0,0
27.103,1.0,1
27.104,1.0,1
27.105,0.0,0
27.106,0.0,0
27.107,2.0,2
27.108,2.0,2
27.109,2.0,2
27.11,2.0,2
27.111,2.0,2
27.112000000000002,2.0,2
27.113,2.0,2
27.114,2.0,2
27.115000000000002,2.0,2
27.116,2.0,2
27.117,2.0,2
27.118000000000002,2.0,2
27.119,2.0,2
27.12,2.0,2
27.121000000000002,0.0,0
27.122,1.0,1
27.123,1.0,1
27.124000000000002,1.0,1
27.125,0.0,0
27.126,1.0,1
27.127,1.0,1
27.128,1.0,1
27.129,0.0,0
27.13,1.0,1
27.131,1.0,1
27.132,1.0,1
27.133,0.0,0
27.134,1.0,1
27.135,1.0,1
27.136,1.0,1
27.137,0.0,0
27.138,1.0,1
27.139,0.0,0
27.14,0.0,0
27.141000000000002,1.0,1
27.142,1.0,1
27.143,1.0,1
27.144000000000002,0.0,0
27.145,0.0,0
27.146,1.0,1
27.147000000000002,1.0,1
27.148,0.0,0
27.149,0.0,0
27.150000000000002,2.0,2
27.151,2.0,2
27.152,1.0,1
27.153000000000002,0.0,0
27.154,1.0,1
27.155,1.0,1
27.156,0.0,0
27.157,0.0,0
27.158,1.0,1
27.159,1.0,1
27.16,0.0,0
27.161,0.0,0
27.162,0.0,0
27.163,1.0,1
27.164,0.0,0
27.165,1.0,1
27.166,0.0,0
27.167,1.0,1
27.168,1.0,1
27.169,1.0,1
27.17,1.0,1
27.171,1.0,1
27.172,0.0,0
27.173000000000002,2.0,2
27.174,0.0,0
27.175,1.0,1
27.176000000000002,1.0,1
27.177,0.0,0
27.178,0.0,0
27.179000000000002,1.0,1
27.18,0.0,0
27.181,1.0,1
27.182000000000002,1.0,1
27.183,1.0,1
27.184,1.0,1
27.185000000000002,1.0,1
27.186,1.0,1
27.187,0.0,0
27.188,1.0,1
27.189,1.0,1
27.19,1.0,1
27.191,0.0,0
27.192,1.0,1
27.193,1.0,1
27.194,0.0,0
27.195,1.0,1
27.196,1.0,1
27.197,1.0,1
27.198,1.0,1
27.199,1.0,1
27.2,1.0,1
27.201,0.0,0
27.202,1.0,1
27.203,0.0,0
27.204,1.0,1
27.205000000000002,0.0,0
27.206,1.0,1
27.207,1.0,1
27.208000000000002,1.0,1
27.209,1.0,1
27.21,0.0,0
27.211000000000002,1.0,1
27.212,1.0,1
27.213,1.0,1
27.214000000000002,1.0,1
27.215,0.0,0
27.216,0.0,0
