peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_TrpDL,PA,0,1,3-exp,-106273,0.996981,0.07323,6.16866e-05,0.017399,0.683194,5.68411e-05,0.00113652,0.107998,0.266027,0.000404541,0.00104287,1,0.0326127,0.00262431,0.000140386
guesthost_TrpDL,PA,0,2,3-exp,-1191.89,0.968251,0.264106,0.00438949,0.00224404,0.885222,0.000557091,0.204103,0.0422162,0.270724,0.0071429,0.028077,1,0.25069,0.0170494,0.00696168
guesthost_TrpDL,PA,0,3,2-exp,-222.331,0.908576,0.378977,0.0169907,0.00729988,0.587977,0.00221978,0.0876428,1,0.374685,0.039532,0.0213893,1,0.374685,0.039532,0.0213893
guesthost_TrpDL,PA,1,0,2-exp,-26465.6,0.764892,0.00426481,2.44708e-05,0.00299846,1,3.43838e-05,0.0107969,0.0445826,0.0284047,0.0010167,0.000861574,0.0445826,0.0284047,0.0010167,0.000861574
guesthost_TrpDL,PA,1,2,3-exp,-7144.97,0.980085,0.00954428,6.76033e-05,0.00243245,0.766392,0.000268483,0.0471606,0.006708,0.687092,0.000293864,0.0720166,0.0942735,0.032576,0.00249213,0.00133237
guesthost_TrpDL,PA,1,3,2-exp,-500.093,0.883725,0.0119615,0.000449161,0.00263494,1,0.000450128,0.153894,0.0487067,0.191483,0.00335207,0.0188519,0.0487067,0.191483,0.00335207,0.0188519
guesthost_TrpDL,PA,2,0,2-exp,-339.539,0.607915,0.00343647,0.000137799,0.00263329,1,0.000521165,0.152592,0.0142723,0.0562757,0.00504806,0.0369761,0.0142723,0.0562757,0.00504806,0.0369761
guesthost_TrpDL,PA,2,1,3-exp,-9710.27,0.995236,0.0131991,0.000112112,0.00464187,0.348813,0.00028606,0.0137611,0.0139133,0.816172,0.000129799,0.0171427,0.253045,0.000886454,0.214092,0.000392707
guesthost_TrpDL,PA,2,3,2-exp,-791.865,0.773366,0.00375342,9.17196e-05,0.00319521,1,0.000202151,0.0563486,0.0210737,0.0264883,0.00596141,0.0122778,0.0210737,0.0264883,0.00596141,0.0122778
