peptide_name,nanopore_name,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Thr,PA,0,1,3-exp,-16114.1,0.985855,0.0169135,0.000117853,0.00541804,1,7.36132e-05,0.00785413,0.0205956,0.15013,0.000783365,0.00928887,0.557877,0.0150633,0.00941678,0.000316763
guesthost_Thr,PA,0,2,3-exp,-14992.3,0.983254,0.0133358,8.52294e-05,0.00458822,0.988513,9.64752e-05,0.0136921,0.0146193,0.219889,0.00058017,0.0173569,0.368248,0.0151683,0.006981,0.000352627
guesthost_Thr,PA,0,3,3-exp,-2664.53,0.951373,0.0180136,0.000496223,0.00355641,1,0.000167083,0.0258452,0.0264307,0.139167,0.00280945,0.0143252,0.501597,0.0214891,0.0321354,0.00161504
guesthost_Thr,PA,1,0,2-exp,-1219.17,0.337488,0.00285063,0.000297325,0.00163977,0.999999,0.000735808,0.267244,0.00320249,0.378101,0.000444533,0.334171,0.00320249,0.378101,0.000444533,0.334171
guesthost_Thr,PA,1,2,2-exp,-4874.77,0.655399,0.00331736,0.000162289,0.00146197,0.999999,0.000350035,0.137765,0.00262576,0.706609,0.000119641,0.228936,0.00262576,0.706609,0.000119641,0.228936
guesthost_Thr,PA,1,3,1-exp,-3927.06,0.614973,0.00259408,4.23197e-05,0.00259408,1.1,4.23197e-05,0.0241176,,,,,,,,
guesthost_Thr,PA,2,0,1-exp,-1049.62,0.242771,0.00222613,0.000107984,0.00222613,1.1,0.000107984,0.0639719,,,,,,,,
guesthost_Thr,PA,2,1,2-exp,-5541.03,0.864187,0.00410233,7.05552e-05,0.00195956,1,0.000207733,0.0600784,0.0046284,0.462961,0.000168665,0.0680932,0.0046284,0.462961,0.000168665,0.0680932
guesthost_Thr,PA,2,3,2-exp,-26901.4,0.884063,0.0054509,4.61555e-05,0.00191692,1,0.000138523,0.0664115,0.00354563,0.996717,6.13448e-05,0.0938956,0.00354563,0.996717,6.13448e-05,0.0938956
